x,y,z,QVolMean
0.075,-0.0254,0.01905,6.69309e-24
0.075,-0.025196,0.01905,5.25315e-08
0.075,-0.024992,0.01905,2.77561e-07
0.075,-0.024788,0.01905,7.05485e-07
0.075,-0.0245839,0.01905,1.16003e-06
0.075,-0.0243799,0.01905,1.64461e-06
0.075,-0.0241759,0.01905,2.30228e-06
0.075,-0.0239719,0.01905,3.35332e-06
0.075,-0.0237679,0.01905,4.77794e-06
0.075,-0.0235639,0.01905,6.42501e-06
0.075,-0.0233598,0.01905,8.21665e-06
0.075,-0.0231558,0.01905,1.00724e-05
0.075,-0.0229518,0.01905,1.19989e-05
0.075,-0.0227478,0.01905,1.3946e-05
0.075,-0.0225438,0.01905,1.56604e-05
0.075,-0.0223398,0.01905,1.73062e-05
0.075,-0.0221357,0.01905,1.90911e-05
0.075,-0.0219317,0.01905,2.1334e-05
0.075,-0.0217277,0.01905,2.49167e-05
0.075,-0.0215237,0.01905,3.10979e-05
0.075,-0.0213197,0.01905,3.92613e-05
0.075,-0.0211157,0.01905,4.89039e-05
0.075,-0.0209116,0.01905,5.91433e-05
0.075,-0.0207076,0.01905,6.7885e-05
0.075,-0.0205036,0.01905,7.98454e-05
0.075,-0.0202996,0.01905,9.64046e-05
0.075,-0.0200956,0.01905,0.000118438
0.075,-0.0198916,0.01905,0.000141535
0.075,-0.0196876,0.01905,0.000169987
0.075,-0.0194835,0.01905,0.000204503
0.075,-0.0192795,0.01905,0.000249262
0.075,-0.0190755,0.01905,0.00029549
0.075,-0.0188715,0.01905,0.000337408
0.075,-0.0186675,0.01905,0.000357814
0.075,-0.0184635,0.01905,0.000357497
0.075,-0.0182594,0.01905,0.000345099
0.075,-0.0180554,0.01905,0.000334706
0.075,-0.0178514,0.01905,0.00033695
0.075,-0.0176474,0.01905,0.000365647
0.075,-0.0174434,0.01905,0.000422618
0.075,-0.0172394,0.01905,0.000486539
0.075,-0.0170353,0.01905,0.000597668
0.075,-0.0168313,0.01905,0.000687328
0.075,-0.0166273,0.01905,0.000776865
0.075,-0.0164233,0.01905,0.000834113
0.075,-0.0162193,0.01905,0.00090431
0.075,-0.0160153,0.01905,0.00103413
0.075,-0.0158112,0.01905,0.00115566
0.075,-0.0156072,0.01905,0.00128716
0.075,-0.0154032,0.01905,0.00136064
0.075,-0.0151992,0.01905,0.00144737
0.075,-0.0149952,0.01905,0.00153338
0.075,-0.0147912,0.01905,0.00163979
0.075,-0.0145871,0.01905,0.00176609
0.075,-0.0143831,0.01905,0.00193275
0.075,-0.0141791,0.01905,0.00212422
0.075,-0.0139751,0.01905,0.00229624
0.075,-0.0137711,0.01905,0.00251295
0.075,-0.0135671,0.01905,0.00271977
0.075,-0.0133631,0.01905,0.00296658
0.075,-0.013159,0.01905,0.00326345
0.075,-0.012955,0.01905,0.00367198
0.075,-0.012751,0.01905,0.00415742
0.075,-0.012547,0.01905,0.0047667
0.075,-0.012343,0.01905,0.00541796
0.075,-0.012139,0.01905,0.00591047
0.075,-0.0119349,0.01905,0.00641874
0.075,-0.0117309,0.01905,0.00687116
0.075,-0.0115269,0.01905,0.00739938
0.075,-0.0113229,0.01905,0.00813551
0.075,-0.0111189,0.01905,0.00893075
0.075,-0.0109149,0.01905,0.00990825
0.075,-0.0107108,0.01905,0.0108866
0.075,-0.0105068,0.01905,0.0119195
0.075,-0.0103028,0.01905,0.0129097
0.075,-0.0100988,0.01905,0.0139259
