x,y,z,QVolMean
0.09,-0.0254,0.01905,1.63334e-21
0.09,-0.025196,0.01905,1.00263e-07
0.09,-0.024992,0.01905,6.13437e-07
0.09,-0.024788,0.01905,1.59533e-06
0.09,-0.0245839,0.01905,3.01716e-06
0.09,-0.0243799,0.01905,4.92024e-06
0.09,-0.0241759,0.01905,7.28583e-06
0.09,-0.0239719,0.01905,1.00186e-05
0.09,-0.0237679,0.01905,1.29204e-05
0.09,-0.0235639,0.01905,1.54796e-05
0.09,-0.0233598,0.01905,1.77718e-05
0.09,-0.0231558,0.01905,1.99095e-05
0.09,-0.0229518,0.01905,2.19576e-05
0.09,-0.0227478,0.01905,2.38929e-05
0.09,-0.0225438,0.01905,2.58667e-05
0.09,-0.0223398,0.01905,2.82026e-05
0.09,-0.0221357,0.01905,3.09577e-05
0.09,-0.0219317,0.01905,3.42921e-05
0.09,-0.0217277,0.01905,3.8395e-05
0.09,-0.0215237,0.01905,4.34838e-05
0.09,-0.0213197,0.01905,5.06421e-05
0.09,-0.0211157,0.01905,5.9947e-05
0.09,-0.0209116,0.01905,7.13407e-05
0.09,-0.0207076,0.01905,8.69204e-05
0.09,-0.0205036,0.01905,0.000110893
0.09,-0.0202996,0.01905,0.000156332
0.09,-0.0200956,0.01905,0.000202688
0.09,-0.0198916,0.01905,0.000330526
0.09,-0.0196876,0.01905,0.000426322
0.09,-0.0194835,0.01905,0.000524737
0.09,-0.0192795,0.01905,0.000499651
0.09,-0.0190755,0.01905,0.000494044
0.09,-0.0188715,0.01905,0.000490275
0.09,-0.0186675,0.01905,0.000552249
0.09,-0.0184635,0.01905,0.000620939
0.09,-0.0182594,0.01905,0.000689666
0.09,-0.0180554,0.01905,0.000770839
0.09,-0.0178514,0.01905,0.000849873
0.09,-0.0176474,0.01905,0.00093623
0.09,-0.0174434,0.01905,0.000995596
0.09,-0.0172394,0.01905,0.00105014
0.09,-0.0170353,0.01905,0.00110155
0.09,-0.0168313,0.01905,0.00119271
0.09,-0.0166273,0.01905,0.00127496
0.09,-0.0164233,0.01905,0.00131831
0.09,-0.0162193,0.01905,0.00137913
0.09,-0.0160153,0.01905,0.00143124
0.09,-0.0158112,0.01905,0.00154346
0.09,-0.0156072,0.01905,0.00164707
0.09,-0.0154032,0.01905,0.00177362
0.09,-0.0151992,0.01905,0.0019759
0.09,-0.0149952,0.01905,0.00222118
0.09,-0.0147912,0.01905,0.00252738
0.09,-0.0145871,0.01905,0.00289967
0.09,-0.0143831,0.01905,0.00329369
0.09,-0.0141791,0.01905,0.00377837
0.09,-0.0139751,0.01905,0.00426564
0.09,-0.0137711,0.01905,0.00477291
0.09,-0.0135671,0.01905,0.00525646
0.09,-0.0133631,0.01905,0.00569875
0.09,-0.013159,0.01905,0.00612334
0.09,-0.012955,0.01905,0.00653913
0.09,-0.012751,0.01905,0.00708377
0.09,-0.012547,0.01905,0.0076899
0.09,-0.012343,0.01905,0.0084046
0.09,-0.012139,0.01905,0.00912983
0.09,-0.0119349,0.01905,0.00985424
0.09,-0.0117309,0.01905,0.0105406
0.09,-0.0115269,0.01905,0.0111888
0.09,-0.0113229,0.01905,0.0118393
0.09,-0.0111189,0.01905,0.0124423
0.09,-0.0109149,0.01905,0.0133456
0.09,-0.0107108,0.01905,0.0144422
0.09,-0.0105068,0.01905,0.0158395
0.09,-0.0103028,0.01905,0.017467
0.09,-0.0100988,0.01905,0.0191064
0.09,-0.00989478,0.01905,0.0207818
0.09,-0.00969076,0.01905,0.022426
0.09,-0.00948675,0.01905,0.0239946
0.09,-0.00928273,0.01905,0.0255667
0.09,-0.00907871,0.01905,0.0270795
0.09,-0.0088747,0.01905,0.028834
0.09,-0.00867068,0.01905,0.0308142
0.09,-0.00846667,0.01905,0.0330584
0.09,-0.00826265,0.01905,0.0357106
0.09,-0.00805863,0.01905,0.0382517
0.09,-0.00785462,0.01905,0.0407454
0.09,-0.0076506,0.01905,0.0431243
0.09,-0.00744659,0.01905,0.0452106
0.09,-0.00724257,0.01905,0.0474189
0.09,-0.00703855,0.01905,0.0497985
0.09,-0.00683454,0.01905,0.0521896
0.09,-0.00663052,0.01905,0.0550028
0.09,-0.00642651,0.01905,0.0577976
0.09,-0.00622249,0.01905,0.053999
0.09,-0.00601847,0.01905,0.049861
0.09,-0.00581446,0.01905,0.0421232
0.09,-0.00561044,0.01905,0.036782
0.09,-0.00540643,0.01905,0.0370571
0.09,-0.00520241,0.01905,0.0375459
0.09,-0.00499839,0.01905,0.0377264
0.09,-0.00479438,0.01905,0.0376442
0.09,-0.00459036,0.01905,0.037359
0.09,-0.00438635,0.01905,0.0369492
0.09,-0.00418233,0.01905,0.0364645
0.09,-0.00397831,0.01905,0.0360742
0.09,-0.0037743,0.01905,0.0355228
0.09,-0.00357028,0.01905,0.0347267
0.09,-0.00336627,0.01905,0.0338273
0.09,-0.00316225,0.01905,0.0329422
0.09,-0.00295823,0.01905,0.0320841
0.09,-0.00275422,0.01905,0.0312088
0.09,-0.0025502,0.01905,0.0302327
0.09,-0.00234618,0.01905,0.0291638
0.09,-0.00214217,0.01905,0.0280994
0.09,-0.00193815,0.01905,0.0269234
0.09,-0.00173414,0.01905,0.0256399
0.09,-0.00153012,0.01905,0.0243748
0.09,-0.0013261,0.01905,0.022928
0.09,-0.00112209,0.01905,0.0213957
0.09,-0.000918072,0.01905,0.0199343
0.09,-0.000714056,0.01905,0.0185202
0.09,-0.00051004,0.01905,0.0171239
0.09,-0.000306024,0.01905,0.0158185
0.09,-0.000102008,0.01905,0.0161664
0.09,0.000102008,0.01905,0.0224878
0.09,0.000306024,0.01905,0.0257353
