x,y,z,QVolMean
0.25,-0.0207076,0.01905,5.72242e-08
0.25,-0.0205036,0.01905,7.56431e-07
0.25,-0.0202996,0.01905,2.89074e-06
0.25,-0.0200956,0.01905,5.68009e-06
0.25,-0.0198916,0.01905,9.30395e-06
0.25,-0.0196876,0.01905,1.43458e-05
0.25,-0.0194835,0.01905,1.97104e-05
0.25,-0.0192795,0.01905,2.44817e-05
0.25,-0.0190755,0.01905,2.82335e-05
0.25,-0.0188715,0.01905,3.04373e-05
0.25,-0.0186675,0.01905,3.06658e-05
0.25,-0.0184635,0.01905,2.9747e-05
0.25,-0.0182594,0.01905,2.87514e-05
0.25,-0.0180554,0.01905,2.78541e-05
0.25,-0.0178514,0.01905,2.72147e-05
0.25,-0.0176474,0.01905,2.70766e-05
0.25,-0.0174434,0.01905,2.75006e-05
0.25,-0.0172394,0.01905,2.82776e-05
0.25,-0.0170353,0.01905,2.93523e-05
0.25,-0.0168313,0.01905,3.0885e-05
0.25,-0.0166273,0.01905,3.282e-05
0.25,-0.0164233,0.01905,3.51236e-05
0.25,-0.0162193,0.01905,3.78317e-05
0.25,-0.0160153,0.01905,4.10638e-05
0.25,-0.0158112,0.01905,4.48204e-05
0.25,-0.0156072,0.01905,4.90444e-05
0.25,-0.0154032,0.01905,5.41275e-05
0.25,-0.0151992,0.01905,6.07201e-05
0.25,-0.0149952,0.01905,7.01159e-05
0.25,-0.0147912,0.01905,8.46199e-05
0.25,-0.0145871,0.01905,0.000104547
0.25,-0.0143831,0.01905,0.000126473
0.25,-0.0141791,0.01905,0.000146421
0.25,-0.0139751,0.01905,0.000163636
0.25,-0.0137711,0.01905,0.000181285
0.25,-0.0135671,0.01905,0.000202631
0.25,-0.0133631,0.01905,0.000234422
0.25,-0.013159,0.01905,0.000321287
0.25,-0.012955,0.01905,0.000474489
0.25,-0.012751,0.01905,0.000598466
0.25,-0.012547,0.01905,0.000627384
0.25,-0.012343,0.01905,0.000605199
0.25,-0.012139,0.01905,0.000610245
0.25,-0.0119349,0.01905,0.000666886
0.25,-0.0117309,0.01905,0.000773571
0.25,-0.0115269,0.01905,0.000909146
0.25,-0.0113229,0.01905,0.00106111
0.25,-0.0111189,0.01905,0.00121543
0.25,-0.0109149,0.01905,0.00143595
0.25,-0.0107108,0.01905,0.00174348
0.25,-0.0105068,0.01905,0.00214715
0.25,-0.0103028,0.01905,0.00260581
0.25,-0.0100988,0.01905,0.0031089
0.25,-0.00989478,0.01905,0.00372225
0.25,-0.00969076,0.01905,0.00435988
0.25,-0.00948675,0.01905,0.0050878
0.25,-0.00928273,0.01905,0.00610876
0.25,-0.00907871,0.01905,0.0069623
0.25,-0.0088747,0.01905,0.00746712
0.25,-0.00867068,0.01905,0.00779837
0.25,-0.00846667,0.01905,0.00953771
0.25,-0.00826265,0.01905,0.0113709
0.25,-0.00805863,0.01905,0.0130994
0.25,-0.00785462,0.01905,0.0142718
0.25,-0.0076506,0.01905,0.0151465
0.25,-0.00744659,0.01905,0.016416
0.25,-0.00724257,0.01905,0.0179198
0.25,-0.00703855,0.01905,0.0203383
0.25,-0.00683454,0.01905,0.0233769
0.25,-0.00663052,0.01905,0.027042
0.25,-0.00642651,0.01905,0.030707
0.25,-0.00622249,0.01905,0.0341744
0.25,-0.00601847,0.01905,0.036821
0.25,-0.00581446,0.01905,0.0396861
0.25,-0.00561044,0.01905,0.0434001
0.25,-0.00540643,0.01905,0.0476971
0.25,-0.00520241,0.01905,0.052029
0.25,-0.00499839,0.01905,0.0549081
0.25,-0.00479438,0.01905,0.056907
0.25,-0.00459036,0.01905,0.0583054
0.25,-0.00438635,0.01905,0.0597399
0.25,-0.00418233,0.01905,0.0603241
0.25,-0.00397831,0.01905,0.0607495
0.25,-0.0037743,0.01905,0.0609397
0.25,-0.00357028,0.01905,0.0621458
0.25,-0.00336627,0.01905,0.0635473
0.25,-0.00316225,0.01905,0.0650801
0.25,-0.00295823,0.01905,0.066085
0.25,-0.00275422,0.01905,0.0665405
0.25,-0.0025502,0.01905,0.0668923
0.25,-0.00234618,0.01905,0.0666765
0.25,-0.00214217,0.01905,0.0652762
0.25,-0.00193815,0.01905,0.0629746
0.25,-0.00173414,0.01905,0.0610757
0.25,-0.00153012,0.01905,0.0601752
0.25,-0.0013261,0.01905,0.0597053
0.25,-0.00112209,0.01905,0.0588197
0.25,-0.000918072,0.01905,0.0569707
0.25,-0.000714056,0.01905,0.0546761
0.25,-0.00051004,0.01905,0.0523484
0.25,-0.000306024,0.01905,0.0500137
0.25,-0.000102008,0.01905,0.0611245
0.25,0.000102008,0.01905,0.0821294
0.25,0.000306024,0.01905,0.0955289
0.25,0.00051004,0.01905,0.0982493
0.25,0.000714056,0.01905,0.0949349
0.25,0.000918072,0.01905,0.0918079
0.25,0.00112209,0.01905,0.0885748
0.25,0.0013261,0.01905,0.085849
0.25,0.00153012,0.01905,0.0832039
0.25,0.00173414,0.01905,0.081624
0.25,0.00193815,0.01905,0.0803404
0.25,0.00214217,0.01905,0.0771333
0.25,0.00234618,0.01905,0.0733768
0.25,0.0025502,0.01905,0.0688539
0.25,0.00275422,0.01905,0.063793
0.25,0.00295823,0.01905,0.0596457
0.25,0.00316225,0.01905,0.0571691
0.25,0.00336627,0.01905,0.0544639
0.25,0.00357028,0.01905,0.0518889
0.25,0.0037743,0.01905,0.0493296
0.25,0.00397831,0.01905,0.0466139
0.25,0.00418233,0.01905,0.0438701
0.25,0.00438635,0.01905,0.0412459
0.25,0.00459036,0.01905,0.0387647
0.25,0.00479438,0.01905,0.0359379
0.25,0.00499839,0.01905,0.0338559
0.25,0.00520241,0.01905,0.0316411
0.25,0.00540643,0.01905,0.0297687
0.25,0.00561044,0.01905,0.0284248
0.25,0.00581446,0.01905,0.0270384
0.25,0.00601847,0.01905,0.0284371
0.25,0.00622249,0.01905,0.0299356
0.25,0.00642651,0.01905,0.0298982
0.25,0.00663052,0.01905,0.0263845
0.25,0.00683454,0.01905,0.0227817
0.25,0.00703855,0.01905,0.0139201
0.25,0.00724257,0.01905,0.00526103
0.25,0.00744659,0.01905,0.00501043
0.25,0.0076506,0.01905,0.00479032
0.25,0.00785462,0.01905,0.00452573
0.25,0.00805863,0.01905,0.00412517
0.25,0.00826265,0.01905,0.00361863
0.25,0.00846667,0.01905,0.00300835
0.25,0.00867068,0.01905,0.00253849
0.25,0.0088747,0.01905,0.00214956
0.25,0.00907871,0.01905,0.00201442
0.25,0.00928273,0.01905,0.00199354
0.25,0.00948675,0.01905,0.00196947
0.25,0.00969076,0.01905,0.00178551
0.25,0.00989478,0.01905,0.00156245
0.25,0.0100988,0.01905,0.00129816
0.25,0.0103028,0.01905,0.00113153
0.25,0.0105068,0.01905,0.00094814
0.25,0.0107108,0.01905,0.000663048
0.25,0.0109149,0.01905,0.000394551
0.25,0.0111189,0.01905,0.000182521
0.25,0.0113229,0.01905,3.61706e-05
0.25,0.0115269,0.01905,1.79592e-05
0.25,0.0117309,0.01905,1.65684e-06
0.25,0.0119349,0.01905,9.28751e-07
0.25,0.012139,0.01905,5.19994e-09
0.25,0.012343,0.01905,3.27852e-09
0.25,0.012547,0.01905,1.68007e-11
0.25,0.012751,0.01905,9.40739e-12
0.25,0.012955,0.01905,1.37638e-12
0.25,0.013159,0.01905,8.54692e-13
0.25,0.0133631,0.01905,2.74164e-13
0.25,0.0135671,0.01905,1.57561e-13
0.25,0.0137711,0.01905,7.64368e-14
0.25,0.0139751,0.01905,2.75055e-14
0.25,0.0141791,0.01905,9.83136e-15
0.25,0.0143831,0.01905,3.77894e-15
0.25,0.0145871,0.01905,1.35902e-15
0.25,0.0147912,0.01905,8.2423e-16
0.25,0.0149952,0.01905,3.91844e-16
0.25,0.0151992,0.01905,2.34575e-16
0.25,0.0154032,0.01905,1.66601e-16
0.25,0.0156072,0.01905,1.24036e-16
0.25,0.0158112,0.01905,1.04964e-16
0.25,0.0160153,0.01905,9.52141e-17
0.25,0.0162193,0.01905,8.8362e-17
0.25,0.0164233,0.01905,8.38124e-17
0.25,0.0166273,0.01905,8.04048e-17
0.25,0.0168313,0.01905,7.74235e-17
0.25,0.0170353,0.01905,7.46427e-17
0.25,0.0172394,0.01905,7.19772e-17
0.25,0.0174434,0.01905,6.93687e-17
0.25,0.0176474,0.01905,6.67897e-17
0.25,0.0178514,0.01905,6.42267e-17
0.25,0.0180554,0.01905,6.16719e-17
0.25,0.0182594,0.01905,5.9124e-17
0.25,0.0184635,0.01905,5.65813e-17
0.25,0.0186675,0.01905,5.40425e-17
0.25,0.0188715,0.01905,5.1506e-17
0.25,0.0190755,0.01905,4.89694e-17
0.25,0.0192795,0.01905,4.643e-17
0.25,0.0194835,0.01905,4.38847e-17
0.25,0.0196876,0.01905,4.13325e-17
0.25,0.0198916,0.01905,3.87737e-17
