x,y,z,QVolMean
0.205,-0.0254,0.01905,8.56298e-22
0.205,-0.025196,0.01905,4.13197e-07
0.205,-0.024992,0.01905,2.43392e-06
0.205,-0.024788,0.01905,7.03588e-06
0.205,-0.0245839,0.01905,1.28703e-05
0.205,-0.0243799,0.01905,1.86196e-05
0.205,-0.0241759,0.01905,2.2638e-05
0.205,-0.0239719,0.01905,2.44052e-05
0.205,-0.0237679,0.01905,2.60195e-05
0.205,-0.0235639,0.01905,2.74092e-05
0.205,-0.0233598,0.01905,2.80247e-05
0.205,-0.0231558,0.01905,2.77223e-05
0.205,-0.0229518,0.01905,2.64334e-05
0.205,-0.0227478,0.01905,2.48067e-05
0.205,-0.0225438,0.01905,2.35128e-05
0.205,-0.0223398,0.01905,2.27378e-05
0.205,-0.0221357,0.01905,2.24104e-05
0.205,-0.0219317,0.01905,2.22498e-05
0.205,-0.0217277,0.01905,2.21771e-05
0.205,-0.0215237,0.01905,2.23867e-05
0.205,-0.0213197,0.01905,2.28758e-05
0.205,-0.0211157,0.01905,2.34604e-05
0.205,-0.0209116,0.01905,2.40964e-05
0.205,-0.0207076,0.01905,2.4749e-05
0.205,-0.0205036,0.01905,2.5495e-05
0.205,-0.0202996,0.01905,2.65036e-05
0.205,-0.0200956,0.01905,2.76741e-05
0.205,-0.0198916,0.01905,2.88257e-05
0.205,-0.0196876,0.01905,2.98981e-05
0.205,-0.0194835,0.01905,3.09056e-05
0.205,-0.0192795,0.01905,3.21286e-05
0.205,-0.0190755,0.01905,3.36561e-05
0.205,-0.0188715,0.01905,3.55159e-05
0.205,-0.0186675,0.01905,3.76338e-05
0.205,-0.0184635,0.01905,4.03001e-05
0.205,-0.0182594,0.01905,4.35776e-05
0.205,-0.0180554,0.01905,4.73306e-05
0.205,-0.0178514,0.01905,5.12466e-05
0.205,-0.0176474,0.01905,5.74562e-05
0.205,-0.0174434,0.01905,6.56696e-05
0.205,-0.0172394,0.01905,7.48706e-05
0.205,-0.0170353,0.01905,8.76371e-05
0.205,-0.0168313,0.01905,0.000107231
0.205,-0.0166273,0.01905,0.000129576
0.205,-0.0164233,0.01905,0.000152348
0.205,-0.0162193,0.01905,0.000204214
0.205,-0.0160153,0.01905,0.000289992
0.205,-0.0158112,0.01905,0.000394403
0.205,-0.0156072,0.01905,0.000510584
0.205,-0.0154032,0.01905,0.000633202
0.205,-0.0151992,0.01905,0.000744193
0.205,-0.0149952,0.01905,0.000912443
0.205,-0.0147912,0.01905,0.00103042
0.205,-0.0145871,0.01905,0.0010812
0.205,-0.0143831,0.01905,0.00119405
0.205,-0.0141791,0.01905,0.00133158
0.205,-0.0139751,0.01905,0.00171324
0.205,-0.0137711,0.01905,0.00200746
0.205,-0.0135671,0.01905,0.00225198
0.205,-0.0133631,0.01905,0.00231612
0.205,-0.013159,0.01905,0.00245595
0.205,-0.012955,0.01905,0.00273097
0.205,-0.012751,0.01905,0.00324255
0.205,-0.012547,0.01905,0.00376193
0.205,-0.012343,0.01905,0.0043778
0.205,-0.012139,0.01905,0.00485852
0.205,-0.0119349,0.01905,0.00523515
0.205,-0.0117309,0.01905,0.00569854
0.205,-0.0115269,0.01905,0.00613239
0.205,-0.0113229,0.01905,0.00678285
0.205,-0.0111189,0.01905,0.00741305
0.205,-0.0109149,0.01905,0.00813171
0.205,-0.0107108,0.01905,0.00882854
0.205,-0.0105068,0.01905,0.00966392
0.205,-0.0103028,0.01905,0.0105545
0.205,-0.0100988,0.01905,0.0114402
0.205,-0.00989478,0.01905,0.0123286
0.205,-0.00969076,0.01905,0.0130519
0.205,-0.00948675,0.01905,0.0139576
0.205,-0.00928273,0.01905,0.0148472
0.205,-0.00907871,0.01905,0.0160741
0.205,-0.0088747,0.01905,0.0171097
0.205,-0.00867068,0.01905,0.018801
0.205,-0.00846667,0.01905,0.0202035
0.205,-0.00826265,0.01905,0.021778
0.205,-0.00805863,0.01905,0.0231422
0.205,-0.00785462,0.01905,0.0248431
0.205,-0.0076506,0.01905,0.0267848
0.205,-0.00744659,0.01905,0.0298061
0.205,-0.00724257,0.01905,0.0327645
0.205,-0.00703855,0.01905,0.0352528
0.205,-0.00683454,0.01905,0.0376275
0.205,-0.00663052,0.01905,0.0389601
0.205,-0.00642651,0.01905,0.0407942
0.205,-0.00622249,0.01905,0.0420215
0.205,-0.00601847,0.01905,0.0428944
0.205,-0.00581446,0.01905,0.0438162
0.205,-0.00561044,0.01905,0.0445068
0.205,-0.00540643,0.01905,0.0459849
0.205,-0.00520241,0.01905,0.0473039
0.205,-0.00499839,0.01905,0.0485263
0.205,-0.00479438,0.01905,0.0491027
0.205,-0.00459036,0.01905,0.0495883
0.205,-0.00438635,0.01905,0.0502709
0.205,-0.00418233,0.01905,0.0518163
0.205,-0.00397831,0.01905,0.0531954
0.205,-0.0037743,0.01905,0.0543461
0.205,-0.00357028,0.01905,0.0551481
0.205,-0.00336627,0.01905,0.0560448
0.205,-0.00316225,0.01905,0.0569055
0.205,-0.00295823,0.01905,0.057917
0.205,-0.00275422,0.01905,0.0587276
0.205,-0.0025502,0.01905,0.0581984
0.205,-0.00234618,0.01905,0.0566463
0.205,-0.00214217,0.01905,0.0549741
0.205,-0.00193815,0.01905,0.0540458
0.205,-0.00173414,0.01905,0.0530968
0.205,-0.00153012,0.01905,0.051751
0.205,-0.0013261,0.01905,0.0498849
0.205,-0.00112209,0.01905,0.0478292
0.205,-0.000918072,0.01905,0.0457795
0.205,-0.000714056,0.01905,0.0438277
0.205,-0.00051004,0.01905,0.0419413
0.205,-0.000306024,0.01905,0.0399209
0.205,-0.000102008,0.01905,0.0537442
0.205,0.000102008,0.01905,0.0734683
0.205,0.000306024,0.01905,0.0858838
0.205,0.00051004,0.01905,0.0940431
0.205,0.000714056,0.01905,0.0943547
0.205,0.000918072,0.01905,0.094499
0.205,0.00112209,0.01905,0.0934883
0.205,0.0013261,0.01905,0.0927893
0.205,0.00153012,0.01905,0.0907946
0.205,0.00173414,0.01905,0.0885408
0.205,0.00193815,0.01905,0.0865887
0.205,0.00214217,0.01905,0.0844888
0.205,0.00234618,0.01905,0.083052
0.205,0.0025502,0.01905,0.0808275
0.205,0.00275422,0.01905,0.0788653
0.205,0.00295823,0.01905,0.0772666
0.205,0.00316225,0.01905,0.0736494
0.205,0.00336627,0.01905,0.0711141
0.205,0.00357028,0.01905,0.0682387
0.205,0.0037743,0.01905,0.0651167
0.205,0.00397831,0.01905,0.0627365
0.205,0.00418233,0.01905,0.0600164
0.205,0.00438635,0.01905,0.0576736
0.205,0.00459036,0.01905,0.0558002
0.205,0.00479438,0.01905,0.053306
0.205,0.00499839,0.01905,0.0512729
0.205,0.00520241,0.01905,0.0495085
0.205,0.00540643,0.01905,0.0470499
0.205,0.00561044,0.01905,0.0450739
0.205,0.00581446,0.01905,0.043281
0.205,0.00601847,0.01905,0.0409307
0.205,0.00622249,0.01905,0.0389784
0.205,0.00642651,0.01905,0.0371989
0.205,0.00663052,0.01905,0.0350624
0.205,0.00683454,0.01905,0.033311
0.205,0.00703855,0.01905,0.0318557
0.205,0.00724257,0.01905,0.0305768
0.205,0.00744659,0.01905,0.0296988
0.205,0.0076506,0.01905,0.0292442
0.205,0.00785462,0.01905,0.0275655
0.205,0.00805863,0.01905,0.0237678
0.205,0.00826265,0.01905,0.0209246
0.205,0.00846667,0.01905,0.0180814
0.205,0.00867068,0.01905,0.0104961
0.205,0.0088747,0.01905,0.0074027
0.205,0.00907871,0.01905,0.00728552
0.205,0.00928273,0.01905,0.00685281
0.205,0.00948675,0.01905,0.00639739
0.205,0.00969076,0.01905,0.00598888
0.205,0.00989478,0.01905,0.00556232
0.205,0.0100988,0.01905,0.00520893
0.205,0.0103028,0.01905,0.00490209
0.205,0.0105068,0.01905,0.00461072
