x,y,z,QVolMean
0.145,-0.0254,0.01905,0
0.145,-0.025196,0.01905,5.16066e-07
0.145,-0.024992,0.01905,2.55306e-06
0.145,-0.024788,0.01905,6.08514e-06
0.145,-0.0245839,0.01905,1.0599e-05
0.145,-0.0243799,0.01905,1.55517e-05
0.145,-0.0241759,0.01905,1.96541e-05
0.145,-0.0239719,0.01905,2.19711e-05
0.145,-0.0237679,0.01905,2.29412e-05
0.145,-0.0235639,0.01905,2.3861e-05
0.145,-0.0233598,0.01905,2.57593e-05
0.145,-0.0231558,0.01905,2.84544e-05
0.145,-0.0229518,0.01905,3.12842e-05
0.145,-0.0227478,0.01905,3.43732e-05
0.145,-0.0225438,0.01905,3.82259e-05
0.145,-0.0223398,0.01905,4.26696e-05
0.145,-0.0221357,0.01905,4.8014e-05
0.145,-0.0219317,0.01905,5.7703e-05
0.145,-0.0217277,0.01905,7.61492e-05
0.145,-0.0215237,0.01905,0.000101757
0.145,-0.0213197,0.01905,0.000131275
0.145,-0.0211157,0.01905,0.000156781
0.145,-0.0209116,0.01905,0.000171656
0.145,-0.0207076,0.01905,0.000178963
0.145,-0.0205036,0.01905,0.000182114
0.145,-0.0202996,0.01905,0.000186766
0.145,-0.0200956,0.01905,0.000210713
0.145,-0.0198916,0.01905,0.000249402
0.145,-0.0196876,0.01905,0.000284347
0.145,-0.0194835,0.01905,0.000306889
0.145,-0.0192795,0.01905,0.000316984
0.145,-0.0190755,0.01905,0.000327761
0.145,-0.0188715,0.01905,0.000342302
0.145,-0.0186675,0.01905,0.000360918
0.145,-0.0184635,0.01905,0.000382082
0.145,-0.0182594,0.01905,0.000437534
0.145,-0.0180554,0.01905,0.000492314
0.145,-0.0178514,0.01905,0.000558851
0.145,-0.0176474,0.01905,0.000600186
0.145,-0.0174434,0.01905,0.000647942
0.145,-0.0172394,0.01905,0.000709604
0.145,-0.0170353,0.01905,0.000863748
0.145,-0.0168313,0.01905,0.00101779
0.145,-0.0166273,0.01905,0.00117452
0.145,-0.0164233,0.01905,0.0012417
0.145,-0.0162193,0.01905,0.00135588
0.145,-0.0160153,0.01905,0.00149256
0.145,-0.0158112,0.01905,0.0017128
0.145,-0.0156072,0.01905,0.00196597
0.145,-0.0154032,0.01905,0.00226105
