x,y,z,QVolMean
8.13519e-20,-0.0254,0.01905,-2.02813e-26
8.13519e-20,-0.025196,0.01905,2.55397e-27
8.13519e-20,-0.024992,0.01905,1.02706e-27
8.13519e-20,-0.024788,0.01905,5.13894e-26
8.13519e-20,-0.0245839,0.01905,7.4901e-27
8.13519e-20,-0.0243799,0.01905,1.374e-26
8.13519e-20,-0.0241759,0.01905,1.374e-26
8.13519e-20,-0.0239719,0.01905,2.20385e-26
8.13519e-20,-0.0237679,0.01905,3.30542e-26
8.13519e-20,-0.0235639,0.01905,6.90608e-25
8.13519e-20,-0.0233598,0.01905,4.69842e-26
8.13519e-20,-0.0231558,0.01905,6.34225e-26
8.13519e-20,-0.0229518,0.01905,8.28231e-26
8.13519e-20,-0.0227478,0.01905,1.05177e-25
8.13519e-20,-0.0225438,0.01905,1.05177e-25
8.13519e-20,-0.0223398,0.01905,1.31044e-25
8.13519e-20,-0.0221357,0.01905,2.31559e-24
8.13519e-20,-0.0219317,0.01905,1.91436e-25
8.13519e-20,-0.0217277,0.01905,1.91436e-25
8.13519e-20,-0.0215237,0.01905,5.65825e-26
8.13519e-20,-0.0213197,0.01905,3.60403e-24
8.13519e-20,-0.0211157,0.01905,2.55462e-25
8.13519e-20,-0.0209116,0.01905,2.91686e-25
8.13519e-20,-0.0207076,0.01905,3.31103e-25
8.13519e-20,-0.0205036,0.01905,3.31103e-25
8.13519e-20,-0.0202996,0.01905,9.59076e-26
8.13519e-20,-0.0200956,0.01905,4.17739e-25
8.13519e-20,-0.0198916,0.01905,4.17739e-25
8.13519e-20,-0.0196876,0.01905,4.63358e-25
8.13519e-20,-0.0194835,0.01905,1.21993e-25
8.13519e-20,-0.0192795,0.01905,7.40013e-24
8.13519e-20,-0.0190755,0.01905,5.59461e-25
8.13519e-20,-0.0188715,0.01905,6.15829e-25
8.13519e-20,-0.0186675,0.01905,6.15829e-25
8.13519e-20,-0.0184635,0.01905,6.75261e-25
8.13519e-20,-0.0182594,0.01905,7.36984e-25
8.13519e-20,-0.0180554,0.01905,7.36984e-25
8.13519e-20,-0.0178514,0.01905,8.05928e-25
8.13519e-20,-0.0176474,0.01905,8.05928e-25
8.13519e-20,-0.0174434,0.01905,1.77242e-25
8.13519e-20,-0.0172394,0.01905,9.66086e-25
8.13519e-20,-0.0170353,0.01905,9.66086e-25
8.13519e-20,-0.0168313,0.01905,2.04213e-25
8.13519e-20,-0.0166273,0.01905,2.04213e-25
8.13519e-20,-0.0164233,0.01905,2.25609e-25
8.13519e-20,-0.0162193,0.01905,1.15652e-24
8.13519e-20,-0.0160153,0.01905,1.2636e-24
8.13519e-20,-0.0158112,0.01905,2.13806e-23
