x,y,z,QVolMean
0.095,-0.0254,0.01905,0
0.095,-0.025196,0.01905,1.15268e-07
0.095,-0.024992,0.01905,5.64933e-07
0.095,-0.024788,0.01905,1.56998e-06
0.095,-0.0245839,0.01905,3.3363e-06
0.095,-0.0243799,0.01905,5.95307e-06
0.095,-0.0241759,0.01905,9.31653e-06
0.095,-0.0239719,0.01905,1.31333e-05
0.095,-0.0237679,0.01905,1.70634e-05
0.095,-0.0235639,0.01905,2.10529e-05
0.095,-0.0233598,0.01905,2.55439e-05
0.095,-0.0231558,0.01905,3.07492e-05
0.095,-0.0229518,0.01905,3.67586e-05
0.095,-0.0227478,0.01905,4.37605e-05
0.095,-0.0225438,0.01905,5.20141e-05
0.095,-0.0223398,0.01905,6.00672e-05
0.095,-0.0221357,0.01905,7.02749e-05
0.095,-0.0219317,0.01905,8.43688e-05
0.095,-0.0217277,0.01905,0.000103961
0.095,-0.0215237,0.01905,0.000131718
0.095,-0.0213197,0.01905,0.000170971
0.095,-0.0211157,0.01905,0.000216113
0.095,-0.0209116,0.01905,0.000265002
0.095,-0.0207076,0.01905,0.000313096
0.095,-0.0205036,0.01905,0.000351169
0.095,-0.0202996,0.01905,0.000397991
0.095,-0.0200956,0.01905,0.000446333
0.095,-0.0198916,0.01905,0.000498689
0.095,-0.0196876,0.01905,0.000543673
0.095,-0.0194835,0.01905,0.000582409
0.095,-0.0192795,0.01905,0.00061143
0.095,-0.0190755,0.01905,0.000629627
0.095,-0.0188715,0.01905,0.000643225
0.095,-0.0186675,0.01905,0.000657301
0.095,-0.0184635,0.01905,0.000711629
0.095,-0.0182594,0.01905,0.00078043
0.095,-0.0180554,0.01905,0.000866183
0.095,-0.0178514,0.01905,0.000927233
0.095,-0.0176474,0.01905,0.000995579
0.095,-0.0174434,0.01905,0.00106075
0.095,-0.0172394,0.01905,0.00120587
0.095,-0.0170353,0.01905,0.00133726
0.095,-0.0168313,0.01905,0.00150105
0.095,-0.0166273,0.01905,0.00161758
0.095,-0.0164233,0.01905,0.00172614
0.095,-0.0162193,0.01905,0.00175564
0.095,-0.0160153,0.01905,0.00181294
