x,y,z,QVolMean
0.14,-0.0254,0.01905,-9.80621e-21
0.14,-0.025196,0.01905,6.52499e-07
0.14,-0.024992,0.01905,3.27613e-06
0.14,-0.024788,0.01905,7.66826e-06
0.14,-0.0245839,0.01905,1.31047e-05
0.14,-0.0243799,0.01905,1.84659e-05
0.14,-0.0241759,0.01905,2.21335e-05
0.14,-0.0239719,0.01905,2.34754e-05
0.14,-0.0237679,0.01905,2.36206e-05
0.14,-0.0235639,0.01905,2.39708e-05
0.14,-0.0233598,0.01905,2.53207e-05
0.14,-0.0231558,0.01905,2.75405e-05
0.14,-0.0229518,0.01905,3.08882e-05
0.14,-0.0227478,0.01905,3.60779e-05
0.14,-0.0225438,0.01905,4.35301e-05
0.14,-0.0223398,0.01905,5.53151e-05
0.14,-0.0221357,0.01905,7.30137e-05
0.14,-0.0219317,0.01905,9.94915e-05
0.14,-0.0217277,0.01905,0.000132881
0.14,-0.0215237,0.01905,0.000151205
0.14,-0.0213197,0.01905,0.000157796
0.14,-0.0211157,0.01905,0.000156097
0.14,-0.0209116,0.01905,0.00015853
0.14,-0.0207076,0.01905,0.000164422
0.14,-0.0205036,0.01905,0.000171892
0.14,-0.0202996,0.01905,0.000189512
0.14,-0.0200956,0.01905,0.000219219
0.14,-0.0198916,0.01905,0.000270105
0.14,-0.0196876,0.01905,0.000293973
0.14,-0.0194835,0.01905,0.00030212
0.14,-0.0192795,0.01905,0.000289447
0.14,-0.0190755,0.01905,0.000290004
0.14,-0.0188715,0.01905,0.000296581
0.14,-0.0186675,0.01905,0.000310699
0.14,-0.0184635,0.01905,0.000331521
0.14,-0.0182594,0.01905,0.000368218
0.14,-0.0180554,0.01905,0.000426691
0.14,-0.0178514,0.01905,0.000515704
0.14,-0.0176474,0.01905,0.000610771
0.14,-0.0174434,0.01905,0.000707464
0.14,-0.0172394,0.01905,0.000797462
0.14,-0.0170353,0.01905,0.000979846
0.14,-0.0168313,0.01905,0.00117208
0.14,-0.0166273,0.01905,0.0013786
0.14,-0.0164233,0.01905,0.0014606
0.14,-0.0162193,0.01905,0.00153002
0.14,-0.0160153,0.01905,0.00159341
0.14,-0.0158112,0.01905,0.00181653
0.14,-0.0156072,0.01905,0.00213257
0.14,-0.0154032,0.01905,0.00255965
