x,y,z,QVolMean
0.105,-0.0254,0.01905,4.05482e-23
0.105,-0.025196,0.01905,2.83984e-07
0.105,-0.024992,0.01905,1.95122e-06
0.105,-0.024788,0.01905,5.47662e-06
0.105,-0.0245839,0.01905,9.766e-06
0.105,-0.0243799,0.01905,1.37226e-05
0.105,-0.0241759,0.01905,1.6854e-05
0.105,-0.0239719,0.01905,1.92132e-05
0.105,-0.0237679,0.01905,2.11015e-05
0.105,-0.0235639,0.01905,2.28079e-05
0.105,-0.0233598,0.01905,2.4576e-05
0.105,-0.0231558,0.01905,2.69484e-05
0.105,-0.0229518,0.01905,3.0477e-05
0.105,-0.0227478,0.01905,3.57066e-05
0.105,-0.0225438,0.01905,4.30162e-05
0.105,-0.0223398,0.01905,5.24906e-05
0.105,-0.0221357,0.01905,6.49946e-05
0.105,-0.0219317,0.01905,8.17003e-05
0.105,-0.0217277,0.01905,0.000103714
0.105,-0.0215237,0.01905,0.000132361
0.105,-0.0213197,0.01905,0.000167612
0.105,-0.0211157,0.01905,0.000211259
0.105,-0.0209116,0.01905,0.000259787
0.105,-0.0207076,0.01905,0.000311695
0.105,-0.0205036,0.01905,0.000356451
0.105,-0.0202996,0.01905,0.000388797
0.105,-0.0200956,0.01905,0.000420467
0.105,-0.0198916,0.01905,0.000453894
0.105,-0.0196876,0.01905,0.000483881
0.105,-0.0194835,0.01905,0.000505346
0.105,-0.0192795,0.01905,0.000521678
0.105,-0.0190755,0.01905,0.000536711
0.105,-0.0188715,0.01905,0.000563508
0.105,-0.0186675,0.01905,0.00060473
0.105,-0.0184635,0.01905,0.0006707
0.105,-0.0182594,0.01905,0.000757731
0.105,-0.0180554,0.01905,0.000848993
0.105,-0.0178514,0.01905,0.000937849
0.105,-0.0176474,0.01905,0.0010303
0.105,-0.0174434,0.01905,0.00112628
0.105,-0.0172394,0.01905,0.00122912
0.105,-0.0170353,0.01905,0.00134817
0.105,-0.0168313,0.01905,0.00148738
0.105,-0.0166273,0.01905,0.00168091
0.105,-0.0164233,0.01905,0.00194158
0.105,-0.0162193,0.01905,0.00223251
0.105,-0.0160153,0.01905,0.00244195
0.105,-0.0158112,0.01905,0.00261701
0.105,-0.0156072,0.01905,0.00274372
0.105,-0.0154032,0.01905,0.00300368
0.105,-0.0151992,0.01905,0.00329369
0.105,-0.0149952,0.01905,0.0036124
0.105,-0.0147912,0.01905,0.00391278
