x,y,z,QVolMean
0.045,-0.0254,0.01905,0
0.045,-0.025196,0.01905,1.72132e-10
0.045,-0.024992,0.01905,1.79609e-09
0.045,-0.024788,0.01905,8.2131e-09
0.045,-0.0245839,0.01905,2.36092e-08
0.045,-0.0243799,0.01905,4.92248e-08
0.045,-0.0241759,0.01905,8.61469e-08
0.045,-0.0239719,0.01905,1.34032e-07
0.045,-0.0237679,0.01905,1.87067e-07
0.045,-0.0235639,0.01905,2.42393e-07
0.045,-0.0233598,0.01905,2.9916e-07
0.045,-0.0231558,0.01905,3.56091e-07
0.045,-0.0229518,0.01905,4.182e-07
0.045,-0.0227478,0.01905,4.82366e-07
0.045,-0.0225438,0.01905,5.46999e-07
0.045,-0.0223398,0.01905,6.09833e-07
0.045,-0.0221357,0.01905,6.73106e-07
0.045,-0.0219317,0.01905,7.36955e-07
0.045,-0.0217277,0.01905,8.0081e-07
0.045,-0.0215237,0.01905,8.62121e-07
0.045,-0.0213197,0.01905,9.25499e-07
0.045,-0.0211157,0.01905,9.92231e-07
0.045,-0.0209116,0.01905,1.06138e-06
0.045,-0.0207076,0.01905,1.13056e-06
0.045,-0.0205036,0.01905,1.21247e-06
0.045,-0.0202996,0.01905,1.30063e-06
0.045,-0.0200956,0.01905,1.38803e-06
0.045,-0.0198916,0.01905,1.49285e-06
0.045,-0.0196876,0.01905,1.60784e-06
0.045,-0.0194835,0.01905,1.72403e-06
0.045,-0.0192795,0.01905,1.85384e-06
0.045,-0.0190755,0.01905,1.99515e-06
0.045,-0.0188715,0.01905,2.13491e-06
0.045,-0.0186675,0.01905,2.28857e-06
0.045,-0.0184635,0.01905,2.44837e-06
0.045,-0.0182594,0.01905,2.60477e-06
0.045,-0.0180554,0.01905,2.77242e-06
0.045,-0.0178514,0.01905,2.95865e-06
0.045,-0.0176474,0.01905,3.13471e-06
0.045,-0.0174434,0.01905,3.45537e-06
0.045,-0.0172394,0.01905,3.79838e-06
0.045,-0.0170353,0.01905,4.24086e-06
0.045,-0.0168313,0.01905,4.81985e-06
0.045,-0.0166273,0.01905,5.369e-06
0.045,-0.0164233,0.01905,6.17517e-06
0.045,-0.0162193,0.01905,7.01022e-06
0.045,-0.0160153,0.01905,7.95102e-06
0.045,-0.0158112,0.01905,9.01612e-06
0.045,-0.0156072,0.01905,1.00148e-05
0.045,-0.0154032,0.01905,1.13998e-05
0.045,-0.0151992,0.01905,1.28744e-05
0.045,-0.0149952,0.01905,1.48788e-05
0.045,-0.0147912,0.01905,1.78617e-05
0.045,-0.0145871,0.01905,2.09776e-05
0.045,-0.0143831,0.01905,2.66794e-05
0.045,-0.0141791,0.01905,3.16278e-05
0.045,-0.0139751,0.01905,3.83628e-05
0.045,-0.0137711,0.01905,4.58206e-05
0.045,-0.0135671,0.01905,5.95637e-05
0.045,-0.0133631,0.01905,8.18125e-05
0.045,-0.013159,0.01905,0.000117294
0.045,-0.012955,0.01905,0.000158472
0.045,-0.012751,0.01905,0.000208875
0.045,-0.012547,0.01905,0.000253553
0.045,-0.012343,0.01905,0.000307347
0.045,-0.012139,0.01905,0.000348487
0.045,-0.0119349,0.01905,0.000406614
0.045,-0.0117309,0.01905,0.000468352
0.045,-0.0115269,0.01905,0.00054909
0.045,-0.0113229,0.01905,0.0006788
0.045,-0.0111189,0.01905,0.000800123
0.045,-0.0109149,0.01905,0.000937776
0.045,-0.0107108,0.01905,0.00102933
0.045,-0.0105068,0.01905,0.00112853
0.045,-0.0103028,0.01905,0.00118024
0.045,-0.0100988,0.01905,0.00138032
0.045,-0.00989478,0.01905,0.00156492
0.045,-0.00969076,0.01905,0.00197628
0.045,-0.00948675,0.01905,0.00240738
0.045,-0.00928273,0.01905,0.00297818
0.045,-0.00907871,0.01905,0.00357512
0.045,-0.0088747,0.01905,0.0042376
0.045,-0.00867068,0.01905,0.00489131
0.045,-0.00846667,0.01905,0.00574715
0.045,-0.00826265,0.01905,0.00666067
0.045,-0.00805863,0.01905,0.00784495
0.045,-0.00785462,0.01905,0.0091972
0.045,-0.0076506,0.01905,0.0107363
0.045,-0.00744659,0.01905,0.0125601
0.045,-0.00724257,0.01905,0.01445
0.045,-0.00703855,0.01905,0.0167092
0.045,-0.00683454,0.01905,0.0189491
0.045,-0.00663052,0.01905,0.0215963
0.045,-0.00642651,0.01905,0.0242072
0.045,-0.00622249,0.01905,0.0268523
0.045,-0.00601847,0.01905,0.0295319
0.045,-0.00581446,0.01905,0.0322586
0.045,-0.00561044,0.01905,0.0350629
0.045,-0.00540643,0.01905,0.0366051
0.045,-0.00520241,0.01905,0.0339993
0.045,-0.00499839,0.01905,0.0314267
0.045,-0.00479438,0.01905,0.0239681
0.045,-0.00459036,0.01905,0.0231512
0.045,-0.00438635,0.01905,0.0240541
0.045,-0.00418233,0.01905,0.0246939
0.045,-0.00397831,0.01905,0.0249824
0.045,-0.0037743,0.01905,0.0250139
0.045,-0.00357028,0.01905,0.0249062
0.045,-0.00336627,0.01905,0.0246203
0.045,-0.00316225,0.01905,0.0240569
0.045,-0.00295823,0.01905,0.0232291
0.045,-0.00275422,0.01905,0.0222291
0.045,-0.0025502,0.01905,0.0211269
0.045,-0.00234618,0.01905,0.0199241
0.045,-0.00214217,0.01905,0.0185143
0.045,-0.00193815,0.01905,0.0170069
0.045,-0.00173414,0.01905,0.0154983
0.045,-0.00153012,0.01905,0.0139905
0.045,-0.0013261,0.01905,0.0124834
0.045,-0.00112209,0.01905,0.0110461
0.045,-0.000918072,0.01905,0.00963111
0.045,-0.000714056,0.01905,0.00819179
0.045,-0.00051004,0.01905,0.00688344
0.045,-0.000306024,0.01905,0.00571426
0.045,-0.000102008,0.01905,0.00485577
0.045,0.000102008,0.01905,0.005852
0.045,0.000306024,0.01905,0.0056584
0.045,0.00051004,0.01905,0.00488258
0.045,0.000714056,0.01905,0.00409474
0.045,0.000918072,0.01905,0.00333829
0.045,0.00112209,0.01905,0.00270886
0.045,0.0013261,0.01905,0.00219825
0.045,0.00153012,0.01905,0.00175752
0.045,0.00173414,0.01905,0.00137939
0.045,0.00193815,0.01905,0.00106371
0.045,0.00214217,0.01905,0.000789994
0.045,0.00234618,0.01905,0.000568837
0.045,0.0025502,0.01905,0.000421877
0.045,0.00275422,0.01905,0.000322502
0.045,0.00295823,0.01905,0.000250068
0.045,0.00316225,0.01905,0.000194218
0.045,0.00336627,0.01905,0.000163093
0.045,0.00357028,0.01905,0.000146391
0.045,0.0037743,0.01905,0.000136891
0.045,0.00397831,0.01905,0.000116474
0.045,0.00418233,0.01905,9.45161e-05
0.045,0.00438635,0.01905,7.32074e-05
0.045,0.00459036,0.01905,5.41819e-05
0.045,0.00479438,0.01905,3.96249e-05
0.045,0.00499839,0.01905,2.66522e-05
0.045,0.00520241,0.01905,1.61294e-05
0.045,0.00540643,0.01905,8.16052e-06
0.045,0.00561044,0.01905,4.13487e-06
0.045,0.00581446,0.01905,1.60297e-06
0.045,0.00601847,0.01905,7.72088e-07
0.045,0.00622249,0.01905,2.41108e-07
0.045,0.00642651,0.01905,1.15642e-07
0.045,0.00663052,0.01905,3.0542e-08
0.045,0.00683454,0.01905,1.22543e-08
0.045,0.00703855,0.01905,4.37711e-09
0.045,0.00724257,0.01905,8.52019e-10
0.045,0.00744659,0.01905,3.3781e-10
0.045,0.0076506,0.01905,2.72563e-11
0.045,0.00785462,0.01905,9.8872e-12
0.045,0.00805863,0.01905,2.37326e-12
0.045,0.00826265,0.01905,1.10523e-13
0.045,0.00846667,0.01905,3.56106e-14
0.045,0.00867068,0.01905,4.99598e-16
0.045,0.0088747,0.01905,1.64112e-16
0.045,0.00907871,0.01905,9.76876e-17
0.045,0.00928273,0.01905,6.06674e-17
0.045,0.00948675,0.01905,6.08327e-17
0.045,0.00969076,0.01905,6.13744e-17
0.045,0.00989478,0.01905,6.20688e-17
0.045,0.0100988,0.01905,6.28444e-17
0.045,0.0103028,0.01905,6.3622e-17
0.045,0.0105068,0.01905,6.4407e-17
0.045,0.0107108,0.01905,6.51927e-17
0.045,0.0109149,0.01905,6.59775e-17
0.045,0.0111189,0.01905,6.67657e-17
0.045,0.0113229,0.01905,6.75533e-17
0.045,0.0115269,0.01905,6.83397e-17
0.045,0.0117309,0.01905,6.91286e-17
0.045,0.0119349,0.01905,6.99176e-17
0.045,0.012139,0.01905,7.07048e-17
0.045,0.012343,0.01905,7.14937e-17
0.045,0.012547,0.01905,7.22839e-17
0.045,0.012751,0.01905,7.30716e-17
0.045,0.012955,0.01905,7.36631e-17
0.045,0.013159,0.01905,7.2677e-17
0.045,0.0133631,0.01905,7.16992e-17
0.045,0.0135671,0.01905,7.07237e-17
0.045,0.0137711,0.01905,6.90931e-17
0.045,0.0139751,0.01905,6.71113e-17
0.045,0.0141791,0.01905,6.51379e-17
0.045,0.0143831,0.01905,6.38328e-17
0.045,0.0145871,0.01905,6.29472e-17
0.045,0.0147912,0.01905,6.20632e-17
0.045,0.0149952,0.01905,6.11772e-17
0.045,0.0151992,0.01905,6.02924e-17
0.045,0.0154032,0.01905,5.94089e-17
0.045,0.0156072,0.01905,5.85225e-17
0.045,0.0158112,0.01905,5.76388e-17
0.045,0.0160153,0.01905,5.67546e-17
0.045,0.0162193,0.01905,5.58686e-17
0.045,0.0164233,0.01905,5.49852e-17
0.045,0.0166273,0.01905,5.40997e-17
0.045,0.0168313,0.01905,5.32157e-17
0.045,0.0170353,0.01905,5.2332e-17
0.045,0.0172394,0.01905,5.14466e-17
0.045,0.0174434,0.01905,5.05637e-17
0.045,0.0176474,0.01905,4.96778e-17
0.045,0.0178514,0.01905,4.87945e-17
0.045,0.0180554,0.01905,4.79096e-17
0.045,0.0182594,0.01905,4.70256e-17
0.045,0.0184635,0.01905,4.61414e-17
0.045,0.0186675,0.01905,4.5257e-17
0.045,0.0188715,0.01905,4.43733e-17
0.045,0.0190755,0.01905,4.34887e-17
0.045,0.0192795,0.01905,4.26051e-17
0.045,0.0194835,0.01905,4.17205e-17
0.045,0.0196876,0.01905,4.08367e-17
