x,y,z,QVolMean
0.18,-0.0254,0.01905,0
0.18,-0.025196,0.01905,2.19885e-07
0.18,-0.024992,0.01905,1.58141e-06
0.18,-0.024788,0.01905,4.75444e-06
0.18,-0.0245839,0.01905,8.62515e-06
0.18,-0.0243799,0.01905,1.26239e-05
0.18,-0.0241759,0.01905,1.62639e-05
0.18,-0.0239719,0.01905,1.96041e-05
0.18,-0.0237679,0.01905,2.27203e-05
0.18,-0.0235639,0.01905,2.47877e-05
0.18,-0.0233598,0.01905,2.56684e-05
0.18,-0.0231558,0.01905,2.53893e-05
0.18,-0.0229518,0.01905,2.41131e-05
0.18,-0.0227478,0.01905,2.24187e-05
0.18,-0.0225438,0.01905,2.10741e-05
0.18,-0.0223398,0.01905,2.04002e-05
0.18,-0.0221357,0.01905,2.02479e-05
0.18,-0.0219317,0.01905,2.05255e-05
0.18,-0.0217277,0.01905,2.12185e-05
0.18,-0.0215237,0.01905,2.21821e-05
0.18,-0.0213197,0.01905,2.32619e-05
0.18,-0.0211157,0.01905,2.43401e-05
0.18,-0.0209116,0.01905,2.55818e-05
0.18,-0.0207076,0.01905,2.71313e-05
0.18,-0.0205036,0.01905,2.90396e-05
0.18,-0.0202996,0.01905,3.12548e-05
0.18,-0.0200956,0.01905,3.37137e-05
0.18,-0.0198916,0.01905,3.6274e-05
0.18,-0.0196876,0.01905,3.91193e-05
0.18,-0.0194835,0.01905,4.23863e-05
0.18,-0.0192795,0.01905,4.61398e-05
0.18,-0.0190755,0.01905,5.13312e-05
0.18,-0.0188715,0.01905,5.84656e-05
0.18,-0.0186675,0.01905,6.72676e-05
0.18,-0.0184635,0.01905,7.7857e-05
0.18,-0.0182594,0.01905,9.03973e-05
0.18,-0.0180554,0.01905,0.000104521
0.18,-0.0178514,0.01905,0.000122078
0.18,-0.0176474,0.01905,0.000151704
0.18,-0.0174434,0.01905,0.000189461
0.18,-0.0172394,0.01905,0.000231237
0.18,-0.0170353,0.01905,0.000273199
0.18,-0.0168313,0.01905,0.000330457
0.18,-0.0166273,0.01905,0.000392726
0.18,-0.0164233,0.01905,0.000460249
0.18,-0.0162193,0.01905,0.000541329
0.18,-0.0160153,0.01905,0.00064322
0.18,-0.0158112,0.01905,0.0007711
0.18,-0.0156072,0.01905,0.00092378
0.18,-0.0154032,0.01905,0.00105613
0.18,-0.0151992,0.01905,0.00115424
0.18,-0.0149952,0.01905,0.00126115
0.18,-0.0147912,0.01905,0.00140517
0.18,-0.0145871,0.01905,0.00165005
0.18,-0.0143831,0.01905,0.00189725
0.18,-0.0141791,0.01905,0.00214196
0.18,-0.0139751,0.01905,0.0023726
0.18,-0.0137711,0.01905,0.00257087
0.18,-0.0135671,0.01905,0.00272469
0.18,-0.0133631,0.01905,0.00299535
0.18,-0.013159,0.01905,0.00332649
0.18,-0.012955,0.01905,0.00394427
0.18,-0.012751,0.01905,0.00455888
0.18,-0.012547,0.01905,0.00517426
0.18,-0.012343,0.01905,0.00569129
0.18,-0.012139,0.01905,0.00614803
0.18,-0.0119349,0.01905,0.00651598
0.18,-0.0117309,0.01905,0.00690988
0.18,-0.0115269,0.01905,0.00746163
0.18,-0.0113229,0.01905,0.00804155
0.18,-0.0111189,0.01905,0.00869801
0.18,-0.0109149,0.01905,0.00936435
0.18,-0.0107108,0.01905,0.0100597
0.18,-0.0105068,0.01905,0.0109562
0.18,-0.0103028,0.01905,0.0118957
0.18,-0.0100988,0.01905,0.0130442
0.18,-0.00989478,0.01905,0.0142256
0.18,-0.00969076,0.01905,0.0156158
