x,y,z,QVolMean
0.255,-0.0200956,0.01905,2.18333e-07
0.255,-0.0198916,0.01905,1.53261e-06
0.255,-0.0196876,0.01905,3.68561e-06
0.255,-0.0194835,0.01905,6.39783e-06
0.255,-0.0192795,0.01905,1.04134e-05
0.255,-0.0190755,0.01905,1.55098e-05
0.255,-0.0188715,0.01905,2.05388e-05
0.255,-0.0186675,0.01905,2.50028e-05
0.255,-0.0184635,0.01905,2.82647e-05
0.255,-0.0182594,0.01905,2.95806e-05
0.255,-0.0180554,0.01905,2.94218e-05
0.255,-0.0178514,0.01905,2.87261e-05
0.255,-0.0176474,0.01905,2.79241e-05
0.255,-0.0174434,0.01905,2.73287e-05
0.255,-0.0172394,0.01905,2.70699e-05
0.255,-0.0170353,0.01905,2.72303e-05
0.255,-0.0168313,0.01905,2.79011e-05
0.255,-0.0166273,0.01905,2.88741e-05
0.255,-0.0164233,0.01905,3.01454e-05
0.255,-0.0162193,0.01905,3.19339e-05
0.255,-0.0160153,0.01905,3.41532e-05
0.255,-0.0158112,0.01905,3.67094e-05
0.255,-0.0156072,0.01905,3.98548e-05
0.255,-0.0154032,0.01905,4.38395e-05
0.255,-0.0151992,0.01905,4.85364e-05
0.255,-0.0149952,0.01905,5.3876e-05
0.255,-0.0147912,0.01905,6.03951e-05
0.255,-0.0145871,0.01905,6.93823e-05
0.255,-0.0143831,0.01905,8.2891e-05
0.255,-0.0141791,0.01905,0.000100901
0.255,-0.0139751,0.01905,0.000120087
0.255,-0.0137711,0.01905,0.000137368
0.255,-0.0135671,0.01905,0.000152553
0.255,-0.0133631,0.01905,0.000169485
0.255,-0.013159,0.01905,0.000191578
0.255,-0.012955,0.01905,0.0002296
0.255,-0.012751,0.01905,0.000321209
0.255,-0.012547,0.01905,0.000461862
0.255,-0.012343,0.01905,0.000571368
0.255,-0.012139,0.01905,0.000603935
0.255,-0.0119349,0.01905,0.000610471
0.255,-0.0117309,0.01905,0.000631118
0.255,-0.0115269,0.01905,0.000702363
0.255,-0.0113229,0.01905,0.000799727
0.255,-0.0111189,0.01905,0.000892244
0.255,-0.0109149,0.01905,0.000989478
0.255,-0.0107108,0.01905,0.00117708
0.255,-0.0105068,0.01905,0.00147506
0.255,-0.0103028,0.01905,0.0018396
0.255,-0.0100988,0.01905,0.00218442
0.255,-0.00989478,0.01905,0.00253514
0.255,-0.00969076,0.01905,0.00299489
0.255,-0.00948675,0.01905,0.0035264
0.255,-0.00928273,0.01905,0.0042317
0.255,-0.00907871,0.01905,0.00509773
0.255,-0.0088747,0.01905,0.00600162
0.255,-0.00867068,0.01905,0.00664763
0.255,-0.00846667,0.01905,0.00836026
0.255,-0.00826265,0.01905,0.00987407
0.255,-0.00805863,0.01905,0.0113242
0.255,-0.00785462,0.01905,0.0125598
0.255,-0.0076506,0.01905,0.0137351
0.255,-0.00744659,0.01905,0.0152495
0.255,-0.00724257,0.01905,0.0167404
0.255,-0.00703855,0.01905,0.0188185
0.255,-0.00683454,0.01905,0.0211315
0.255,-0.00663052,0.01905,0.0242636
0.255,-0.00642651,0.01905,0.0271285
