x,y,z,QVolMean
0.26,-0.0196876,0.01905,2.53714e-08
0.26,-0.0194835,0.01905,5.07441e-07
0.26,-0.0192795,0.01905,2.19584e-06
0.26,-0.0190755,0.01905,4.27323e-06
0.26,-0.0188715,0.01905,7.31298e-06
0.26,-0.0186675,0.01905,1.17536e-05
0.26,-0.0184635,0.01905,1.66586e-05
0.26,-0.0182594,0.01905,2.14214e-05
0.26,-0.0180554,0.01905,2.54056e-05
0.26,-0.0178514,0.01905,2.78548e-05
0.26,-0.0176474,0.01905,2.85511e-05
0.26,-0.0174434,0.01905,2.84295e-05
0.26,-0.0172394,0.01905,2.78685e-05
0.26,-0.0170353,0.01905,2.72926e-05
0.26,-0.0168313,0.01905,2.70289e-05
0.26,-0.0166273,0.01905,2.70932e-05
0.26,-0.0164233,0.01905,2.75088e-05
0.26,-0.0162193,0.01905,2.83507e-05
0.26,-0.0160153,0.01905,2.95723e-05
0.26,-0.0158112,0.01905,3.11666e-05
0.26,-0.0156072,0.01905,3.32084e-05
0.26,-0.0154032,0.01905,3.57505e-05
0.26,-0.0151992,0.01905,3.88936e-05
0.26,-0.0149952,0.01905,4.27947e-05
0.26,-0.0147912,0.01905,4.75062e-05
0.26,-0.0145871,0.01905,5.30025e-05
0.26,-0.0143831,0.01905,5.96089e-05
0.26,-0.0141791,0.01905,6.81283e-05
0.26,-0.0139751,0.01905,7.97557e-05
0.26,-0.0137711,0.01905,9.4993e-05
0.26,-0.0135671,0.01905,0.000112191
0.26,-0.0133631,0.01905,0.00012933
0.26,-0.013159,0.01905,0.000146427
0.26,-0.012955,0.01905,0.000164695
0.26,-0.012751,0.01905,0.000189593
0.26,-0.012547,0.01905,0.000243481
0.26,-0.012343,0.01905,0.000344662
0.26,-0.012139,0.01905,0.000439217
0.26,-0.0119349,0.01905,0.000504765
0.26,-0.0117309,0.01905,0.000562563
0.26,-0.0115269,0.01905,0.000591109
0.26,-0.0113229,0.01905,0.0006184
0.26,-0.0111189,0.01905,0.000686009
0.26,-0.0109149,0.01905,0.000784068
0.26,-0.0107108,0.01905,0.000908828
0.26,-0.0105068,0.01905,0.00107947
0.26,-0.0103028,0.01905,0.00132215
0.26,-0.0100988,0.01905,0.00166816
0.26,-0.00989478,0.01905,0.00204263
0.26,-0.00969076,0.01905,0.00234485
0.26,-0.00948675,0.01905,0.00265705
0.26,-0.00928273,0.01905,0.00302524
0.26,-0.00907871,0.01905,0.00348455
0.26,-0.0088747,0.01905,0.00413701
0.26,-0.00867068,0.01905,0.00484764
0.26,-0.00846667,0.01905,0.0065935
0.26,-0.00826265,0.01905,0.00818147
0.26,-0.00805863,0.01905,0.00956784
0.26,-0.00785462,0.01905,0.0106909
0.26,-0.0076506,0.01905,0.0117313
0.26,-0.00744659,0.01905,0.0131772
0.26,-0.00724257,0.01905,0.0147714
0.26,-0.00703855,0.01905,0.0168171
0.26,-0.00683454,0.01905,0.0190965
0.26,-0.00663052,0.01905,0.0219665
0.26,-0.00642651,0.01905,0.0246697
0.26,-0.00622249,0.01905,0.0270854
0.26,-0.00601847,0.01905,0.0290102
0.26,-0.00581446,0.01905,0.0309753
0.26,-0.00561044,0.01905,0.0340104
0.26,-0.00540643,0.01905,0.0373111
0.26,-0.00520241,0.01905,0.0410037
0.26,-0.00499839,0.01905,0.043947
0.26,-0.00479438,0.01905,0.0469572
0.26,-0.00459036,0.01905,0.0498755
0.26,-0.00438635,0.01905,0.0512767
0.26,-0.00418233,0.01905,0.0517209
0.26,-0.00397831,0.01905,0.051387
0.26,-0.0037743,0.01905,0.0513213
0.26,-0.00357028,0.01905,0.0518284
0.26,-0.00336627,0.01905,0.0528398
0.26,-0.00316225,0.01905,0.0543101
0.26,-0.00295823,0.01905,0.0559416
0.26,-0.00275422,0.01905,0.0564661
0.26,-0.0025502,0.01905,0.0559199
0.26,-0.00234618,0.01905,0.0543811
0.26,-0.00214217,0.01905,0.0523112
0.26,-0.00193815,0.01905,0.0503499
0.26,-0.00173414,0.01905,0.049446
0.26,-0.00153012,0.01905,0.0492029
0.26,-0.0013261,0.01905,0.0488776
0.26,-0.00112209,0.01905,0.048303
0.26,-0.000918072,0.01905,0.0474445
0.26,-0.000714056,0.01905,0.0460146
0.26,-0.00051004,0.01905,0.0440271
0.26,-0.000306024,0.01905,0.0420513
0.26,-0.000102008,0.01905,0.0486712
0.26,0.000102008,0.01905,0.0619086
0.26,0.000306024,0.01905,0.0701446
0.26,0.00051004,0.01905,0.0699017
0.26,0.000714056,0.01905,0.0666143
0.26,0.000918072,0.01905,0.065403
0.26,0.00112209,0.01905,0.064006
0.26,0.0013261,0.01905,0.0621728
0.26,0.00153012,0.01905,0.0600746
0.26,0.00173414,0.01905,0.057241
0.26,0.00193815,0.01905,0.0544793
0.26,0.00214217,0.01905,0.0510165
0.26,0.00234618,0.01905,0.0478347
0.26,0.0025502,0.01905,0.0454324
0.26,0.00275422,0.01905,0.0429353
0.26,0.00295823,0.01905,0.0410303
0.26,0.00316225,0.01905,0.0391332
0.26,0.00336627,0.01905,0.0369366
0.26,0.00357028,0.01905,0.0347585
0.26,0.0037743,0.01905,0.0327858
0.26,0.00397831,0.01905,0.0307168
0.26,0.00418233,0.01905,0.0288655
0.26,0.00438635,0.01905,0.0269008
0.26,0.00459036,0.01905,0.0249871
0.26,0.00479438,0.01905,0.023169
0.26,0.00499839,0.01905,0.0213141
0.26,0.00520241,0.01905,0.0199948
0.26,0.00540643,0.01905,0.0185824
0.26,0.00561044,0.01905,0.0183297
0.26,0.00581446,0.01905,0.0197859
0.26,0.00601847,0.01905,0.0213198
0.26,0.00622249,0.01905,0.0191955
0.26,0.00642651,0.01905,0.0165947
0.26,0.00663052,0.01905,0.0121228
0.26,0.00683454,0.01905,0.00349965
0.26,0.00703855,0.01905,0.00328579
0.26,0.00724257,0.01905,0.0030637
0.26,0.00744659,0.01905,0.00279392
0.26,0.0076506,0.01905,0.00241652
0.26,0.00785462,0.01905,0.00201251
0.26,0.00805863,0.01905,0.00172758
0.26,0.00826265,0.01905,0.00158189
0.26,0.00846667,0.01905,0.00145049
0.26,0.00867068,0.01905,0.00131198
0.26,0.0088747,0.01905,0.00119095
0.26,0.00907871,0.01905,0.0010437
0.26,0.00928273,0.01905,0.000884768
0.26,0.00948675,0.01905,0.000711679
0.26,0.00969076,0.01905,0.000574924
0.26,0.00989478,0.01905,0.000468545
0.26,0.0100988,0.01905,0.00034743
0.26,0.0103028,0.01905,0.000201606
0.26,0.0105068,0.01905,9.2874e-05
0.26,0.0107108,0.01905,9.0139e-06
0.26,0.0109149,0.01905,3.31323e-06
0.26,0.0111189,0.01905,7.67102e-08
0.26,0.0113229,0.01905,2.56303e-08
0.26,0.0115269,0.01905,3.71794e-10
0.26,0.0117309,0.01905,1.26864e-10
0.26,0.0119349,0.01905,7.7272e-12
0.26,0.012139,0.01905,3.28289e-12
0.26,0.012343,0.01905,7.08725e-13
0.26,0.012547,0.01905,3.64228e-13
0.26,0.012751,0.01905,1.0895e-13
0.26,0.012955,0.01905,6.29576e-14
0.26,0.013159,0.01905,1.81241e-14
0.26,0.0133631,0.01905,8.90077e-15
0.26,0.0135671,0.01905,2.395e-15
0.26,0.0137711,0.01905,1.08077e-15
0.26,0.0139751,0.01905,5.30019e-16
0.26,0.0141791,0.01905,2.6084e-16
0.26,0.0143831,0.01905,1.7739e-16
0.26,0.0145871,0.01905,1.31055e-16
0.26,0.0147912,0.01905,1.06138e-16
0.26,0.0149952,0.01905,9.44913e-17
0.26,0.0151992,0.01905,8.76902e-17
0.26,0.0154032,0.01905,8.27274e-17
0.26,0.0156072,0.01905,7.8914e-17
0.26,0.0158112,0.01905,7.57683e-17
0.26,0.0160153,0.01905,7.29635e-17
0.26,0.0162193,0.01905,7.02709e-17
0.26,0.0164233,0.01905,6.76452e-17
0.26,0.0166273,0.01905,6.50574e-17
0.26,0.0168313,0.01905,6.2491e-17
0.26,0.0170353,0.01905,5.99357e-17
0.26,0.0172394,0.01905,5.73882e-17
0.26,0.0174434,0.01905,5.48467e-17
0.26,0.0176474,0.01905,5.23097e-17
0.26,0.0178514,0.01905,4.97757e-17
0.26,0.0180554,0.01905,4.72421e-17
0.26,0.0182594,0.01905,4.47061e-17
0.26,0.0184635,0.01905,4.21647e-17
0.26,0.0186675,0.01905,3.96168e-17
0.26,0.0188715,0.01905,3.70649e-17
0.26,0.0190755,0.01905,3.45136e-17
0.26,0.0192795,0.01905,3.19654e-17
0.26,0.0194835,0.01905,2.94152e-17
0.26,0.0196876,0.01905,1.73758e-17
