x,y,z,QVolMean
0.115,-0.0254,0.01905,0
0.115,-0.025196,0.01905,4.62731e-07
0.115,-0.024992,0.01905,2.66962e-06
0.115,-0.024788,0.01905,6.79125e-06
0.115,-0.0245839,0.01905,1.17439e-05
0.115,-0.0243799,0.01905,1.67347e-05
0.115,-0.0241759,0.01905,2.12781e-05
0.115,-0.0239719,0.01905,2.47997e-05
0.115,-0.0237679,0.01905,2.68504e-05
0.115,-0.0235639,0.01905,2.76393e-05
0.115,-0.0233598,0.01905,2.8029e-05
0.115,-0.0231558,0.01905,2.86271e-05
0.115,-0.0229518,0.01905,2.95286e-05
0.115,-0.0227478,0.01905,3.07078e-05
0.115,-0.0225438,0.01905,3.21637e-05
0.115,-0.0223398,0.01905,3.41642e-05
0.115,-0.0221357,0.01905,3.69087e-05
0.115,-0.0219317,0.01905,4.0573e-05
0.115,-0.0217277,0.01905,4.57092e-05
0.115,-0.0215237,0.01905,5.33464e-05
0.115,-0.0213197,0.01905,6.81846e-05
0.115,-0.0211157,0.01905,9.45551e-05
0.115,-0.0209116,0.01905,0.000128098
0.115,-0.0207076,0.01905,0.000166658
0.115,-0.0205036,0.01905,0.000191346
0.115,-0.0202996,0.01905,0.000221739
0.115,-0.0200956,0.01905,0.00027799
0.115,-0.0198916,0.01905,0.000348349
0.115,-0.0196876,0.01905,0.000419801
0.115,-0.0194835,0.01905,0.000440832
0.115,-0.0192795,0.01905,0.000448524
0.115,-0.0190755,0.01905,0.000452144
0.115,-0.0188715,0.01905,0.000454391
0.115,-0.0186675,0.01905,0.000465532
0.115,-0.0184635,0.01905,0.000485914
0.115,-0.0182594,0.01905,0.000530558
0.115,-0.0180554,0.01905,0.000600336
0.115,-0.0178514,0.01905,0.000694598
0.115,-0.0176474,0.01905,0.000813868
0.115,-0.0174434,0.01905,0.000961864
0.115,-0.0172394,0.01905,0.00113431
0.115,-0.0170353,0.01905,0.001346
0.115,-0.0168313,0.01905,0.00156288
0.115,-0.0166273,0.01905,0.00178233
0.115,-0.0164233,0.01905,0.00203427
0.115,-0.0162193,0.01905,0.00229917
0.115,-0.0160153,0.01905,0.00256567
0.115,-0.0158112,0.01905,0.00285647
0.115,-0.0156072,0.01905,0.00312592
0.115,-0.0154032,0.01905,0.00333804
0.115,-0.0151992,0.01905,0.00348742
0.115,-0.0149952,0.01905,0.00362996
0.115,-0.0147912,0.01905,0.00382726
0.115,-0.0145871,0.01905,0.00409632
0.115,-0.0143831,0.01905,0.00440555
0.115,-0.0141791,0.01905,0.00486664
0.115,-0.0139751,0.01905,0.00537015
0.115,-0.0137711,0.01905,0.00602655
0.115,-0.0135671,0.01905,0.00673423
0.115,-0.0133631,0.01905,0.00751519
0.115,-0.013159,0.01905,0.00837597
0.115,-0.012955,0.01905,0.00929813
0.115,-0.012751,0.01905,0.0100523
0.115,-0.012547,0.01905,0.010794
0.115,-0.012343,0.01905,0.0112743
0.115,-0.012139,0.01905,0.0117858
0.115,-0.0119349,0.01905,0.0124369
0.115,-0.0117309,0.01905,0.0132407
0.115,-0.0115269,0.01905,0.0143786
0.115,-0.0113229,0.01905,0.015683
0.115,-0.0111189,0.01905,0.0171607
0.115,-0.0109149,0.01905,0.0184798
0.115,-0.0107108,0.01905,0.0197103
0.115,-0.0105068,0.01905,0.0207952
0.115,-0.0103028,0.01905,0.021858
0.115,-0.0100988,0.01905,0.023098
0.115,-0.00989478,0.01905,0.0243265
0.115,-0.00969076,0.01905,0.0258225
0.115,-0.00948675,0.01905,0.0272822
0.115,-0.00928273,0.01905,0.0289212
0.115,-0.00907871,0.01905,0.0306391
0.115,-0.0088747,0.01905,0.0325248
0.115,-0.00867068,0.01905,0.034537
0.115,-0.00846667,0.01905,0.0367073
0.115,-0.00826265,0.01905,0.0388823
0.115,-0.00805863,0.01905,0.0409657
0.115,-0.00785462,0.01905,0.0430531
0.115,-0.0076506,0.01905,0.0451196
0.115,-0.00744659,0.01905,0.0472484
0.115,-0.00724257,0.01905,0.0495402
0.115,-0.00703855,0.01905,0.0516785
0.115,-0.00683454,0.01905,0.0511755
0.115,-0.00663052,0.01905,0.0483811
0.115,-0.00642651,0.01905,0.0445393
