x,y,z,QVolMean
0.175,-0.0254,0.01905,3.26811e-22
0.175,-0.025196,0.01905,2.10805e-07
0.175,-0.024992,0.01905,1.59666e-06
0.175,-0.024788,0.01905,4.55442e-06
0.175,-0.0245839,0.01905,8.42681e-06
0.175,-0.0243799,0.01905,1.25386e-05
0.175,-0.0241759,0.01905,1.66561e-05
0.175,-0.0239719,0.01905,2.05018e-05
0.175,-0.0237679,0.01905,2.32432e-05
0.175,-0.0235639,0.01905,2.45234e-05
0.175,-0.0233598,0.01905,2.4619e-05
0.175,-0.0231558,0.01905,2.3982e-05
0.175,-0.0229518,0.01905,2.28796e-05
0.175,-0.0227478,0.01905,2.15478e-05
0.175,-0.0225438,0.01905,2.05673e-05
0.175,-0.0223398,0.01905,2.02982e-05
0.175,-0.0221357,0.01905,2.0477e-05
0.175,-0.0219317,0.01905,2.10999e-05
0.175,-0.0217277,0.01905,2.20531e-05
0.175,-0.0215237,0.01905,2.31171e-05
0.175,-0.0213197,0.01905,2.42416e-05
0.175,-0.0211157,0.01905,2.54685e-05
0.175,-0.0209116,0.01905,2.68629e-05
0.175,-0.0207076,0.01905,2.85364e-05
0.175,-0.0205036,0.01905,3.05e-05
0.175,-0.0202996,0.01905,3.27559e-05
0.175,-0.0200956,0.01905,3.54914e-05
0.175,-0.0198916,0.01905,3.90314e-05
0.175,-0.0196876,0.01905,4.28442e-05
0.175,-0.0194835,0.01905,4.70418e-05
0.175,-0.0192795,0.01905,5.1682e-05
0.175,-0.0190755,0.01905,5.77871e-05
0.175,-0.0188715,0.01905,6.59021e-05
0.175,-0.0186675,0.01905,7.56772e-05
0.175,-0.0184635,0.01905,8.75071e-05
0.175,-0.0182594,0.01905,0.000101641
0.175,-0.0180554,0.01905,0.000126661
0.175,-0.0178514,0.01905,0.000167774
0.175,-0.0176474,0.01905,0.000215508
0.175,-0.0174434,0.01905,0.00025457
0.175,-0.0172394,0.01905,0.0002828
0.175,-0.0170353,0.01905,0.00031825
0.175,-0.0168313,0.01905,0.00040745
0.175,-0.0166273,0.01905,0.000523176
0.175,-0.0164233,0.01905,0.000624766
0.175,-0.0162193,0.01905,0.000695453
0.175,-0.0160153,0.01905,0.000771916
0.175,-0.0158112,0.01905,0.000878771
0.175,-0.0156072,0.01905,0.00101348
0.175,-0.0154032,0.01905,0.00113817
0.175,-0.0151992,0.01905,0.00130803
0.175,-0.0149952,0.01905,0.00143301
0.175,-0.0147912,0.01905,0.00154366
0.175,-0.0145871,0.01905,0.00168244
0.175,-0.0143831,0.01905,0.00188719
0.175,-0.0141791,0.01905,0.00218945
0.175,-0.0139751,0.01905,0.00250444
0.175,-0.0137711,0.01905,0.00281275
0.175,-0.0135671,0.01905,0.00302046
0.175,-0.0133631,0.01905,0.00330878
0.175,-0.013159,0.01905,0.00369642
0.175,-0.012955,0.01905,0.00435328
0.175,-0.012751,0.01905,0.00511655
0.175,-0.012547,0.01905,0.00575766
0.175,-0.012343,0.01905,0.00633879
0.175,-0.012139,0.01905,0.00681529
0.175,-0.0119349,0.01905,0.00741472
0.175,-0.0117309,0.01905,0.00810258
0.175,-0.0115269,0.01905,0.00882646
0.175,-0.0113229,0.01905,0.00952866
0.175,-0.0111189,0.01905,0.0100728
0.175,-0.0109149,0.01905,0.0105562
0.175,-0.0107108,0.01905,0.0109783
0.175,-0.0105068,0.01905,0.0115768
0.175,-0.0103028,0.01905,0.0126284
0.175,-0.0100988,0.01905,0.0139891
0.175,-0.00989478,0.01905,0.0155485
0.175,-0.00969076,0.01905,0.0170808
0.175,-0.00948675,0.01905,0.0185457
0.175,-0.00928273,0.01905,0.0202446
0.175,-0.00907871,0.01905,0.0221076
0.175,-0.0088747,0.01905,0.0240679
0.175,-0.00867068,0.01905,0.026083
0.175,-0.00846667,0.01905,0.0278539
0.175,-0.00826265,0.01905,0.029565
0.175,-0.00805863,0.01905,0.0307376
0.175,-0.00785462,0.01905,0.0317428
0.175,-0.0076506,0.01905,0.0326195
0.175,-0.00744659,0.01905,0.0334905
0.175,-0.00724257,0.01905,0.0351545
0.175,-0.00703855,0.01905,0.0368888
0.175,-0.00683454,0.01905,0.0386341
0.175,-0.00663052,0.01905,0.0400722
0.175,-0.00642651,0.01905,0.041293
0.175,-0.00622249,0.01905,0.0417232
0.175,-0.00601847,0.01905,0.0420309
0.175,-0.00581446,0.01905,0.0421466
0.175,-0.00561044,0.01905,0.0424944
0.175,-0.00540643,0.01905,0.0428501
0.175,-0.00520241,0.01905,0.0431363
0.175,-0.00499839,0.01905,0.0435393
0.175,-0.00479438,0.01905,0.0440284
0.175,-0.00459036,0.01905,0.0446997
0.175,-0.00438635,0.01905,0.0456498
0.175,-0.00418233,0.01905,0.0462041
0.175,-0.00397831,0.01905,0.0461816
0.175,-0.0037743,0.01905,0.0455698
0.175,-0.00357028,0.01905,0.0453724
0.175,-0.00336627,0.01905,0.0454545
0.175,-0.00316225,0.01905,0.0457526
0.175,-0.00295823,0.01905,0.0461424
0.175,-0.00275422,0.01905,0.0463465
0.175,-0.0025502,0.01905,0.0454019
0.175,-0.00234618,0.01905,0.0437304
0.175,-0.00214217,0.01905,0.0420135
0.175,-0.00193815,0.01905,0.0406219
0.175,-0.00173414,0.01905,0.0392853
0.175,-0.00153012,0.01905,0.0378405
0.175,-0.0013261,0.01905,0.0363887
0.175,-0.00112209,0.01905,0.034916
0.175,-0.000918072,0.01905,0.0332237
0.175,-0.000714056,0.01905,0.0313431
0.175,-0.00051004,0.01905,0.0299021
0.175,-0.000306024,0.01905,0.0286971
0.175,-0.000102008,0.01905,0.0348877
0.175,0.000102008,0.01905,0.048512
0.175,0.000306024,0.01905,0.057271
0.175,0.00051004,0.01905,0.0612436
0.175,0.000714056,0.01905,0.0607312
0.175,0.000918072,0.01905,0.0601925
0.175,0.00112209,0.01905,0.0596466
0.175,0.0013261,0.01905,0.0590764
0.175,0.00153012,0.01905,0.0581715
0.175,0.00173414,0.01905,0.0570558
0.175,0.00193815,0.01905,0.0550958
0.175,0.00214217,0.01905,0.0530855
0.175,0.00234618,0.01905,0.051108
0.175,0.0025502,0.01905,0.0491474
0.175,0.00275422,0.01905,0.0474036
0.175,0.00295823,0.01905,0.0457646
0.175,0.00316225,0.01905,0.0442264
0.175,0.00336627,0.01905,0.04272
0.175,0.00357028,0.01905,0.0412524
0.175,0.0037743,0.01905,0.0397463
0.175,0.00397831,0.01905,0.0382232
0.175,0.00418233,0.01905,0.0365555
0.175,0.00438635,0.01905,0.0347254
0.175,0.00459036,0.01905,0.0329022
0.175,0.00479438,0.01905,0.0312262
0.175,0.00499839,0.01905,0.0295997
0.175,0.00520241,0.01905,0.0280187
0.175,0.00540643,0.01905,0.026737
0.175,0.00561044,0.01905,0.0254483
0.175,0.00581446,0.01905,0.0241478
0.175,0.00601847,0.01905,0.0229397
0.175,0.00622249,0.01905,0.0217317
0.175,0.00642651,0.01905,0.020609
0.175,0.00663052,0.01905,0.0195651
0.175,0.00683454,0.01905,0.0185413
0.175,0.00703855,0.01905,0.0168446
0.175,0.00724257,0.01905,0.0147156
0.175,0.00744659,0.01905,0.0126079
0.175,0.0076506,0.01905,0.00971332
0.175,0.00785462,0.01905,0.00675556
0.175,0.00805863,0.01905,0.00628116
0.175,0.00826265,0.01905,0.00583713
0.175,0.00846667,0.01905,0.00541866
0.175,0.00867068,0.01905,0.00506196
0.175,0.0088747,0.01905,0.00472524
0.175,0.00907871,0.01905,0.00438516
0.175,0.00928273,0.01905,0.00411591
0.175,0.00948675,0.01905,0.00388664
0.175,0.00969076,0.01905,0.00368077
0.175,0.00989478,0.01905,0.00347546
0.175,0.0100988,0.01905,0.00335282
0.175,0.0103028,0.01905,0.00323584
0.175,0.0105068,0.01905,0.00299364
0.175,0.0107108,0.01905,0.00275967
0.175,0.0109149,0.01905,0.00249043
0.175,0.0111189,0.01905,0.00223123
0.175,0.0113229,0.01905,0.00210821
0.175,0.0115269,0.01905,0.00199848
0.175,0.0117309,0.01905,0.00181726
0.175,0.0119349,0.01905,0.00161158
0.175,0.012139,0.01905,0.00139081
0.175,0.012343,0.01905,0.00115486
0.175,0.012547,0.01905,0.000948066
0.175,0.012751,0.01905,0.000834817
0.175,0.012955,0.01905,0.00072572
0.175,0.013159,0.01905,0.00065145
0.175,0.0133631,0.01905,0.000585825
0.175,0.0135671,0.01905,0.000507581
0.175,0.0137711,0.01905,0.000405871
0.175,0.0139751,0.01905,0.000301498
0.175,0.0141791,0.01905,0.000217128
0.175,0.0143831,0.01905,0.000143214
0.175,0.0145871,0.01905,7.27194e-05
0.175,0.0147912,0.01905,5.02093e-05
0.175,0.0149952,0.01905,2.76929e-05
0.175,0.0151992,0.01905,9.10223e-06
0.175,0.0154032,0.01905,5.60252e-06
0.175,0.0156072,0.01905,2.14714e-06
0.175,0.0158112,0.01905,2.01199e-08
0.175,0.0160153,0.01905,1.21331e-08
0.175,0.0162193,0.01905,4.39508e-09
0.175,0.0164233,0.01905,1.24333e-11
0.175,0.0166273,0.01905,6.13243e-12
0.175,0.0168313,0.01905,1.64716e-13
0.175,0.0170353,0.01905,1.02719e-13
0.175,0.0172394,0.01905,4.35397e-14
0.175,0.0174434,0.01905,2.38039e-14
0.175,0.0176474,0.01905,1.45446e-14
0.175,0.0178514,0.01905,8.57884e-15
0.175,0.0180554,0.01905,4.23726e-15
0.175,0.0182594,0.01905,1.99482e-15
0.175,0.0184635,0.01905,8.29908e-16
0.175,0.0186675,0.01905,3.3263e-16
0.175,0.0188715,0.01905,1.4357e-16
0.175,0.0190755,0.01905,8.19335e-17
0.175,0.0192795,0.01905,6.32116e-17
0.175,0.0194835,0.01905,5.8939e-17
0.175,0.0196876,0.01905,5.67147e-17
0.175,0.0198916,0.01905,5.52641e-17
0.175,0.0200956,0.01905,5.38665e-17
0.175,0.0202996,0.01905,5.25048e-17
0.175,0.0205036,0.01905,5.11519e-17
0.175,0.0207076,0.01905,4.98028e-17
0.175,0.0209116,0.01905,4.84539e-17
0.175,0.0211157,0.01905,4.71061e-17
0.175,0.0213197,0.01905,4.57596e-17
0.175,0.0215237,0.01905,4.44134e-17
0.175,0.0217277,0.01905,4.30665e-17
0.175,0.0219317,0.01905,4.17221e-17
0.175,0.0221357,0.01905,4.03788e-17
0.175,0.0223398,0.01905,3.90371e-17
0.175,0.0225438,0.01905,3.76974e-17
0.175,0.0227478,0.01905,3.63599e-17
0.175,0.0229518,0.01905,3.50252e-17
0.175,0.0231558,0.01905,3.3693e-17
0.175,0.0233598,0.01905,3.23625e-17
0.175,0.0235639,0.01905,3.10316e-17
0.175,0.0237679,0.01905,2.96978e-17
0.175,0.0239719,0.01905,2.83576e-17
0.175,0.0241759,0.01905,2.70084e-17
0.175,0.0243799,0.01905,2.56517e-17
0.175,0.0245839,0.01905,2.42902e-17
0.175,0.024788,0.01905,2.29261e-17
0.175,0.024992,0.01905,2.1561e-17
0.175,0.025196,0.01905,2.0196e-17
0.175,0.0254,0.01905,1.17649e-30
