x,y,z,QVolMean
0.19,-0.0254,0.01905,0
0.19,-0.025196,0.01905,2.61643e-07
0.19,-0.024992,0.01905,1.78616e-06
0.19,-0.024788,0.01905,5.74427e-06
0.19,-0.0245839,0.01905,1.02505e-05
0.19,-0.0243799,0.01905,1.40628e-05
0.19,-0.0241759,0.01905,1.73311e-05
0.19,-0.0239719,0.01905,1.99192e-05
0.19,-0.0237679,0.01905,2.24869e-05
0.19,-0.0235639,0.01905,2.45798e-05
0.19,-0.0233598,0.01905,2.58426e-05
0.19,-0.0231558,0.01905,2.58593e-05
0.19,-0.0229518,0.01905,2.4637e-05
0.19,-0.0227478,0.01905,2.27274e-05
0.19,-0.0225438,0.01905,2.08365e-05
0.19,-0.0223398,0.01905,1.94803e-05
0.19,-0.0221357,0.01905,1.89569e-05
0.19,-0.0219317,0.01905,1.91005e-05
0.19,-0.0217277,0.01905,1.96738e-05
0.19,-0.0215237,0.01905,2.04753e-05
0.19,-0.0213197,0.01905,2.14486e-05
0.19,-0.0211157,0.01905,2.25174e-05
0.19,-0.0209116,0.01905,2.35665e-05
0.19,-0.0207076,0.01905,2.46435e-05
0.19,-0.0205036,0.01905,2.57774e-05
0.19,-0.0202996,0.01905,2.70411e-05
0.19,-0.0200956,0.01905,2.83e-05
0.19,-0.0198916,0.01905,2.95205e-05
0.19,-0.0196876,0.01905,3.07615e-05
0.19,-0.0194835,0.01905,3.24133e-05
0.19,-0.0192795,0.01905,3.43971e-05
0.19,-0.0190755,0.01905,3.66706e-05
0.19,-0.0188715,0.01905,3.92411e-05
0.19,-0.0186675,0.01905,4.24272e-05
0.19,-0.0184635,0.01905,4.63369e-05
0.19,-0.0182594,0.01905,5.08523e-05
0.19,-0.0180554,0.01905,5.62364e-05
0.19,-0.0178514,0.01905,6.31188e-05
0.19,-0.0176474,0.01905,7.11734e-05
0.19,-0.0174434,0.01905,8.04238e-05
0.19,-0.0172394,0.01905,9.10071e-05
0.19,-0.0170353,0.01905,0.00011335
0.19,-0.0168313,0.01905,0.000146992
0.19,-0.0166273,0.01905,0.000203231
0.19,-0.0164233,0.01905,0.000261175
0.19,-0.0162193,0.01905,0.000320844
0.19,-0.0160153,0.01905,0.000391052
0.19,-0.0158112,0.01905,0.000462389
0.19,-0.0156072,0.01905,0.000540067
0.19,-0.0154032,0.01905,0.000598455
0.19,-0.0151992,0.01905,0.000682704
0.19,-0.0149952,0.01905,0.000792448
0.19,-0.0147912,0.01905,0.000926038
0.19,-0.0145871,0.01905,0.00112123
0.19,-0.0143831,0.01905,0.00141725
0.19,-0.0141791,0.01905,0.00171098
0.19,-0.0139751,0.01905,0.00199251
0.19,-0.0137711,0.01905,0.00216068
0.19,-0.0135671,0.01905,0.00238189
0.19,-0.0133631,0.01905,0.00265774
0.19,-0.013159,0.01905,0.00297904
0.19,-0.012955,0.01905,0.00335084
0.19,-0.012751,0.01905,0.00392241
0.19,-0.012547,0.01905,0.00447748
0.19,-0.012343,0.01905,0.00499621
0.19,-0.012139,0.01905,0.00522808
0.19,-0.0119349,0.01905,0.00533878
0.19,-0.0117309,0.01905,0.0055348
0.19,-0.0115269,0.01905,0.00585868
0.19,-0.0113229,0.01905,0.00643768
0.19,-0.0111189,0.01905,0.00707182
0.19,-0.0109149,0.01905,0.00773755
0.19,-0.0107108,0.01905,0.00847589
0.19,-0.0105068,0.01905,0.00928897
0.19,-0.0103028,0.01905,0.00998745
0.19,-0.0100988,0.01905,0.0106866
0.19,-0.00989478,0.01905,0.0116037
0.19,-0.00969076,0.01905,0.0126342
0.19,-0.00948675,0.01905,0.0141138
0.19,-0.00928273,0.01905,0.0156699
0.19,-0.00907871,0.01905,0.0170678
0.19,-0.0088747,0.01905,0.0185703
0.19,-0.00867068,0.01905,0.0201288
0.19,-0.00846667,0.01905,0.0217954
0.19,-0.00826265,0.01905,0.023499
0.19,-0.00805863,0.01905,0.0249834
0.19,-0.00785462,0.01905,0.0262956
0.19,-0.0076506,0.01905,0.0274105
0.19,-0.00744659,0.01905,0.028609
0.19,-0.00724257,0.01905,0.0303041
0.19,-0.00703855,0.01905,0.0321422
0.19,-0.00683454,0.01905,0.034182
0.19,-0.00663052,0.01905,0.036145
0.19,-0.00642651,0.01905,0.0378749
0.19,-0.00622249,0.01905,0.0390207
0.19,-0.00601847,0.01905,0.0397824
0.19,-0.00581446,0.01905,0.0396947
0.19,-0.00561044,0.01905,0.0397328
0.19,-0.00540643,0.01905,0.0398611
0.19,-0.00520241,0.01905,0.0407205
0.19,-0.00499839,0.01905,0.0417851
0.19,-0.00479438,0.01905,0.0431064
0.19,-0.00459036,0.01905,0.04424
0.19,-0.00438635,0.01905,0.0452106
0.19,-0.00418233,0.01905,0.0458883
0.19,-0.00397831,0.01905,0.0461184
0.19,-0.0037743,0.01905,0.04653
0.19,-0.00357028,0.01905,0.0471196
0.19,-0.00336627,0.01905,0.0476328
0.19,-0.00316225,0.01905,0.0475447
0.19,-0.00295823,0.01905,0.0475889
0.19,-0.00275422,0.01905,0.0476193
0.19,-0.0025502,0.01905,0.047361
0.19,-0.00234618,0.01905,0.0463818
0.19,-0.00214217,0.01905,0.044926
0.19,-0.00193815,0.01905,0.0435069
0.19,-0.00173414,0.01905,0.0421253
0.19,-0.00153012,0.01905,0.0408282
0.19,-0.0013261,0.01905,0.0395035
0.19,-0.00112209,0.01905,0.0379508
0.19,-0.000918072,0.01905,0.03607
0.19,-0.000714056,0.01905,0.0343046
0.19,-0.00051004,0.01905,0.0331
0.19,-0.000306024,0.01905,0.0318434
0.19,-0.000102008,0.01905,0.0396434
0.19,0.000102008,0.01905,0.0548787
0.19,0.000306024,0.01905,0.064595
0.19,0.00051004,0.01905,0.0705935
0.19,0.000714056,0.01905,0.0706102
0.19,0.000918072,0.01905,0.0704037
0.19,0.00112209,0.01905,0.0695301
0.19,0.0013261,0.01905,0.0685904
0.19,0.00153012,0.01905,0.0671199
0.19,0.00173414,0.01905,0.0656861
0.19,0.00193815,0.01905,0.0646167
0.19,0.00214217,0.01905,0.0636617
0.19,0.00234618,0.01905,0.062555
0.19,0.0025502,0.01905,0.0609967
0.19,0.00275422,0.01905,0.0594121
0.19,0.00295823,0.01905,0.0572561
0.19,0.00316225,0.01905,0.0549891
0.19,0.00336627,0.01905,0.0528707
0.19,0.00357028,0.01905,0.051016
0.19,0.0037743,0.01905,0.0491377
0.19,0.00397831,0.01905,0.0473206
0.19,0.00418233,0.01905,0.0455402
0.19,0.00438635,0.01905,0.0437545
0.19,0.00459036,0.01905,0.0415715
0.19,0.00479438,0.01905,0.0393917
0.19,0.00499839,0.01905,0.0373888
0.19,0.00520241,0.01905,0.0356149
0.19,0.00540643,0.01905,0.0338463
0.19,0.00561044,0.01905,0.0322605
0.19,0.00581446,0.01905,0.0308555
0.19,0.00601847,0.01905,0.0294354
0.19,0.00622249,0.01905,0.0280204
0.19,0.00642651,0.01905,0.0266308
0.19,0.00663052,0.01905,0.025239
0.19,0.00683454,0.01905,0.0241125
0.19,0.00703855,0.01905,0.0231886
0.19,0.00724257,0.01905,0.0222616
0.19,0.00744659,0.01905,0.0205273
0.19,0.0076506,0.01905,0.0179464
0.19,0.00785462,0.01905,0.0153727
0.19,0.00805863,0.01905,0.0121602
