x,y,z,QVolMean
0.27,-0.0186675,0.01905,7.17578e-09
0.27,-0.0184635,0.01905,2.7984e-07
0.27,-0.0182594,0.01905,1.55674e-06
0.27,-0.0180554,0.01905,3.3432e-06
0.27,-0.0178514,0.01905,5.90041e-06
0.27,-0.0176474,0.01905,9.95357e-06
0.27,-0.0174434,0.01905,1.44946e-05
0.27,-0.0172394,0.01905,1.89821e-05
0.27,-0.0170353,0.01905,2.28654e-05
0.27,-0.0168313,0.01905,2.54036e-05
0.27,-0.0166273,0.01905,2.65691e-05
0.27,-0.0164233,0.01905,2.69368e-05
0.27,-0.0162193,0.01905,2.67544e-05
0.27,-0.0160153,0.01905,2.64335e-05
0.27,-0.0158112,0.01905,2.65306e-05
0.27,-0.0156072,0.01905,2.67994e-05
0.27,-0.0154032,0.01905,2.72926e-05
0.27,-0.0151992,0.01905,2.81199e-05
0.27,-0.0149952,0.01905,2.93717e-05
0.27,-0.0147912,0.01905,3.10484e-05
0.27,-0.0145871,0.01905,3.3209e-05
0.27,-0.0143831,0.01905,3.59433e-05
0.27,-0.0141791,0.01905,3.93869e-05
0.27,-0.0139751,0.01905,4.3412e-05
0.27,-0.0137711,0.01905,4.7772e-05
0.27,-0.0135671,0.01905,5.27393e-05
0.27,-0.0133631,0.01905,5.86292e-05
0.27,-0.013159,0.01905,6.53036e-05
0.27,-0.012955,0.01905,7.30595e-05
0.27,-0.012751,0.01905,8.24644e-05
0.27,-0.012547,0.01905,9.40848e-05
0.27,-0.012343,0.01905,0.000108861
0.27,-0.012139,0.01905,0.000128144
0.27,-0.0119349,0.01905,0.000158084
0.27,-0.0117309,0.01905,0.000228403
0.27,-0.0115269,0.01905,0.000336824
0.27,-0.0113229,0.01905,0.00040342
0.27,-0.0111189,0.01905,0.000431877
0.27,-0.0109149,0.01905,0.000494545
0.27,-0.0107108,0.01905,0.000586328
0.27,-0.0105068,0.01905,0.000674497
0.27,-0.0103028,0.01905,0.000779922
0.27,-0.0100988,0.01905,0.000942524
0.27,-0.00989478,0.01905,0.00115826
0.27,-0.00969076,0.01905,0.00140719
0.27,-0.00948675,0.01905,0.00168427
0.27,-0.00928273,0.01905,0.00191799
0.27,-0.00907871,0.01905,0.00204249
0.27,-0.0088747,0.01905,0.00228489
0.27,-0.00867068,0.01905,0.00266797
0.27,-0.00846667,0.01905,0.00377919
0.27,-0.00826265,0.01905,0.00540976
0.27,-0.00805863,0.01905,0.00695172
0.27,-0.00785462,0.01905,0.008259
0.27,-0.0076506,0.01905,0.00929817
0.27,-0.00744659,0.01905,0.0101897
0.27,-0.00724257,0.01905,0.011064
0.27,-0.00703855,0.01905,0.012513
0.27,-0.00683454,0.01905,0.0141612
0.27,-0.00663052,0.01905,0.0163414
0.27,-0.00642651,0.01905,0.0187151
0.27,-0.00622249,0.01905,0.0213241
0.27,-0.00601847,0.01905,0.0237706
0.27,-0.00581446,0.01905,0.0261238
0.27,-0.00561044,0.01905,0.0283413
0.27,-0.00540643,0.01905,0.0306789
0.27,-0.00520241,0.01905,0.0331856
0.27,-0.00499839,0.01905,0.0358322
0.27,-0.00479438,0.01905,0.0383724
0.27,-0.00459036,0.01905,0.040755
0.27,-0.00438635,0.01905,0.0423326
0.27,-0.00418233,0.01905,0.0434585
0.27,-0.00397831,0.01905,0.0440599
0.27,-0.0037743,0.01905,0.0442975
0.27,-0.00357028,0.01905,0.0447974
0.27,-0.00336627,0.01905,0.0454669
0.27,-0.00316225,0.01905,0.046222
0.27,-0.00295823,0.01905,0.0460322
0.27,-0.00275422,0.01905,0.0456251
0.27,-0.0025502,0.01905,0.044841
