x,y,z,QVolMean
0.24,-0.0217277,0.01905,9.57419e-08
0.24,-0.0215237,0.01905,1.02917e-06
0.24,-0.0213197,0.01905,3.72668e-06
0.24,-0.0211157,0.01905,7.50003e-06
0.24,-0.0209116,0.01905,1.23511e-05
0.24,-0.0207076,0.01905,1.81332e-05
0.24,-0.0205036,0.01905,2.39292e-05
0.24,-0.0202996,0.01905,2.88258e-05
0.24,-0.0200956,0.01905,3.20073e-05
0.24,-0.0198916,0.01905,3.30653e-05
0.24,-0.0196876,0.01905,3.21063e-05
0.24,-0.0194835,0.01905,3.01839e-05
0.24,-0.0192795,0.01905,2.88394e-05
0.24,-0.0190755,0.01905,2.80682e-05
0.24,-0.0188715,0.01905,2.7537e-05
0.24,-0.0186675,0.01905,2.74298e-05
0.24,-0.0184635,0.01905,2.78392e-05
0.24,-0.0182594,0.01905,2.86146e-05
0.24,-0.0180554,0.01905,2.97101e-05
0.24,-0.0178514,0.01905,3.1057e-05
0.24,-0.0176474,0.01905,3.26842e-05
0.24,-0.0174434,0.01905,3.47052e-05
0.24,-0.0172394,0.01905,3.71031e-05
0.24,-0.0170353,0.01905,3.97617e-05
0.24,-0.0168313,0.01905,4.26423e-05
0.24,-0.0166273,0.01905,4.58871e-05
0.24,-0.0164233,0.01905,4.97968e-05
0.24,-0.0162193,0.01905,5.47268e-05
0.24,-0.0160153,0.01905,6.11021e-05
0.24,-0.0158112,0.01905,6.96882e-05
0.24,-0.0156072,0.01905,8.19369e-05
0.24,-0.0154032,0.01905,9.97649e-05
0.24,-0.0151992,0.01905,0.000125084
0.24,-0.0149952,0.01905,0.000154545
0.24,-0.0147912,0.01905,0.000183246
0.24,-0.0145871,0.01905,0.000212003
0.24,-0.0143831,0.01905,0.000257319
0.24,-0.0141791,0.01905,0.000341456
0.24,-0.0139751,0.01905,0.000429675
0.24,-0.0137711,0.01905,0.000470999
0.24,-0.0135671,0.01905,0.000554284
0.24,-0.0133631,0.01905,0.000650043
0.24,-0.013159,0.01905,0.000723197
0.24,-0.012955,0.01905,0.000736964
0.24,-0.012751,0.01905,0.000757655
0.24,-0.012547,0.01905,0.000845449
0.24,-0.012343,0.01905,0.00101924
0.24,-0.012139,0.01905,0.00128519
0.24,-0.0119349,0.01905,0.00158271
0.24,-0.0117309,0.01905,0.00185005
0.24,-0.0115269,0.01905,0.00215224
0.24,-0.0113229,0.01905,0.00255002
0.24,-0.0111189,0.01905,0.00308422
0.24,-0.0109149,0.01905,0.00358142
0.24,-0.0107108,0.01905,0.00403814
0.24,-0.0105068,0.01905,0.0044719
0.24,-0.0103028,0.01905,0.005018
0.24,-0.0100988,0.01905,0.00568234
0.24,-0.00989478,0.01905,0.00646452
0.24,-0.00969076,0.01905,0.00751844
0.24,-0.00948675,0.01905,0.00872372
0.24,-0.00928273,0.01905,0.00992594
0.24,-0.00907871,0.01905,0.0109155
0.24,-0.0088747,0.01905,0.0115041
0.24,-0.00867068,0.01905,0.0122785
0.24,-0.00846667,0.01905,0.0137796
0.24,-0.00826265,0.01905,0.0153007
0.24,-0.00805863,0.01905,0.0169024
0.24,-0.00785462,0.01905,0.0180988
0.24,-0.0076506,0.01905,0.0193306
0.24,-0.00744659,0.01905,0.0215863
0.24,-0.00724257,0.01905,0.0240967
0.24,-0.00703855,0.01905,0.0274632
0.24,-0.00683454,0.01905,0.0311514
0.24,-0.00663052,0.01905,0.0353595
0.24,-0.00642651,0.01905,0.0391943
0.24,-0.00622249,0.01905,0.0430297
0.24,-0.00601847,0.01905,0.0459338
0.24,-0.00581446,0.01905,0.0491593
0.24,-0.00561044,0.01905,0.0528707
0.24,-0.00540643,0.01905,0.0568983
0.24,-0.00520241,0.01905,0.0608262
0.24,-0.00499839,0.01905,0.0631261
0.24,-0.00479438,0.01905,0.0646413
0.24,-0.00459036,0.01905,0.0656386
0.24,-0.00438635,0.01905,0.0669568
0.24,-0.00418233,0.01905,0.0684884
0.24,-0.00397831,0.01905,0.0701031
0.24,-0.0037743,0.01905,0.0716381
0.24,-0.00357028,0.01905,0.0724155
0.24,-0.00336627,0.01905,0.0730557
0.24,-0.00316225,0.01905,0.0737303
0.24,-0.00295823,0.01905,0.0750485
0.24,-0.00275422,0.01905,0.0760689
0.24,-0.0025502,0.01905,0.076466
0.24,-0.00234618,0.01905,0.0761041
0.24,-0.00214217,0.01905,0.0749378
0.24,-0.00193815,0.01905,0.073203
0.24,-0.00173414,0.01905,0.0718033
0.24,-0.00153012,0.01905,0.0704591
0.24,-0.0013261,0.01905,0.0687085
0.24,-0.00112209,0.01905,0.0667739
0.24,-0.000918072,0.01905,0.06496
0.24,-0.000714056,0.01905,0.0631782
0.24,-0.00051004,0.01905,0.0611617
0.24,-0.000306024,0.01905,0.0586765
0.24,-0.000102008,0.01905,0.0725369
0.24,0.000102008,0.01905,0.0987022
0.24,0.000306024,0.01905,0.116773
0.24,0.00051004,0.01905,0.124154
0.24,0.000714056,0.01905,0.124032
0.24,0.000918072,0.01905,0.122541
0.24,0.00112209,0.01905,0.120509
