x,y,z,QVolMean
0.17,-0.0254,0.01905,-3.45932e-21
0.17,-0.025196,0.01905,2.07503e-07
0.17,-0.024992,0.01905,1.66517e-06
0.17,-0.024788,0.01905,4.77977e-06
0.17,-0.0245839,0.01905,9.00228e-06
0.17,-0.0243799,0.01905,1.33044e-05
0.17,-0.0241759,0.01905,1.70472e-05
0.17,-0.0239719,0.01905,2.01294e-05
0.17,-0.0237679,0.01905,2.21201e-05
0.17,-0.0235639,0.01905,2.28044e-05
0.17,-0.0233598,0.01905,2.26382e-05
0.17,-0.0231558,0.01905,2.20938e-05
0.17,-0.0229518,0.01905,2.13122e-05
0.17,-0.0227478,0.01905,2.05994e-05
0.17,-0.0225438,0.01905,2.03583e-05
0.17,-0.0223398,0.01905,2.06528e-05
0.17,-0.0221357,0.01905,2.11989e-05
0.17,-0.0219317,0.01905,2.19911e-05
0.17,-0.0217277,0.01905,2.29836e-05
0.17,-0.0215237,0.01905,2.41277e-05
0.17,-0.0213197,0.01905,2.54497e-05
0.17,-0.0211157,0.01905,2.69939e-05
0.17,-0.0209116,0.01905,2.86812e-05
0.17,-0.0207076,0.01905,3.0506e-05
0.17,-0.0205036,0.01905,3.24627e-05
0.17,-0.0202996,0.01905,3.45044e-05
0.17,-0.0200956,0.01905,3.69245e-05
0.17,-0.0198916,0.01905,3.96763e-05
0.17,-0.0196876,0.01905,4.27625e-05
0.17,-0.0194835,0.01905,4.61651e-05
0.17,-0.0192795,0.01905,5.0642e-05
0.17,-0.0190755,0.01905,5.72055e-05
0.17,-0.0188715,0.01905,6.55934e-05
0.17,-0.0186675,0.01905,7.68585e-05
0.17,-0.0184635,0.01905,9.21688e-05
0.17,-0.0182594,0.01905,0.000111486
0.17,-0.0180554,0.01905,0.000137847
0.17,-0.0178514,0.01905,0.000193234
0.17,-0.0176474,0.01905,0.000259265
0.17,-0.0174434,0.01905,0.000323826
0.17,-0.0172394,0.01905,0.000367508
0.17,-0.0170353,0.01905,0.000432815
0.17,-0.0168313,0.01905,0.000507319
0.17,-0.0166273,0.01905,0.000576674
0.17,-0.0164233,0.01905,0.000674676
0.17,-0.0162193,0.01905,0.000803366
0.17,-0.0160153,0.01905,0.000964685
