x,y,z,QVolMean
0.235,-0.0223398,0.01905,2.15516e-08
0.235,-0.0221357,0.01905,5.71596e-07
0.235,-0.0219317,0.01905,2.72184e-06
0.235,-0.0217277,0.01905,6.41203e-06
0.235,-0.0215237,0.01905,1.13031e-05
0.235,-0.0213197,0.01905,1.71855e-05
0.235,-0.0211157,0.01905,2.33158e-05
0.235,-0.0209116,0.01905,2.88655e-05
0.235,-0.0207076,0.01905,3.30103e-05
0.235,-0.0205036,0.01905,3.45655e-05
0.235,-0.0202996,0.01905,3.37243e-05
0.235,-0.0200956,0.01905,3.15242e-05
0.235,-0.0198916,0.01905,2.95471e-05
0.235,-0.0196876,0.01905,2.85138e-05
0.235,-0.0194835,0.01905,2.79255e-05
0.235,-0.0192795,0.01905,2.77182e-05
0.235,-0.0190755,0.01905,2.79277e-05
0.235,-0.0188715,0.01905,2.84548e-05
0.235,-0.0186675,0.01905,2.93606e-05
0.235,-0.0184635,0.01905,3.05804e-05
0.235,-0.0182594,0.01905,3.19765e-05
0.235,-0.0180554,0.01905,3.3668e-05
0.235,-0.0178514,0.01905,3.5813e-05
0.235,-0.0176474,0.01905,3.8262e-05
0.235,-0.0174434,0.01905,4.06944e-05
0.235,-0.0172394,0.01905,4.31317e-05
0.235,-0.0170353,0.01905,4.59752e-05
0.235,-0.0168313,0.01905,4.96129e-05
0.235,-0.0166273,0.01905,5.43844e-05
0.235,-0.0164233,0.01905,6.07165e-05
0.235,-0.0162193,0.01905,6.92729e-05
0.235,-0.0160153,0.01905,8.06624e-05
0.235,-0.0158112,0.01905,9.63536e-05
0.235,-0.0156072,0.01905,0.000118265
0.235,-0.0154032,0.01905,0.000146995
0.235,-0.0151992,0.01905,0.000179187
0.235,-0.0149952,0.01905,0.000209947
0.235,-0.0147912,0.01905,0.000273132
0.235,-0.0145871,0.01905,0.000370079
0.235,-0.0143831,0.01905,0.000457323
0.235,-0.0141791,0.01905,0.000490997
0.235,-0.0139751,0.01905,0.000522474
0.235,-0.0137711,0.01905,0.00064518
0.235,-0.0135671,0.01905,0.000789875
0.235,-0.0133631,0.01905,0.000913225
0.235,-0.013159,0.01905,0.000977003
0.235,-0.012955,0.01905,0.00110888
0.235,-0.012751,0.01905,0.00131577
0.235,-0.012547,0.01905,0.00153694
0.235,-0.012343,0.01905,0.0016735
0.235,-0.012139,0.01905,0.00190191
0.235,-0.0119349,0.01905,0.00219908
0.235,-0.0117309,0.01905,0.00263624
0.235,-0.0115269,0.01905,0.0032189
0.235,-0.0113229,0.01905,0.00380551
0.235,-0.0111189,0.01905,0.00436008
0.235,-0.0109149,0.01905,0.00476489
0.235,-0.0107108,0.01905,0.0052171
0.235,-0.0105068,0.01905,0.00576376
0.235,-0.0103028,0.01905,0.00647726
0.235,-0.0100988,0.01905,0.00744762
0.235,-0.00989478,0.01905,0.00855317
0.235,-0.00969076,0.01905,0.00967865
0.235,-0.00948675,0.01905,0.0107726
0.235,-0.00928273,0.01905,0.0116488
0.235,-0.00907871,0.01905,0.0124504
0.235,-0.0088747,0.01905,0.012821
0.235,-0.00867068,0.01905,0.01373
0.235,-0.00846667,0.01905,0.0153988
0.235,-0.00826265,0.01905,0.0171807
0.235,-0.00805863,0.01905,0.0190878
0.235,-0.00785462,0.01905,0.0205641
0.235,-0.0076506,0.01905,0.0222238
0.235,-0.00744659,0.01905,0.0248359
0.235,-0.00724257,0.01905,0.0278074
0.235,-0.00703855,0.01905,0.0316479
0.235,-0.00683454,0.01905,0.0358503
0.235,-0.00663052,0.01905,0.0406113
0.235,-0.00642651,0.01905,0.0448364
0.235,-0.00622249,0.01905,0.0487567
0.235,-0.00601847,0.01905,0.0511753
0.235,-0.00581446,0.01905,0.0538291
0.235,-0.00561044,0.01905,0.0570001
0.235,-0.00540643,0.01905,0.061035
