x,y,z,QVolMean
0.16,-0.0254,0.01905,0
0.16,-0.025196,0.01905,2.65132e-07
0.16,-0.024992,0.01905,1.72626e-06
0.16,-0.024788,0.01905,4.82475e-06
0.16,-0.0245839,0.01905,8.6424e-06
0.16,-0.0243799,0.01905,1.24971e-05
0.16,-0.0241759,0.01905,1.63275e-05
0.16,-0.0239719,0.01905,1.96422e-05
0.16,-0.0237679,0.01905,2.17457e-05
0.16,-0.0235639,0.01905,2.26579e-05
0.16,-0.0233598,0.01905,2.30234e-05
0.16,-0.0231558,0.01905,2.3318e-05
0.16,-0.0229518,0.01905,2.35003e-05
0.16,-0.0227478,0.01905,2.3539e-05
0.16,-0.0225438,0.01905,2.38422e-05
0.16,-0.0223398,0.01905,2.44142e-05
0.16,-0.0221357,0.01905,2.52761e-05
0.16,-0.0219317,0.01905,2.643e-05
0.16,-0.0217277,0.01905,2.79092e-05
0.16,-0.0215237,0.01905,2.96572e-05
0.16,-0.0213197,0.01905,3.15373e-05
0.16,-0.0211157,0.01905,3.33963e-05
0.16,-0.0209116,0.01905,3.51699e-05
0.16,-0.0207076,0.01905,3.68801e-05
0.16,-0.0205036,0.01905,3.86051e-05
0.16,-0.0202996,0.01905,4.06563e-05
0.16,-0.0200956,0.01905,4.32387e-05
0.16,-0.0198916,0.01905,4.67603e-05
0.16,-0.0196876,0.01905,5.24857e-05
0.16,-0.0194835,0.01905,6.12302e-05
0.16,-0.0192795,0.01905,7.25661e-05
0.16,-0.0190755,0.01905,8.61212e-05
0.16,-0.0188715,0.01905,0.000101973
0.16,-0.0186675,0.01905,0.000138486
0.16,-0.0184635,0.01905,0.000192995
0.16,-0.0182594,0.01905,0.000259034
0.16,-0.0180554,0.01905,0.000313768
0.16,-0.0178514,0.01905,0.000366439
0.16,-0.0176474,0.01905,0.000417418
0.16,-0.0174434,0.01905,0.000471388
0.16,-0.0172394,0.01905,0.000514066
0.16,-0.0170353,0.01905,0.000568856
0.16,-0.0168313,0.01905,0.000650603
0.16,-0.0166273,0.01905,0.00078815
0.16,-0.0164233,0.01905,0.00095768
0.16,-0.0162193,0.01905,0.00111872
0.16,-0.0160153,0.01905,0.00120193
