x,y,z,QVolMean
0.06,-0.0254,0.01905,3.22954e-25
0.06,-0.025196,0.01905,2.31503e-09
0.06,-0.024992,0.01905,1.72643e-08
0.06,-0.024788,0.01905,6.38179e-08
0.06,-0.0245839,0.01905,1.65806e-07
0.06,-0.0243799,0.01905,3.36534e-07
0.06,-0.0241759,0.01905,5.89125e-07
0.06,-0.0239719,0.01905,9.25085e-07
0.06,-0.0237679,0.01905,1.36457e-06
0.06,-0.0235639,0.01905,1.84774e-06
0.06,-0.0233598,0.01905,2.31496e-06
0.06,-0.0231558,0.01905,2.74909e-06
0.06,-0.0229518,0.01905,3.15076e-06
0.06,-0.0227478,0.01905,3.52331e-06
0.06,-0.0225438,0.01905,3.87268e-06
0.06,-0.0223398,0.01905,4.21562e-06
0.06,-0.0221357,0.01905,4.5692e-06
0.06,-0.0219317,0.01905,4.95402e-06
0.06,-0.0217277,0.01905,5.39691e-06
0.06,-0.0215237,0.01905,5.87818e-06
0.06,-0.0213197,0.01905,6.36885e-06
0.06,-0.0211157,0.01905,6.96532e-06
0.06,-0.0209116,0.01905,7.61045e-06
0.06,-0.0207076,0.01905,8.23588e-06
0.06,-0.0205036,0.01905,8.87977e-06
0.06,-0.0202996,0.01905,9.47965e-06
0.06,-0.0200956,0.01905,1.00327e-05
0.06,-0.0198916,0.01905,1.05712e-05
0.06,-0.0196876,0.01905,1.11432e-05
0.06,-0.0194835,0.01905,1.18462e-05
0.06,-0.0192795,0.01905,1.25898e-05
0.06,-0.0190755,0.01905,1.36064e-05
0.06,-0.0188715,0.01905,1.49459e-05
0.06,-0.0186675,0.01905,1.61927e-05
0.06,-0.0184635,0.01905,1.77399e-05
0.06,-0.0182594,0.01905,1.93927e-05
0.06,-0.0180554,0.01905,2.07572e-05
0.06,-0.0178514,0.01905,2.25545e-05
0.06,-0.0176474,0.01905,2.44447e-05
0.06,-0.0174434,0.01905,2.62031e-05
0.06,-0.0172394,0.01905,2.88716e-05
0.06,-0.0170353,0.01905,3.15705e-05
0.06,-0.0168313,0.01905,3.49061e-05
0.06,-0.0166273,0.01905,3.99955e-05
0.06,-0.0164233,0.01905,4.56593e-05
