x,y,z,QVolMean
0.12,-0.0254,0.01905,1.30533e-22
0.12,-0.025196,0.01905,5.55108e-07
0.12,-0.024992,0.01905,2.89811e-06
0.12,-0.024788,0.01905,6.99331e-06
0.12,-0.0245839,0.01905,1.13207e-05
0.12,-0.0243799,0.01905,1.55382e-05
0.12,-0.0241759,0.01905,1.98357e-05
0.12,-0.0239719,0.01905,2.3439e-05
0.12,-0.0237679,0.01905,2.55493e-05
0.12,-0.0235639,0.01905,2.63072e-05
0.12,-0.0233598,0.01905,2.66582e-05
0.12,-0.0231558,0.01905,2.7198e-05
0.12,-0.0229518,0.01905,2.7948e-05
0.12,-0.0227478,0.01905,2.88614e-05
0.12,-0.0225438,0.01905,3.00287e-05
0.12,-0.0223398,0.01905,3.15889e-05
0.12,-0.0221357,0.01905,3.36232e-05
0.12,-0.0219317,0.01905,3.6153e-05
0.12,-0.0217277,0.01905,3.92553e-05
0.12,-0.0215237,0.01905,4.36887e-05
0.12,-0.0213197,0.01905,5.06131e-05
0.12,-0.0211157,0.01905,6.43591e-05
0.12,-0.0209116,0.01905,9.70835e-05
0.12,-0.0207076,0.01905,0.000132469
0.12,-0.0205036,0.01905,0.000162718
0.12,-0.0202996,0.01905,0.000183197
0.12,-0.0200956,0.01905,0.000209653
0.12,-0.0198916,0.01905,0.000250962
0.12,-0.0196876,0.01905,0.000296959
0.12,-0.0194835,0.01905,0.000325162
0.12,-0.0192795,0.01905,0.000332774
0.12,-0.0190755,0.01905,0.000338435
0.12,-0.0188715,0.01905,0.000348874
0.12,-0.0186675,0.01905,0.000381695
0.12,-0.0184635,0.01905,0.000428058
0.12,-0.0182594,0.01905,0.000481119
0.12,-0.0180554,0.01905,0.000570763
0.12,-0.0178514,0.01905,0.000647857
0.12,-0.0176474,0.01905,0.000730175
0.12,-0.0174434,0.01905,0.000789457
0.12,-0.0172394,0.01905,0.000884268
0.12,-0.0170353,0.01905,0.00101769
0.12,-0.0168313,0.01905,0.00120767
0.12,-0.0166273,0.01905,0.00141459
0.12,-0.0164233,0.01905,0.00165388
0.12,-0.0162193,0.01905,0.00195259
0.12,-0.0160153,0.01905,0.00228948
0.12,-0.0158112,0.01905,0.00271288
0.12,-0.0156072,0.01905,0.00308045
0.12,-0.0154032,0.01905,0.00341886
0.12,-0.0151992,0.01905,0.0036608
0.12,-0.0149952,0.01905,0.00390548
0.12,-0.0147912,0.01905,0.00413936
0.12,-0.0145871,0.01905,0.00443988
0.12,-0.0143831,0.01905,0.00476929
0.12,-0.0141791,0.01905,0.00527988
0.12,-0.0139751,0.01905,0.00582902
0.12,-0.0137711,0.01905,0.00644988
0.12,-0.0135671,0.01905,0.0070413
0.12,-0.0133631,0.01905,0.00761071
0.12,-0.013159,0.01905,0.00813112
0.12,-0.012955,0.01905,0.00868747
0.12,-0.012751,0.01905,0.00941008
0.12,-0.012547,0.01905,0.0101618
0.12,-0.012343,0.01905,0.0109123
0.12,-0.012139,0.01905,0.0116303
0.12,-0.0119349,0.01905,0.0122525
0.12,-0.0117309,0.01905,0.0131226
0.12,-0.0115269,0.01905,0.0140764
0.12,-0.0113229,0.01905,0.0154252
0.12,-0.0111189,0.01905,0.0168212
0.12,-0.0109149,0.01905,0.0181178
0.12,-0.0107108,0.01905,0.019366
0.12,-0.0105068,0.01905,0.0204395
0.12,-0.0103028,0.01905,0.0215211
0.12,-0.0100988,0.01905,0.022761
0.12,-0.00989478,0.01905,0.0240469
0.12,-0.00969076,0.01905,0.0255528
0.12,-0.00948675,0.01905,0.0270592
0.12,-0.00928273,0.01905,0.0285033
0.12,-0.00907871,0.01905,0.0299686
0.12,-0.0088747,0.01905,0.031434
0.12,-0.00867068,0.01905,0.0331618
0.12,-0.00846667,0.01905,0.0354646
0.12,-0.00826265,0.01905,0.0378977
0.12,-0.00805863,0.01905,0.0405807
0.12,-0.00785462,0.01905,0.0431801
0.12,-0.0076506,0.01905,0.0454174
0.12,-0.00744659,0.01905,0.0476538
0.12,-0.00724257,0.01905,0.0502094
0.12,-0.00703855,0.01905,0.0524081
0.12,-0.00683454,0.01905,0.0502116
0.12,-0.00663052,0.01905,0.0480096
0.12,-0.00642651,0.01905,0.04321
0.12,-0.00622249,0.01905,0.0407409
0.12,-0.00601847,0.01905,0.0413724
0.12,-0.00581446,0.01905,0.0415397
0.12,-0.00561044,0.01905,0.0417009
0.12,-0.00540643,0.01905,0.0419158
0.12,-0.00520241,0.01905,0.0421821
0.12,-0.00499839,0.01905,0.0419964
0.12,-0.00479438,0.01905,0.0417263
0.12,-0.00459036,0.01905,0.0415515
0.12,-0.00438635,0.01905,0.0414909
0.12,-0.00418233,0.01905,0.0410756
0.12,-0.00397831,0.01905,0.040368
0.12,-0.0037743,0.01905,0.0395595
0.12,-0.00357028,0.01905,0.0387895
0.12,-0.00336627,0.01905,0.0381104
0.12,-0.00316225,0.01905,0.0376181
0.12,-0.00295823,0.01905,0.0369289
0.12,-0.00275422,0.01905,0.0355842
0.12,-0.0025502,0.01905,0.0340962
0.12,-0.00234618,0.01905,0.0326487
0.12,-0.00214217,0.01905,0.0313851
0.12,-0.00193815,0.01905,0.030279
0.12,-0.00173414,0.01905,0.0292911
0.12,-0.00153012,0.01905,0.028319
0.12,-0.0013261,0.01905,0.0268259
0.12,-0.00112209,0.01905,0.0250592
0.12,-0.000918072,0.01905,0.0235809
0.12,-0.000714056,0.01905,0.0221641
0.12,-0.00051004,0.01905,0.0206221
0.12,-0.000306024,0.01905,0.0190523
0.12,-0.000102008,0.01905,0.0205992
0.12,0.000102008,0.01905,0.0287414
0.12,0.000306024,0.01905,0.0342193
0.12,0.00051004,0.01905,0.0338222
0.12,0.000714056,0.01905,0.033149
0.12,0.000918072,0.01905,0.0322531
0.12,0.00112209,0.01905,0.0311144
0.12,0.0013261,0.01905,0.0298565
0.12,0.00153012,0.01905,0.0287182
0.12,0.00173414,0.01905,0.0276084
0.12,0.00193815,0.01905,0.026589
0.12,0.00214217,0.01905,0.025492
0.12,0.00234618,0.01905,0.0243481
0.12,0.0025502,0.01905,0.0231599
0.12,0.00275422,0.01905,0.0219234
0.12,0.00295823,0.01905,0.020671
0.12,0.00316225,0.01905,0.0194071
0.12,0.00336627,0.01905,0.0182408
0.12,0.00357028,0.01905,0.0171096
0.12,0.0037743,0.01905,0.016097
0.12,0.00397831,0.01905,0.015083
0.12,0.00418233,0.01905,0.0140782
0.12,0.00438635,0.01905,0.0130748
0.12,0.00459036,0.01905,0.0120992
0.12,0.00479438,0.01905,0.0111645
0.12,0.00499839,0.01905,0.0103018
0.12,0.00520241,0.01905,0.00946329
0.12,0.00540643,0.01905,0.00849464
0.12,0.00561044,0.01905,0.00735239
0.12,0.00581446,0.01905,0.00619349
0.12,0.00601847,0.01905,0.00496304
0.12,0.00622249,0.01905,0.00425121
0.12,0.00642651,0.01905,0.00396455
0.12,0.00663052,0.01905,0.00369272
0.12,0.00683454,0.01905,0.00342026
0.12,0.00703855,0.01905,0.00310938
0.12,0.00724257,0.01905,0.00279748
0.12,0.00744659,0.01905,0.0024771
0.12,0.0076506,0.01905,0.00222025
0.12,0.00785462,0.01905,0.00203764
0.12,0.00805863,0.01905,0.00191774
0.12,0.00826265,0.01905,0.00183753
0.12,0.00846667,0.01905,0.00177337
0.12,0.00867068,0.01905,0.0017029
0.12,0.0088747,0.01905,0.00158847
0.12,0.00907871,0.01905,0.00144551
0.12,0.00928273,0.01905,0.00127478
0.12,0.00948675,0.01905,0.00108056
0.12,0.00969076,0.01905,0.000896903
0.12,0.00989478,0.01905,0.000739647
0.12,0.0100988,0.01905,0.000580994
0.12,0.0103028,0.01905,0.000470144
0.12,0.0105068,0.01905,0.000362334
0.12,0.0107108,0.01905,0.000282076
0.12,0.0109149,0.01905,0.000227979
0.12,0.0111189,0.01905,0.000174846
0.12,0.0113229,0.01905,0.000131069
0.12,0.0115269,0.01905,8.77087e-05
0.12,0.0117309,0.01905,5.15669e-05
0.12,0.0119349,0.01905,2.80318e-05
0.12,0.012139,0.01905,6.11421e-06
0.12,0.012343,0.01905,1.44399e-06
0.12,0.012547,0.01905,7.05096e-07
0.12,0.012751,0.01905,2.07842e-08
0.12,0.012955,0.01905,1.02026e-08
0.12,0.013159,0.01905,4.50605e-09
0.12,0.0133631,0.01905,2.02085e-11
0.12,0.0135671,0.01905,1.12288e-11
0.12,0.0137711,0.01905,4.88279e-12
0.12,0.0139751,0.01905,7.75567e-14
0.12,0.0141791,0.01905,4.34623e-14
0.12,0.0143831,0.01905,1.98793e-14
0.12,0.0145871,0.01905,1.91786e-16
0.12,0.0147912,0.01905,1.48737e-16
0.12,0.0149952,0.01905,1.18755e-16
0.12,0.0151992,0.01905,8.87723e-17
0.12,0.0154032,0.01905,8.2799e-17
0.12,0.0156072,0.01905,7.75624e-17
0.12,0.0158112,0.01905,7.35731e-17
0.12,0.0160153,0.01905,7.19579e-17
0.12,0.0162193,0.01905,7.03469e-17
0.12,0.0164233,0.01905,6.90207e-17
0.12,0.0166273,0.01905,6.77654e-17
0.12,0.0168313,0.01905,6.65428e-17
0.12,0.0170353,0.01905,6.53737e-17
0.12,0.0172394,0.01905,6.42069e-17
0.12,0.0174434,0.01905,6.30503e-17
0.12,0.0176474,0.01905,6.18963e-17
0.12,0.0178514,0.01905,6.07414e-17
0.12,0.0180554,0.01905,5.95894e-17
0.12,0.0182594,0.01905,5.84354e-17
0.12,0.0184635,0.01905,5.72841e-17
0.12,0.0186675,0.01905,5.61306e-17
0.12,0.0188715,0.01905,5.49796e-17
0.12,0.0190755,0.01905,5.38265e-17
0.12,0.0192795,0.01905,5.26759e-17
0.12,0.0194835,0.01905,5.15231e-17
0.12,0.0196876,0.01905,5.03726e-17
0.12,0.0198916,0.01905,4.92201e-17
0.12,0.0200956,0.01905,4.80689e-17
0.12,0.0202996,0.01905,4.69175e-17
0.12,0.0205036,0.01905,4.57652e-17
0.12,0.0207076,0.01905,4.4615e-17
0.12,0.0209116,0.01905,4.34628e-17
0.12,0.0211157,0.01905,4.23109e-17
0.12,0.0213197,0.01905,4.11605e-17
0.12,0.0215237,0.01905,4.00087e-17
0.12,0.0217277,0.01905,3.88571e-17
0.12,0.0219317,0.01905,3.7707e-17
