x,y,z,QVolMean
0.08,-0.0254,0.01905,-1.10922e-21
0.08,-0.025196,0.01905,6.763e-08
0.08,-0.024992,0.01905,3.73781e-07
0.08,-0.024788,0.01905,8.69785e-07
0.08,-0.0245839,0.01905,1.49996e-06
0.08,-0.0243799,0.01905,2.3206e-06
0.08,-0.0241759,0.01905,3.44751e-06
0.08,-0.0239719,0.01905,4.8677e-06
0.08,-0.0237679,0.01905,6.61647e-06
0.08,-0.0235639,0.01905,8.47713e-06
0.08,-0.0233598,0.01905,1.02289e-05
0.08,-0.0231558,0.01905,1.18813e-05
0.08,-0.0229518,0.01905,1.3481e-05
0.08,-0.0227478,0.01905,1.51809e-05
0.08,-0.0225438,0.01905,1.6888e-05
0.08,-0.0223398,0.01905,1.85152e-05
0.08,-0.0221357,0.01905,2.00889e-05
0.08,-0.0219317,0.01905,2.16365e-05
0.08,-0.0217277,0.01905,2.31977e-05
0.08,-0.0215237,0.01905,2.4781e-05
0.08,-0.0213197,0.01905,2.64125e-05
0.08,-0.0211157,0.01905,2.81173e-05
0.08,-0.0209116,0.01905,2.99328e-05
0.08,-0.0207076,0.01905,3.22064e-05
0.08,-0.0205036,0.01905,3.52158e-05
0.08,-0.0202996,0.01905,4.17802e-05
0.08,-0.0200956,0.01905,5.4037e-05
0.08,-0.0198916,0.01905,7.29135e-05
0.08,-0.0196876,0.01905,0.000107386
0.08,-0.0194835,0.01905,0.000148945
0.08,-0.0192795,0.01905,0.000201734
0.08,-0.0190755,0.01905,0.000263223
0.08,-0.0188715,0.01905,0.000332197
0.08,-0.0186675,0.01905,0.000388431
0.08,-0.0184635,0.01905,0.00041695
0.08,-0.0182594,0.01905,0.000428635
0.08,-0.0180554,0.01905,0.000457696
0.08,-0.0178514,0.01905,0.000507084
0.08,-0.0176474,0.01905,0.000568828
0.08,-0.0174434,0.01905,0.000632831
0.08,-0.0172394,0.01905,0.000701052
0.08,-0.0170353,0.01905,0.000781159
0.08,-0.0168313,0.01905,0.000888716
0.08,-0.0166273,0.01905,0.00100699
0.08,-0.0164233,0.01905,0.00115289
0.08,-0.0162193,0.01905,0.00130407
0.08,-0.0160153,0.01905,0.00144458
0.08,-0.0158112,0.01905,0.00156658
0.08,-0.0156072,0.01905,0.00167127
0.08,-0.0154032,0.01905,0.00173766
0.08,-0.0151992,0.01905,0.00182029
0.08,-0.0149952,0.01905,0.0018981
0.08,-0.0147912,0.01905,0.0020462
0.08,-0.0145871,0.01905,0.00218845
0.08,-0.0143831,0.01905,0.00244081
0.08,-0.0141791,0.01905,0.00272464
0.08,-0.0139751,0.01905,0.00312167
0.08,-0.0137711,0.01905,0.00352095
0.08,-0.0135671,0.01905,0.00391002
0.08,-0.0133631,0.01905,0.00423987
0.08,-0.013159,0.01905,0.00454157
0.08,-0.012955,0.01905,0.00487238
0.08,-0.012751,0.01905,0.00523087
0.08,-0.012547,0.01905,0.00568389
0.08,-0.012343,0.01905,0.00618962
0.08,-0.012139,0.01905,0.00684868
0.08,-0.0119349,0.01905,0.00753364
0.08,-0.0117309,0.01905,0.00827818
0.08,-0.0115269,0.01905,0.00903204
0.08,-0.0113229,0.01905,0.00980743
0.08,-0.0111189,0.01905,0.0106046
0.08,-0.0109149,0.01905,0.011517
0.08,-0.0107108,0.01905,0.012341
0.08,-0.0105068,0.01905,0.0131376
0.08,-0.0103028,0.01905,0.0140687
0.08,-0.0100988,0.01905,0.0149694
0.08,-0.00989478,0.01905,0.0162315
0.08,-0.00969076,0.01905,0.0175905
0.08,-0.00948675,0.01905,0.0191264
0.08,-0.00928273,0.01905,0.0207009
0.08,-0.00907871,0.01905,0.022511
0.08,-0.0088747,0.01905,0.0244109
0.08,-0.00867068,0.01905,0.0264503
0.08,-0.00846667,0.01905,0.0284595
0.08,-0.00826265,0.01905,0.0305161
0.08,-0.00805863,0.01905,0.0324867
0.08,-0.00785462,0.01905,0.0347488
0.08,-0.0076506,0.01905,0.0372845
0.08,-0.00744659,0.01905,0.0399846
0.08,-0.00724257,0.01905,0.0429029
0.08,-0.00703855,0.01905,0.0457968
0.08,-0.00683454,0.01905,0.0485761
0.08,-0.00663052,0.01905,0.0513059
0.08,-0.00642651,0.01905,0.053925
0.08,-0.00622249,0.01905,0.056599
0.08,-0.00601847,0.01905,0.0528096
0.08,-0.00581446,0.01905,0.0483812
0.08,-0.00561044,0.01905,0.040371
0.08,-0.00540643,0.01905,0.0342262
0.08,-0.00520241,0.01905,0.0342745
0.08,-0.00499839,0.01905,0.0345098
0.08,-0.00479438,0.01905,0.0347149
0.08,-0.00459036,0.01905,0.0347519
0.08,-0.00438635,0.01905,0.0346817
0.08,-0.00418233,0.01905,0.0345365
0.08,-0.00397831,0.01905,0.0343398
0.08,-0.0037743,0.01905,0.0339665
0.08,-0.00357028,0.01905,0.0334614
0.08,-0.00336627,0.01905,0.0328136
0.08,-0.00316225,0.01905,0.031807
0.08,-0.00295823,0.01905,0.0306626
0.08,-0.00275422,0.01905,0.0296636
0.08,-0.0025502,0.01905,0.0286855
0.08,-0.00234618,0.01905,0.0275341
0.08,-0.00214217,0.01905,0.026469
0.08,-0.00193815,0.01905,0.025525
0.08,-0.00173414,0.01905,0.0243601
0.08,-0.00153012,0.01905,0.0229971
0.08,-0.0013261,0.01905,0.0216464
0.08,-0.00112209,0.01905,0.0202784
0.08,-0.000918072,0.01905,0.01888
0.08,-0.000714056,0.01905,0.0174872
0.08,-0.00051004,0.01905,0.0159618
0.08,-0.000306024,0.01905,0.0144147
0.08,-0.000102008,0.01905,0.0143003
0.08,0.000102008,0.01905,0.0196692
0.08,0.000306024,0.01905,0.0220335
0.08,0.00051004,0.01905,0.0211948
0.08,0.000714056,0.01905,0.0203145
0.08,0.000918072,0.01905,0.0193808
0.08,0.00112209,0.01905,0.0182489
0.08,0.0013261,0.01905,0.0169038
0.08,0.00153012,0.01905,0.0154455
0.08,0.00173414,0.01905,0.0141926
0.08,0.00193815,0.01905,0.0130926
0.08,0.00214217,0.01905,0.0121187
