x,y,z,QVolMean
0.135,-0.0254,0.01905,-1.20207e-20
0.135,-0.025196,0.01905,7.20029e-07
0.135,-0.024992,0.01905,3.66565e-06
0.135,-0.024788,0.01905,8.58748e-06
0.135,-0.0245839,0.01905,1.461e-05
0.135,-0.0243799,0.01905,2.02091e-05
0.135,-0.0241759,0.01905,2.34294e-05
0.135,-0.0239719,0.01905,2.43739e-05
0.135,-0.0237679,0.01905,2.43676e-05
0.135,-0.0235639,0.01905,2.44025e-05
0.135,-0.0233598,0.01905,2.46319e-05
0.135,-0.0231558,0.01905,2.50414e-05
0.135,-0.0229518,0.01905,2.62688e-05
0.135,-0.0227478,0.01905,2.8668e-05
0.135,-0.0225438,0.01905,3.20483e-05
0.135,-0.0223398,0.01905,3.65234e-05
0.135,-0.0221357,0.01905,4.26054e-05
0.135,-0.0219317,0.01905,5.14813e-05
0.135,-0.0217277,0.01905,6.90321e-05
0.135,-0.0215237,0.01905,0.000107344
0.135,-0.0213197,0.01905,0.000156308
0.135,-0.0211157,0.01905,0.000201092
0.135,-0.0209116,0.01905,0.000204397
0.135,-0.0207076,0.01905,0.000183178
0.135,-0.0205036,0.01905,0.000167893
0.135,-0.0202996,0.01905,0.000160613
0.135,-0.0200956,0.01905,0.000164741
0.135,-0.0198916,0.01905,0.00018039
0.135,-0.0196876,0.01905,0.000208529
0.135,-0.0194835,0.01905,0.000246846
0.135,-0.0192795,0.01905,0.000294893
0.135,-0.0190755,0.01905,0.000334215
0.135,-0.0188715,0.01905,0.000371542
0.135,-0.0186675,0.01905,0.000405336
0.135,-0.0184635,0.01905,0.000422927
0.135,-0.0182594,0.01905,0.000433438
0.135,-0.0180554,0.01905,0.000442478
0.135,-0.0178514,0.01905,0.000470069
0.135,-0.0176474,0.01905,0.000537514
0.135,-0.0174434,0.01905,0.000638545
0.135,-0.0172394,0.01905,0.000804976
0.135,-0.0170353,0.01905,0.000986964
0.135,-0.0168313,0.01905,0.00117942
0.135,-0.0166273,0.01905,0.00138415
0.135,-0.0164233,0.01905,0.00159744
0.135,-0.0162193,0.01905,0.00181809
0.135,-0.0160153,0.01905,0.00204558
0.135,-0.0158112,0.01905,0.00228887
0.135,-0.0156072,0.01905,0.00254967
0.135,-0.0154032,0.01905,0.00285071
0.135,-0.0151992,0.01905,0.00317473
0.135,-0.0149952,0.01905,0.00353782
0.135,-0.0147912,0.01905,0.00400884
0.135,-0.0145871,0.01905,0.00452823
0.135,-0.0143831,0.01905,0.00512417
0.135,-0.0141791,0.01905,0.00566246
0.135,-0.0139751,0.01905,0.00609296
0.135,-0.0137711,0.01905,0.00633089
0.135,-0.0135671,0.01905,0.00646117
0.135,-0.0133631,0.01905,0.00652905
0.135,-0.013159,0.01905,0.00669165
0.135,-0.012955,0.01905,0.00718254
0.135,-0.012751,0.01905,0.00789116
0.135,-0.012547,0.01905,0.00885399
0.135,-0.012343,0.01905,0.00984124
0.135,-0.012139,0.01905,0.010855
0.135,-0.0119349,0.01905,0.011757
0.135,-0.0117309,0.01905,0.0126565
0.135,-0.0115269,0.01905,0.0136815
0.135,-0.0113229,0.01905,0.0147386
0.135,-0.0111189,0.01905,0.0159256
0.135,-0.0109149,0.01905,0.017111
0.135,-0.0107108,0.01905,0.018307
0.135,-0.0105068,0.01905,0.0194622
0.135,-0.0103028,0.01905,0.0205628
0.135,-0.0100988,0.01905,0.0217607
0.135,-0.00989478,0.01905,0.0230081
0.135,-0.00969076,0.01905,0.0245568
0.135,-0.00948675,0.01905,0.0262529
0.135,-0.00928273,0.01905,0.0278971
0.135,-0.00907871,0.01905,0.029536
0.135,-0.0088747,0.01905,0.0311586
0.135,-0.00867068,0.01905,0.032792
0.135,-0.00846667,0.01905,0.0348009
0.135,-0.00826265,0.01905,0.0369283
0.135,-0.00805863,0.01905,0.039344
0.135,-0.00785462,0.01905,0.0418401
0.135,-0.0076506,0.01905,0.0448498
0.135,-0.00744659,0.01905,0.0480358
0.135,-0.00724257,0.01905,0.048571
0.135,-0.00703855,0.01905,0.0476604
0.135,-0.00683454,0.01905,0.0452955
0.135,-0.00663052,0.01905,0.0418168
0.135,-0.00642651,0.01905,0.0423161
0.135,-0.00622249,0.01905,0.0426555
0.135,-0.00601847,0.01905,0.0427586
0.135,-0.00581446,0.01905,0.0427087
0.135,-0.00561044,0.01905,0.042826
0.135,-0.00540643,0.01905,0.0430979
0.135,-0.00520241,0.01905,0.0430558
0.135,-0.00499839,0.01905,0.0429174
0.135,-0.00479438,0.01905,0.0427351
0.135,-0.00459036,0.01905,0.042579
0.135,-0.00438635,0.01905,0.0424368
0.135,-0.00418233,0.01905,0.0422307
0.135,-0.00397831,0.01905,0.0418714
0.135,-0.0037743,0.01905,0.0412918
0.135,-0.00357028,0.01905,0.0404189
0.135,-0.00336627,0.01905,0.0395247
0.135,-0.00316225,0.01905,0.0388012
0.135,-0.00295823,0.01905,0.0382709
0.135,-0.00275422,0.01905,0.0377006
0.135,-0.0025502,0.01905,0.0368755
0.135,-0.00234618,0.01905,0.0358721
0.135,-0.00214217,0.01905,0.0348597
0.135,-0.00193815,0.01905,0.0336526
0.135,-0.00173414,0.01905,0.0322035
0.135,-0.00153012,0.01905,0.0305718
0.135,-0.0013261,0.01905,0.0289216
0.135,-0.00112209,0.01905,0.0273026
0.135,-0.000918072,0.01905,0.0257106
0.135,-0.000714056,0.01905,0.0242565
0.135,-0.00051004,0.01905,0.0228538
0.135,-0.000306024,0.01905,0.0214082
0.135,-0.000102008,0.01905,0.0237923
0.135,0.000102008,0.01905,0.0329272
0.135,0.000306024,0.01905,0.0387914
0.135,0.00051004,0.01905,0.0389881
0.135,0.000714056,0.01905,0.0381761
0.135,0.000918072,0.01905,0.0376112
0.135,0.00112209,0.01905,0.036941
0.135,0.0013261,0.01905,0.0360927
0.135,0.00153012,0.01905,0.034925
0.135,0.00173414,0.01905,0.033526
0.135,0.00193815,0.01905,0.0320247
0.135,0.00214217,0.01905,0.0304783
0.135,0.00234618,0.01905,0.0291729
0.135,0.0025502,0.01905,0.0279211
0.135,0.00275422,0.01905,0.0269153
0.135,0.00295823,0.01905,0.0259599
0.135,0.00316225,0.01905,0.0248999
0.135,0.00336627,0.01905,0.0238143
0.135,0.00357028,0.01905,0.0225438
0.135,0.0037743,0.01905,0.0211961
0.135,0.00397831,0.01905,0.0198873
0.135,0.00418233,0.01905,0.018616
0.135,0.00438635,0.01905,0.0174014
0.135,0.00459036,0.01905,0.0162917
0.135,0.00479438,0.01905,0.0151915
0.135,0.00499839,0.01905,0.0141966
0.135,0.00520241,0.01905,0.0132017
