x,y,z,QVolMean
0.185,-0.0254,0.01905,2.44101e-23
0.185,-0.025196,0.01905,2.43225e-07
0.185,-0.024992,0.01905,1.71229e-06
0.185,-0.024788,0.01905,5.30906e-06
0.185,-0.0245839,0.01905,9.33443e-06
0.185,-0.0243799,0.01905,1.32691e-05
0.185,-0.0241759,0.01905,1.68021e-05
0.185,-0.0239719,0.01905,1.95604e-05
0.185,-0.0237679,0.01905,2.24724e-05
0.185,-0.0235639,0.01905,2.48935e-05
0.185,-0.0233598,0.01905,2.62126e-05
0.185,-0.0231558,0.01905,2.62138e-05
0.185,-0.0229518,0.01905,2.50112e-05
0.185,-0.0227478,0.01905,2.3139e-05
0.185,-0.0225438,0.01905,2.14755e-05
0.185,-0.0223398,0.01905,2.0549e-05
0.185,-0.0221357,0.01905,2.02034e-05
0.185,-0.0219317,0.01905,2.03731e-05
0.185,-0.0217277,0.01905,2.08651e-05
0.185,-0.0215237,0.01905,2.15636e-05
0.185,-0.0213197,0.01905,2.24277e-05
0.185,-0.0211157,0.01905,2.3328e-05
0.185,-0.0209116,0.01905,2.42099e-05
0.185,-0.0207076,0.01905,2.52137e-05
0.185,-0.0205036,0.01905,2.66192e-05
0.185,-0.0202996,0.01905,2.82437e-05
0.185,-0.0200956,0.01905,3.0057e-05
0.185,-0.0198916,0.01905,3.20192e-05
0.185,-0.0196876,0.01905,3.4198e-05
0.185,-0.0194835,0.01905,3.67813e-05
0.185,-0.0192795,0.01905,3.99546e-05
0.185,-0.0190755,0.01905,4.36827e-05
0.185,-0.0188715,0.01905,4.80514e-05
0.185,-0.0186675,0.01905,5.29692e-05
0.185,-0.0184635,0.01905,5.85821e-05
0.185,-0.0182594,0.01905,6.53978e-05
0.185,-0.0180554,0.01905,7.32288e-05
0.185,-0.0178514,0.01905,8.24845e-05
0.185,-0.0176474,0.01905,9.36358e-05
0.185,-0.0174434,0.01905,0.000105938
0.185,-0.0172394,0.01905,0.000124593
0.185,-0.0170353,0.01905,0.000154967
0.185,-0.0168313,0.01905,0.000204186
0.185,-0.0166273,0.01905,0.000265353
0.185,-0.0164233,0.01905,0.000342167
0.185,-0.0162193,0.01905,0.000421155
0.185,-0.0160153,0.01905,0.00050752
0.185,-0.0158112,0.01905,0.000593452
0.185,-0.0156072,0.01905,0.000709527
0.185,-0.0154032,0.01905,0.000797525
0.185,-0.0151992,0.01905,0.000882601
0.185,-0.0149952,0.01905,0.000975646
0.185,-0.0147912,0.01905,0.00113469
0.185,-0.0145871,0.01905,0.00136832
0.185,-0.0143831,0.01905,0.00163559
0.185,-0.0141791,0.01905,0.00190562
0.185,-0.0139751,0.01905,0.00217054
0.185,-0.0137711,0.01905,0.00233769
0.185,-0.0135671,0.01905,0.00248148
0.185,-0.0133631,0.01905,0.00271946
0.185,-0.013159,0.01905,0.00308693
0.185,-0.012955,0.01905,0.00363026
0.185,-0.012751,0.01905,0.00424097
0.185,-0.012547,0.01905,0.00483388
0.185,-0.012343,0.01905,0.0052853
0.185,-0.012139,0.01905,0.005646
0.185,-0.0119349,0.01905,0.00584461
0.185,-0.0117309,0.01905,0.00613796
0.185,-0.0115269,0.01905,0.00652417
0.185,-0.0113229,0.01905,0.00704234
0.185,-0.0111189,0.01905,0.00761734
0.185,-0.0109149,0.01905,0.0082117
0.185,-0.0107108,0.01905,0.0088688
0.185,-0.0105068,0.01905,0.00978937
0.185,-0.0103028,0.01905,0.0107386
0.185,-0.0100988,0.01905,0.0117325
0.185,-0.00989478,0.01905,0.0129097
0.185,-0.00969076,0.01905,0.0142244
0.185,-0.00948675,0.01905,0.0157967
0.185,-0.00928273,0.01905,0.0174827
0.185,-0.00907871,0.01905,0.0190375
0.185,-0.0088747,0.01905,0.0206553
0.185,-0.00867068,0.01905,0.0224498
0.185,-0.00846667,0.01905,0.0242514
0.185,-0.00826265,0.01905,0.0254464
0.185,-0.00805863,0.01905,0.0264128
0.185,-0.00785462,0.01905,0.0271866
0.185,-0.0076506,0.01905,0.0281518
0.185,-0.00744659,0.01905,0.0298045
0.185,-0.00724257,0.01905,0.0315704
0.185,-0.00703855,0.01905,0.0334091
0.185,-0.00683454,0.01905,0.0353952
0.185,-0.00663052,0.01905,0.0374859
0.185,-0.00642651,0.01905,0.0388686
0.185,-0.00622249,0.01905,0.039852
0.185,-0.00601847,0.01905,0.0402308
0.185,-0.00581446,0.01905,0.040528
0.185,-0.00561044,0.01905,0.0407918
0.185,-0.00540643,0.01905,0.0410439
0.185,-0.00520241,0.01905,0.0416676
0.185,-0.00499839,0.01905,0.0425978
0.185,-0.00479438,0.01905,0.0439004
0.185,-0.00459036,0.01905,0.0448855
0.185,-0.00438635,0.01905,0.0456766
0.185,-0.00418233,0.01905,0.0459236
0.185,-0.00397831,0.01905,0.0460511
0.185,-0.0037743,0.01905,0.0462075
0.185,-0.00357028,0.01905,0.046583
0.185,-0.00336627,0.01905,0.0468214
0.185,-0.00316225,0.01905,0.0469261
0.185,-0.00295823,0.01905,0.0470605
0.185,-0.00275422,0.01905,0.0472033
0.185,-0.0025502,0.01905,0.0466434
0.185,-0.00234618,0.01905,0.0452116
0.185,-0.00214217,0.01905,0.0436401
0.185,-0.00193815,0.01905,0.0423602
0.185,-0.00173414,0.01905,0.0410878
0.185,-0.00153012,0.01905,0.0397527
0.185,-0.0013261,0.01905,0.0384901
0.185,-0.00112209,0.01905,0.0370811
0.185,-0.000918072,0.01905,0.0354093
0.185,-0.000714056,0.01905,0.0337432
0.185,-0.00051004,0.01905,0.0321034
0.185,-0.000306024,0.01905,0.0303745
0.185,-0.000102008,0.01905,0.0375427
0.185,0.000102008,0.01905,0.0523885
0.185,0.000306024,0.01905,0.0619938
0.185,0.00051004,0.01905,0.0674354
0.185,0.000714056,0.01905,0.0672065
0.185,0.000918072,0.01905,0.066682
0.185,0.00112209,0.01905,0.0655948
0.185,0.0013261,0.01905,0.0645024
0.185,0.00153012,0.01905,0.0636288
0.185,0.00173414,0.01905,0.0629446
0.185,0.00193815,0.01905,0.0618743
0.185,0.00214217,0.01905,0.0607103
0.185,0.00234618,0.01905,0.0591899
0.185,0.0025502,0.01905,0.0572773
0.185,0.00275422,0.01905,0.0553106
0.185,0.00295823,0.01905,0.053255
0.185,0.00316225,0.01905,0.0512531
0.185,0.00336627,0.01905,0.0494073
0.185,0.00357028,0.01905,0.0476343
0.185,0.0037743,0.01905,0.0458622
0.185,0.00397831,0.01905,0.0442702
0.185,0.00418233,0.01905,0.0426831
0.185,0.00438635,0.01905,0.0408102
0.185,0.00459036,0.01905,0.0386366
0.185,0.00479438,0.01905,0.0365003
0.185,0.00499839,0.01905,0.0345585
0.185,0.00520241,0.01905,0.0326983
0.185,0.00540643,0.01905,0.0308644
0.185,0.00561044,0.01905,0.0295862
0.185,0.00581446,0.01905,0.0283101
0.185,0.00601847,0.01905,0.0270311
0.185,0.00622249,0.01905,0.025733
0.185,0.00642651,0.01905,0.0243658
0.185,0.00663052,0.01905,0.0230566
0.185,0.00683454,0.01905,0.0219881
0.185,0.00703855,0.01905,0.020915
0.185,0.00724257,0.01905,0.0195788
0.185,0.00744659,0.01905,0.0171706
0.185,0.0076506,0.01905,0.0148494
0.185,0.00785462,0.01905,0.0123924
0.185,0.00805863,0.01905,0.00834843
0.185,0.00826265,0.01905,0.00660206
0.185,0.00846667,0.01905,0.00629591
0.185,0.00867068,0.01905,0.0058651
0.185,0.0088747,0.01905,0.00548736
0.185,0.00907871,0.01905,0.00516828
0.185,0.00928273,0.01905,0.00481759
0.185,0.00948675,0.01905,0.00447497
0.185,0.00969076,0.01905,0.00420264
0.185,0.00989478,0.01905,0.00396361
0.185,0.0100988,0.01905,0.00376136
0.185,0.0103028,0.01905,0.00362371
0.185,0.0105068,0.01905,0.00355098
0.185,0.0107108,0.01905,0.00337377
0.185,0.0109149,0.01905,0.00311836
0.185,0.0111189,0.01905,0.00281173
0.185,0.0113229,0.01905,0.00247657
0.185,0.0115269,0.01905,0.0022684
0.185,0.0117309,0.01905,0.00217079
0.185,0.0119349,0.01905,0.00201892
0.185,0.012139,0.01905,0.00178091
0.185,0.012343,0.01905,0.00153401
0.185,0.012547,0.01905,0.00127767
0.185,0.012751,0.01905,0.00101999
0.185,0.012955,0.01905,0.00089763
0.185,0.013159,0.01905,0.000790831
0.185,0.0133631,0.01905,0.00071215
0.185,0.0135671,0.01905,0.000657172
0.185,0.0137711,0.01905,0.000598711
0.185,0.0139751,0.01905,0.000487524
0.185,0.0141791,0.01905,0.000381073
0.185,0.0143831,0.01905,0.000279224
0.185,0.0145871,0.01905,0.000181528
0.185,0.0147912,0.01905,8.41896e-05
0.185,0.0149952,0.01905,5.29144e-05
0.185,0.0151992,0.01905,3.18475e-05
0.185,0.0154032,0.01905,1.34411e-05
0.185,0.0156072,0.01905,8.56523e-06
0.185,0.0158112,0.01905,3.61322e-06
0.185,0.0160153,0.01905,3.60083e-08
0.185,0.0162193,0.01905,2.29206e-08
0.185,0.0164233,0.01905,9.2712e-09
0.185,0.0166273,0.01905,1.0051e-11
0.185,0.0168313,0.01905,5.16713e-12
0.185,0.0170353,0.01905,1.93928e-13
0.185,0.0172394,0.01905,1.382e-13
0.185,0.0174434,0.01905,7.78221e-14
0.185,0.0176474,0.01905,5.60986e-14
0.185,0.0178514,0.01905,4.09282e-14
0.185,0.0180554,0.01905,2.77834e-14
0.185,0.0182594,0.01905,1.53655e-14
0.185,0.0184635,0.01905,8.13117e-15
0.185,0.0186675,0.01905,3.16981e-15
0.185,0.0188715,0.01905,1.31752e-15
0.185,0.0190755,0.01905,3.59057e-16
0.185,0.0192795,0.01905,1.79497e-16
0.185,0.0194835,0.01905,7.81586e-17
0.185,0.0196876,0.01905,6.45785e-17
0.185,0.0198916,0.01905,5.71614e-17
0.185,0.0200956,0.01905,5.50705e-17
0.185,0.0202996,0.01905,5.35038e-17
0.185,0.0205036,0.01905,5.20721e-17
0.185,0.0207076,0.01905,5.06786e-17
0.185,0.0209116,0.01905,4.92901e-17
0.185,0.0211157,0.01905,4.79063e-17
0.185,0.0213197,0.01905,4.65238e-17
0.185,0.0215237,0.01905,4.51412e-17
0.185,0.0217277,0.01905,4.37598e-17
0.185,0.0219317,0.01905,4.23807e-17
0.185,0.0221357,0.01905,4.10028e-17
0.185,0.0223398,0.01905,3.96261e-17
0.185,0.0225438,0.01905,3.82518e-17
0.185,0.0227478,0.01905,3.688e-17
0.185,0.0229518,0.01905,3.55107e-17
0.185,0.0231558,0.01905,3.41435e-17
0.185,0.0233598,0.01905,3.27771e-17
0.185,0.0235639,0.01905,3.14092e-17
0.185,0.0237679,0.01905,3.00373e-17
0.185,0.0239719,0.01905,2.86591e-17
0.185,0.0241759,0.01905,2.72727e-17
0.185,0.0243799,0.01905,2.58782e-17
0.185,0.0245839,0.01905,2.44808e-17
0.185,0.024788,0.01905,2.30814e-17
0.185,0.024992,0.01905,2.16815e-17
0.185,0.025196,0.01905,2.02813e-17
0.185,0.0254,0.01905,0
