x,y,z,QVolMean
0.03,-0.0254,0.01905,-1.36396e-25
0.03,-0.025196,0.01905,8.88812e-12
0.03,-0.024992,0.01905,9.22765e-11
0.03,-0.024788,0.01905,4.44133e-10
0.03,-0.0245839,0.01905,1.31262e-09
0.03,-0.0243799,0.01905,2.86549e-09
0.03,-0.0241759,0.01905,5.1808e-09
0.03,-0.0239719,0.01905,8.60047e-09
0.03,-0.0237679,0.01905,1.27903e-08
0.03,-0.0235639,0.01905,1.76702e-08
0.03,-0.0233598,0.01905,2.29371e-08
0.03,-0.0231558,0.01905,2.87362e-08
0.03,-0.0229518,0.01905,3.50065e-08
0.03,-0.0227478,0.01905,4.16313e-08
0.03,-0.0225438,0.01905,4.85679e-08
0.03,-0.0223398,0.01905,5.58952e-08
0.03,-0.0221357,0.01905,6.38489e-08
0.03,-0.0219317,0.01905,7.19596e-08
0.03,-0.0217277,0.01905,7.99894e-08
0.03,-0.0215237,0.01905,8.79572e-08
0.03,-0.0213197,0.01905,9.64147e-08
0.03,-0.0211157,0.01905,1.0516e-07
0.03,-0.0209116,0.01905,1.13829e-07
0.03,-0.0207076,0.01905,1.23665e-07
0.03,-0.0205036,0.01905,1.34601e-07
0.03,-0.0202996,0.01905,1.45628e-07
0.03,-0.0200956,0.01905,1.58645e-07
0.03,-0.0198916,0.01905,1.73351e-07
0.03,-0.0196876,0.01905,1.8835e-07
0.03,-0.0194835,0.01905,2.05415e-07
0.03,-0.0192795,0.01905,2.24103e-07
0.03,-0.0190755,0.01905,2.42454e-07
0.03,-0.0188715,0.01905,2.62554e-07
0.03,-0.0186675,0.01905,2.84708e-07
0.03,-0.0184635,0.01905,3.0658e-07
0.03,-0.0182594,0.01905,3.31563e-07
0.03,-0.0180554,0.01905,3.58488e-07
0.03,-0.0178514,0.01905,3.85724e-07
0.03,-0.0176474,0.01905,4.19328e-07
0.03,-0.0174434,0.01905,4.53813e-07
0.03,-0.0172394,0.01905,4.91299e-07
0.03,-0.0170353,0.01905,5.32513e-07
0.03,-0.0168313,0.01905,5.72879e-07
0.03,-0.0166273,0.01905,6.18547e-07
