x,y,z,QVolMean
0.07,-0.0254,0.01905,0
0.07,-0.025196,0.01905,2.09778e-08
0.07,-0.024992,0.01905,1.28164e-07
0.07,-0.024788,0.01905,3.70946e-07
0.07,-0.0245839,0.01905,6.78032e-07
0.07,-0.0243799,0.01905,1.05836e-06
0.07,-0.0241759,0.01905,1.60752e-06
0.07,-0.0239719,0.01905,2.4424e-06
0.07,-0.0237679,0.01905,3.60133e-06
0.07,-0.0235639,0.01905,4.91853e-06
0.07,-0.0233598,0.01905,6.26451e-06
0.07,-0.0231558,0.01905,7.61113e-06
0.07,-0.0229518,0.01905,8.94038e-06
0.07,-0.0227478,0.01905,1.02297e-05
0.07,-0.0225438,0.01905,1.14297e-05
0.07,-0.0223398,0.01905,1.25246e-05
0.07,-0.0221357,0.01905,1.35631e-05
0.07,-0.0219317,0.01905,1.46092e-05
0.07,-0.0217277,0.01905,1.59113e-05
0.07,-0.0215237,0.01905,1.74746e-05
0.07,-0.0213197,0.01905,1.94369e-05
0.07,-0.0211157,0.01905,2.19433e-05
0.07,-0.0209116,0.01905,2.62157e-05
0.07,-0.0207076,0.01905,3.16857e-05
0.07,-0.0205036,0.01905,3.83177e-05
0.07,-0.0202996,0.01905,4.67283e-05
0.07,-0.0200956,0.01905,5.64113e-05
0.07,-0.0198916,0.01905,6.68327e-05
0.07,-0.0196876,0.01905,7.69192e-05
0.07,-0.0194835,0.01905,8.81722e-05
0.07,-0.0192795,0.01905,9.86076e-05
0.07,-0.0190755,0.01905,0.000107464
0.07,-0.0188715,0.01905,0.000115451
0.07,-0.0186675,0.01905,0.000125027
0.07,-0.0184635,0.01905,0.000137126
0.07,-0.0182594,0.01905,0.000160629
0.07,-0.0180554,0.01905,0.000181215
0.07,-0.0178514,0.01905,0.000198988
0.07,-0.0176474,0.01905,0.000205739
0.07,-0.0174434,0.01905,0.000216659
0.07,-0.0172394,0.01905,0.000237082
0.07,-0.0170353,0.01905,0.000267198
0.07,-0.0168313,0.01905,0.000306188
0.07,-0.0166273,0.01905,0.000378822
0.07,-0.0164233,0.01905,0.000471739
0.07,-0.0162193,0.01905,0.000579333
0.07,-0.0160153,0.01905,0.000675272
0.07,-0.0158112,0.01905,0.000759407
0.07,-0.0156072,0.01905,0.000819588
0.07,-0.0154032,0.01905,0.000877266
0.07,-0.0151992,0.01905,0.000938266
0.07,-0.0149952,0.01905,0.000997592
0.07,-0.0147912,0.01905,0.00105799
0.07,-0.0145871,0.01905,0.00109673
0.07,-0.0143831,0.01905,0.00116081
0.07,-0.0141791,0.01905,0.00125501
0.07,-0.0139751,0.01905,0.00143855
0.07,-0.0137711,0.01905,0.0016687
0.07,-0.0135671,0.01905,0.00197028
0.07,-0.0133631,0.01905,0.00228031
0.07,-0.013159,0.01905,0.00258694
0.07,-0.012955,0.01905,0.0028876
0.07,-0.012751,0.01905,0.00317481
0.07,-0.012547,0.01905,0.00348361
0.07,-0.012343,0.01905,0.00380306
0.07,-0.012139,0.01905,0.00422593
0.07,-0.0119349,0.01905,0.00470461
0.07,-0.0117309,0.01905,0.00529357
0.07,-0.0115269,0.01905,0.005924
0.07,-0.0113229,0.01905,0.00664283
0.07,-0.0111189,0.01905,0.00738013
0.07,-0.0109149,0.01905,0.00816864
0.07,-0.0107108,0.01905,0.0089663
0.07,-0.0105068,0.01905,0.00982905
0.07,-0.0103028,0.01905,0.0106999
0.07,-0.0100988,0.01905,0.0116897
0.07,-0.00989478,0.01905,0.012676
0.07,-0.00969076,0.01905,0.0138101
0.07,-0.00948675,0.01905,0.0149409
0.07,-0.00928273,0.01905,0.0162089
0.07,-0.00907871,0.01905,0.0174929
0.07,-0.0088747,0.01905,0.0188734
0.07,-0.00867068,0.01905,0.0202856
0.07,-0.00846667,0.01905,0.0218849
0.07,-0.00826265,0.01905,0.023543
0.07,-0.00805863,0.01905,0.0256084
0.07,-0.00785462,0.01905,0.0278369
0.07,-0.0076506,0.01905,0.0301794
0.07,-0.00744659,0.01905,0.0325611
0.07,-0.00724257,0.01905,0.0349937
