x,y,z,QdotMean
0.215,-0.0243799,0.01905,15.0069
0.215,-0.0241759,0.01905,566.708
0.215,-0.0239719,0.01905,4178.9
0.215,-0.0237679,0.01905,11254.1
0.215,-0.0235639,0.01905,18140
0.215,-0.0233598,0.01905,22165.8
0.215,-0.0231558,0.01905,26726.9
0.215,-0.0229518,0.01905,30383.6
0.215,-0.0227478,0.01905,34393.7
0.215,-0.0225438,0.01905,38053.6
0.215,-0.0223398,0.01905,39367.5
0.215,-0.0221357,0.01905,36898.2
0.215,-0.0219317,0.01905,36020.1
0.215,-0.0217277,0.01905,36836.3
0.215,-0.0215237,0.01905,40778.5
0.215,-0.0213197,0.01905,48285.8
0.215,-0.0211157,0.01905,57849.7
0.215,-0.0209116,0.01905,69730.8
0.215,-0.0207076,0.01905,71459.2
0.215,-0.0205036,0.01905,107537
0.215,-0.0202996,0.01905,269000
0.215,-0.0200956,0.01905,269000
0.215,-0.0198916,0.01905,464855
0.215,-0.0196876,0.01905,408354
0.215,-0.0194835,0.01905,308635
0.215,-0.0192795,0.01905,246970
0.215,-0.0190755,0.01905,238636
0.215,-0.0188715,0.01905,229532
0.215,-0.0186675,0.01905,229532
0.215,-0.0184635,0.01905,209965
0.215,-0.0182594,0.01905,229769
0.215,-0.0180554,0.01905,248498
0.215,-0.0178514,0.01905,241651
0.215,-0.0176474,0.01905,241651
0.215,-0.0174434,0.01905,242809
0.215,-0.0172394,0.01905,244324
0.215,-0.0170353,0.01905,265831
0.215,-0.0168313,0.01905,265831
0.215,-0.0166273,0.01905,282566
0.215,-0.0164233,0.01905,324765
0.215,-0.0162193,0.01905,350479
0.215,-0.0160153,0.01905,350479
0.215,-0.0158112,0.01905,381016
0.215,-0.0156072,0.01905,448290
0.215,-0.0154032,0.01905,448290
0.215,-0.0151992,0.01905,559906
0.215,-0.0149952,0.01905,737184
0.215,-0.0147912,0.01905,1.06554e+06
0.215,-0.0145871,0.01905,1.06554e+06
0.215,-0.0143831,0.01905,1.36628e+06
