x,y,z,QdotMean
0.22,-0.0237679,0.01905,32.2558
0.22,-0.0235639,0.01905,5644.43
0.22,-0.0233598,0.01905,10127.8
0.22,-0.0231558,0.01905,16665
0.22,-0.0229518,0.01905,24307.4
0.22,-0.0227478,0.01905,32338.2
0.22,-0.0225438,0.01905,38772.6
0.22,-0.0223398,0.01905,43659.9
0.22,-0.0221357,0.01905,47913.2
0.22,-0.0219317,0.01905,55276.8
0.22,-0.0217277,0.01905,70562.1
0.22,-0.0215237,0.01905,90837.5
0.22,-0.0213197,0.01905,148681
0.22,-0.0211157,0.01905,270983
0.22,-0.0209116,0.01905,309731
0.22,-0.0207076,0.01905,250676
0.22,-0.0205036,0.01905,205511
0.22,-0.0202996,0.01905,235065
0.22,-0.0200956,0.01905,226618
0.22,-0.0198916,0.01905,238952
0.22,-0.0196876,0.01905,206003
0.22,-0.0194835,0.01905,206003
0.22,-0.0192795,0.01905,183129
0.22,-0.0190755,0.01905,181612
0.22,-0.0188715,0.01905,204600
0.22,-0.0186675,0.01905,228539
0.22,-0.0184635,0.01905,243931
0.22,-0.0182594,0.01905,380659
0.22,-0.0180554,0.01905,380659
0.22,-0.0178514,0.01905,469237
0.22,-0.0176474,0.01905,442639
0.22,-0.0174434,0.01905,464133
0.22,-0.0172394,0.01905,482353
0.22,-0.0170353,0.01905,507327
0.22,-0.0168313,0.01905,507327
0.22,-0.0166273,0.01905,525582
0.22,-0.0164233,0.01905,550865
0.22,-0.0162193,0.01905,593049
0.22,-0.0160153,0.01905,593049
0.22,-0.0158112,0.01905,625378
0.22,-0.0156072,0.01905,663390
0.22,-0.0154032,0.01905,961012
0.22,-0.0151992,0.01905,961012
0.22,-0.0149952,0.01905,1.1223e+06
0.22,-0.0147912,0.01905,1.05738e+06
0.22,-0.0145871,0.01905,1.05738e+06
0.22,-0.0143831,0.01905,1.49276e+06
0.22,-0.0141791,0.01905,1.75281e+06
0.22,-0.0139751,0.01905,1.75795e+06
0.22,-0.0137711,0.01905,1.75795e+06
0.22,-0.0135671,0.01905,2.17408e+06
0.22,-0.0133631,0.01905,2.45742e+06
0.22,-0.013159,0.01905,2.45742e+06
0.22,-0.012955,0.01905,2.55057e+06
0.22,-0.012751,0.01905,2.78935e+06
0.22,-0.012547,0.01905,2.78935e+06
0.22,-0.012343,0.01905,3.38223e+06
0.22,-0.012139,0.01905,3.89743e+06
0.22,-0.0119349,0.01905,3.89743e+06
0.22,-0.0117309,0.01905,4.54116e+06
0.22,-0.0115269,0.01905,6.29999e+06
0.22,-0.0113229,0.01905,6.29999e+06
0.22,-0.0111189,0.01905,6.01666e+06
0.22,-0.0109149,0.01905,6.01666e+06
0.22,-0.0107108,0.01905,6.44336e+06
0.22,-0.0105068,0.01905,7.27487e+06
0.22,-0.0103028,0.01905,7.27487e+06
0.22,-0.0100988,0.01905,8.90614e+06
0.22,-0.00989478,0.01905,8.90614e+06
0.22,-0.00969076,0.01905,1.06637e+07
0.22,-0.00948675,0.01905,1.18568e+07
0.22,-0.00928273,0.01905,1.18568e+07
0.22,-0.00907871,0.01905,1.43037e+07
0.22,-0.0088747,0.01905,1.43037e+07
0.22,-0.00867068,0.01905,1.47491e+07
0.22,-0.00846667,0.01905,1.59862e+07
0.22,-0.00826265,0.01905,1.59862e+07
0.22,-0.00805863,0.01905,1.82951e+07
0.22,-0.00785462,0.01905,1.82951e+07
0.22,-0.0076506,0.01905,2.21154e+07
0.22,-0.00744659,0.01905,2.21154e+07
0.22,-0.00724257,0.01905,2.59271e+07
0.22,-0.00703855,0.01905,2.59271e+07
0.22,-0.00683454,0.01905,3.05931e+07
0.22,-0.00663052,0.01905,3.05931e+07
0.22,-0.00642651,0.01905,3.40847e+07
0.22,-0.00622249,0.01905,4.04185e+07
0.22,-0.00601847,0.01905,4.04185e+07
0.22,-0.00581446,0.01905,4.26144e+07
0.22,-0.00561044,0.01905,4.26144e+07
0.22,-0.00540643,0.01905,4.31744e+07
0.22,-0.00520241,0.01905,4.58869e+07
0.22,-0.00499839,0.01905,4.58869e+07
0.22,-0.00479438,0.01905,5.09499e+07
0.22,-0.00459036,0.01905,5.46095e+07
0.22,-0.00438635,0.01905,5.46095e+07
0.22,-0.00418233,0.01905,5.87018e+07
0.22,-0.00397831,0.01905,6.13967e+07
0.22,-0.0037743,0.01905,6.13967e+07
0.22,-0.00357028,0.01905,6.18892e+07
0.22,-0.00336627,0.01905,6.38475e+07
0.22,-0.00316225,0.01905,6.60002e+07
0.22,-0.00295823,0.01905,6.60002e+07
0.22,-0.00275422,0.01905,6.61597e+07
0.22,-0.0025502,0.01905,6.96617e+07
0.22,-0.00234618,0.01905,7.37346e+07
0.22,-0.00214217,0.01905,7.37004e+07
0.22,-0.00193815,0.01905,7.22992e+07
0.22,-0.00173414,0.01905,7.22992e+07
0.22,-0.00153012,0.01905,7.04267e+07
0.22,-0.0013261,0.01905,6.96768e+07
0.22,-0.00112209,0.01905,6.9584e+07
0.22,-0.000918072,0.01905,7.03433e+07
0.22,-0.000714056,0.01905,7.22787e+07
0.22,-0.00051004,0.01905,7.07279e+07
0.22,-0.000306024,0.01905,6.84346e+07
0.22,-0.000102008,0.01905,6.74927e+07
0.22,0.000102008,0.01905,7.12064e+07
0.22,0.000306024,0.01905,7.12064e+07
0.22,0.00051004,0.01905,6.92305e+07
0.22,0.000714056,0.01905,6.92305e+07
0.22,0.000918072,0.01905,7.157e+07
0.22,0.00112209,0.01905,7.157e+07
0.22,0.0013261,0.01905,7.157e+07
0.22,0.00153012,0.01905,6.58293e+07
0.22,0.00173414,0.01905,6.58293e+07
0.22,0.00193815,0.01905,5.87387e+07
0.22,0.00214217,0.01905,5.87387e+07
0.22,0.00234618,0.01905,5.51413e+07
0.22,0.0025502,0.01905,5.51413e+07
0.22,0.00275422,0.01905,5.51413e+07
0.22,0.00295823,0.01905,4.62666e+07
0.22,0.00316225,0.01905,4.62666e+07
0.22,0.00336627,0.01905,4.44701e+07
0.22,0.00357028,0.01905,4.44701e+07
0.22,0.0037743,0.01905,4.44701e+07
0.22,0.00397831,0.01905,3.93525e+07
0.22,0.00418233,0.01905,3.93525e+07
0.22,0.00438635,0.01905,3.53757e+07
0.22,0.00459036,0.01905,3.53757e+07
0.22,0.00479438,0.01905,3.53757e+07
0.22,0.00499839,0.01905,2.89802e+07
0.22,0.00520241,0.01905,2.89802e+07
0.22,0.00540643,0.01905,2.89802e+07
0.22,0.00561044,0.01905,2.41351e+07
0.22,0.00581446,0.01905,2.41351e+07
0.22,0.00601847,0.01905,2.41351e+07
0.22,0.00622249,0.01905,2.00566e+07
0.22,0.00642651,0.01905,2.00566e+07
0.22,0.00663052,0.01905,2.00566e+07
0.22,0.00683454,0.01905,1.80389e+07
0.22,0.00703855,0.01905,1.80389e+07
0.22,0.00724257,0.01905,1.80389e+07
0.22,0.00744659,0.01905,1.59814e+07
0.22,0.0076506,0.01905,1.59814e+07
0.22,0.00785462,0.01905,1.59814e+07
0.22,0.00805863,0.01905,1.26525e+07
0.22,0.00826265,0.01905,1.26525e+07
0.22,0.00846667,0.01905,1.09682e+07
0.22,0.00867068,0.01905,9.62615e+06
0.22,0.0088747,0.01905,9.03783e+06
0.22,0.00907871,0.01905,9.03783e+06
0.22,0.00928273,0.01905,8.0643e+06
0.22,0.00948675,0.01905,8.0643e+06
0.22,0.00969076,0.01905,6.0745e+06
0.22,0.00989478,0.01905,4.98981e+06
0.22,0.0100988,0.01905,4.98981e+06
0.22,0.0103028,0.01905,3.57141e+06
0.22,0.0105068,0.01905,3.57141e+06
0.22,0.0107108,0.01905,3.22857e+06
0.22,0.0109149,0.01905,2.67491e+06
0.22,0.0111189,0.01905,2.67491e+06
0.22,0.0113229,0.01905,2.35913e+06
0.22,0.0115269,0.01905,2.35913e+06
0.22,0.0117309,0.01905,2.52167e+06
0.22,0.0119349,0.01905,2.52167e+06
0.22,0.012139,0.01905,2.19242e+06
0.22,0.012343,0.01905,2.19242e+06
0.22,0.012547,0.01905,1.02254e+06
0.22,0.012751,0.01905,1.02254e+06
0.22,0.012955,0.01905,1.02254e+06
0.22,0.013159,0.01905,894736
0.22,0.0133631,0.01905,894736
0.22,0.0135671,0.01905,370727
0.22,0.0137711,0.01905,370727
0.22,0.0139751,0.01905,282270
0.22,0.0141791,0.01905,282270
0.22,0.0143831,0.01905,282270
0.22,0.0145871,0.01905,261268
0.22,0.0147912,0.01905,261268
0.22,0.0149952,0.01905,121252
0.22,0.0151992,0.01905,121252
0.22,0.0154032,0.01905,121252
0.22,0.0156072,0.01905,19008.3
0.22,0.0158112,0.01905,19008.3
0.22,0.0160153,0.01905,2207.52
0.22,0.0162193,0.01905,2207.52
0.22,0.0164233,0.01905,48.9213
0.22,0.0166273,0.01905,48.9213
0.22,0.0168313,0.01905,0.190344
0.22,0.0170353,0.01905,0.190344
0.22,0.0172394,0.01905,0.000669435
0.22,0.0174434,0.01905,0.000669435
0.22,0.0176474,0.01905,2.89304e-05
0.22,0.0178514,0.01905,2.89304e-05
0.22,0.0180554,0.01905,2.0656e-06
0.22,0.0182594,0.01905,2.0656e-06
0.22,0.0184635,0.01905,2.55049e-07
