x,y,z,QdotMean
0.07,-0.0254,0.01905,3.627
0.07,-0.025196,0.01905,3.627
0.07,-0.024992,0.01905,114.623
0.07,-0.024788,0.01905,672.358
0.07,-0.0245839,0.01905,1761.88
0.07,-0.0243799,0.01905,2931.09
0.07,-0.0241759,0.01905,4294.27
0.07,-0.0239719,0.01905,6250.72
0.07,-0.0237679,0.01905,6250.72
0.07,-0.0235639,0.01905,10788.2
0.07,-0.0233598,0.01905,14574.7
0.07,-0.0231558,0.01905,17193.2
0.07,-0.0229518,0.01905,19857.9
0.07,-0.0227478,0.01905,19857.9
0.07,-0.0225438,0.01905,23675.9
0.07,-0.0223398,0.01905,26011.8
0.07,-0.0221357,0.01905,27840.7
0.07,-0.0219317,0.01905,27840.7
0.07,-0.0217277,0.01905,30306.3
0.07,-0.0215237,0.01905,32815.9
0.07,-0.0213197,0.01905,36517.4
0.07,-0.0211157,0.01905,36517.4
0.07,-0.0209116,0.01905,45723.4
0.07,-0.0207076,0.01905,64853.7
0.07,-0.0205036,0.01905,87655.9
0.07,-0.0202996,0.01905,87655.9
0.07,-0.0200956,0.01905,124875
0.07,-0.0198916,0.01905,154551
0.07,-0.0196876,0.01905,154551
0.07,-0.0194835,0.01905,201898
0.07,-0.0192795,0.01905,243472
0.07,-0.0190755,0.01905,253624
0.07,-0.0188715,0.01905,253624
0.07,-0.0186675,0.01905,253301
0.07,-0.0184635,0.01905,245139
0.07,-0.0182594,0.01905,245139
0.07,-0.0180554,0.01905,231548
0.07,-0.0178514,0.01905,231548
0.07,-0.0176474,0.01905,223900
0.07,-0.0174434,0.01905,254293
0.07,-0.0172394,0.01905,254293
0.07,-0.0170353,0.01905,286937
0.07,-0.0168313,0.01905,361235
0.07,-0.0166273,0.01905,361235
0.07,-0.0164233,0.01905,576125
0.07,-0.0162193,0.01905,576125
0.07,-0.0160153,0.01905,1.02249e+06
0.07,-0.0158112,0.01905,1.24006e+06
0.07,-0.0156072,0.01905,1.24006e+06
0.07,-0.0154032,0.01905,1.40071e+06
0.07,-0.0151992,0.01905,1.40071e+06
0.07,-0.0149952,0.01905,1.33592e+06
0.07,-0.0147912,0.01905,1.40897e+06
0.07,-0.0145871,0.01905,1.40897e+06
0.07,-0.0143831,0.01905,1.64745e+06
0.07,-0.0141791,0.01905,1.64745e+06
0.07,-0.0139751,0.01905,2.09876e+06
0.07,-0.0137711,0.01905,2.09876e+06
0.07,-0.0135671,0.01905,2.58498e+06
0.07,-0.0133631,0.01905,3.08737e+06
0.07,-0.013159,0.01905,3.08737e+06
0.07,-0.012955,0.01905,3.839e+06
0.07,-0.012751,0.01905,3.839e+06
0.07,-0.012547,0.01905,4.34463e+06
0.07,-0.012343,0.01905,4.34463e+06
0.07,-0.012139,0.01905,5.14991e+06
0.07,-0.0119349,0.01905,5.14991e+06
0.07,-0.0117309,0.01905,6.22866e+06
0.07,-0.0115269,0.01905,6.22866e+06
0.07,-0.0113229,0.01905,7.39518e+06
0.07,-0.0111189,0.01905,7.39518e+06
0.07,-0.0109149,0.01905,9.47181e+06
0.07,-0.0107108,0.01905,9.47181e+06
0.07,-0.0105068,0.01905,1.12906e+07
0.07,-0.0103028,0.01905,1.12906e+07
0.07,-0.0100988,0.01905,1.34393e+07
0.07,-0.00989478,0.01905,1.34393e+07
0.07,-0.00969076,0.01905,1.52578e+07
0.07,-0.00948675,0.01905,1.52578e+07
0.07,-0.00928273,0.01905,1.81081e+07
0.07,-0.00907871,0.01905,1.81081e+07
0.07,-0.0088747,0.01905,2.18935e+07
0.07,-0.00867068,0.01905,2.18935e+07
0.07,-0.00846667,0.01905,2.53262e+07
0.07,-0.00826265,0.01905,2.53262e+07
0.07,-0.00805863,0.01905,2.81131e+07
0.07,-0.00785462,0.01905,2.81131e+07
0.07,-0.0076506,0.01905,3.39693e+07
0.07,-0.00744659,0.01905,3.39693e+07
0.07,-0.00724257,0.01905,3.95592e+07
0.07,-0.00703855,0.01905,3.95592e+07
0.07,-0.00683454,0.01905,4.69212e+07
0.07,-0.00663052,0.01905,4.69212e+07
0.07,-0.00642651,0.01905,5.25613e+07
0.07,-0.00622249,0.01905,5.25613e+07
0.07,-0.00601847,0.01905,5.25613e+07
0.07,-0.00581446,0.01905,5.94633e+07
0.07,-0.00561044,0.01905,5.94633e+07
0.07,-0.00540643,0.01905,5.99433e+07
0.07,-0.00520241,0.01905,5.92808e+07
0.07,-0.00499839,0.01905,6.09437e+07
0.07,-0.00479438,0.01905,6.09437e+07
0.07,-0.00459036,0.01905,6.45968e+07
0.07,-0.00438635,0.01905,6.7764e+07
0.07,-0.00418233,0.01905,7.00612e+07
0.07,-0.00397831,0.01905,7.17533e+07
0.07,-0.0037743,0.01905,7.29105e+07
0.07,-0.00357028,0.01905,7.3698e+07
0.07,-0.00336627,0.01905,7.45291e+07
0.07,-0.00316225,0.01905,7.39359e+07
0.07,-0.00295823,0.01905,7.32355e+07
0.07,-0.00275422,0.01905,7.21401e+07
0.07,-0.0025502,0.01905,7.13097e+07
0.07,-0.00234618,0.01905,7.01734e+07
0.07,-0.00214217,0.01905,6.89584e+07
0.07,-0.00193815,0.01905,6.79277e+07
0.07,-0.00173414,0.01905,6.54548e+07
0.07,-0.00153012,0.01905,6.44945e+07
0.07,-0.0013261,0.01905,6.32285e+07
0.07,-0.00112209,0.01905,6.14937e+07
0.07,-0.000918072,0.01905,5.7187e+07
0.07,-0.000714056,0.01905,5.54897e+07
0.07,-0.00051004,0.01905,5.28076e+07
0.07,-0.000306024,0.01905,5.09189e+07
0.07,-0.000102008,0.01905,4.63416e+07
