x,y,z,QdotMean
0.165,-0.0254,0.01905,22.9185
0.165,-0.025196,0.01905,22.9185
0.165,-0.024992,0.01905,1019.73
0.165,-0.024788,0.01905,7057.6
0.165,-0.0245839,0.01905,16201.4
0.165,-0.0243799,0.01905,27764.9
0.165,-0.0241759,0.01905,40206.5
0.165,-0.0239719,0.01905,50838.8
0.165,-0.0237679,0.01905,56105.8
0.165,-0.0235639,0.01905,57838.2
0.165,-0.0233598,0.01905,66268.1
0.165,-0.0231558,0.01905,79772.7
0.165,-0.0229518,0.01905,104698
0.165,-0.0227478,0.01905,194315
0.165,-0.0225438,0.01905,194315
0.165,-0.0223398,0.01905,359407
0.165,-0.0221357,0.01905,338297
0.165,-0.0219317,0.01905,313638
0.165,-0.0217277,0.01905,260539
0.165,-0.0215237,0.01905,269133
0.165,-0.0213197,0.01905,269133
0.165,-0.0211157,0.01905,261102
0.165,-0.0209116,0.01905,293751
0.165,-0.0207076,0.01905,345828
0.165,-0.0205036,0.01905,362819
0.165,-0.0202996,0.01905,362819
0.165,-0.0200956,0.01905,424920
0.165,-0.0198916,0.01905,556667
0.165,-0.0196876,0.01905,490774
0.165,-0.0194835,0.01905,490774
0.165,-0.0192795,0.01905,460596
0.165,-0.0190755,0.01905,473755
0.165,-0.0188715,0.01905,550265
0.165,-0.0186675,0.01905,550265
0.165,-0.0184635,0.01905,597510
0.165,-0.0182594,0.01905,610675
0.165,-0.0180554,0.01905,610675
0.165,-0.0178514,0.01905,631976
0.165,-0.0176474,0.01905,783736
0.165,-0.0174434,0.01905,991894
0.165,-0.0172394,0.01905,991894
0.165,-0.0170353,0.01905,1.02209e+06
0.165,-0.0168313,0.01905,1.12038e+06
0.165,-0.0166273,0.01905,1.12038e+06
0.165,-0.0164233,0.01905,1.30906e+06
0.165,-0.0162193,0.01905,1.91566e+06
0.165,-0.0160153,0.01905,1.91566e+06
0.165,-0.0158112,0.01905,2.5983e+06
0.165,-0.0156072,0.01905,2.26061e+06
0.165,-0.0154032,0.01905,2.26061e+06
0.165,-0.0151992,0.01905,2.72576e+06
0.165,-0.0149952,0.01905,2.72576e+06
0.165,-0.0147912,0.01905,3.15829e+06
0.165,-0.0145871,0.01905,3.26833e+06
0.165,-0.0143831,0.01905,3.26833e+06
0.165,-0.0141791,0.01905,3.73849e+06
0.165,-0.0139751,0.01905,3.73849e+06
0.165,-0.0137711,0.01905,4.19093e+06
0.165,-0.0135671,0.01905,4.84932e+06
0.165,-0.0133631,0.01905,4.84932e+06
0.165,-0.013159,0.01905,5.60466e+06
0.165,-0.012955,0.01905,5.60466e+06
0.165,-0.012751,0.01905,6.67481e+06
0.165,-0.012547,0.01905,8.19924e+06
0.165,-0.012343,0.01905,8.19924e+06
0.165,-0.012139,0.01905,8.12032e+06
0.165,-0.0119349,0.01905,8.12032e+06
0.165,-0.0117309,0.01905,9.73394e+06
0.165,-0.0115269,0.01905,9.73394e+06
0.165,-0.0113229,0.01905,1.01279e+07
0.165,-0.0111189,0.01905,1.15455e+07
0.165,-0.0109149,0.01905,1.15455e+07
0.165,-0.0107108,0.01905,1.42477e+07
0.165,-0.0105068,0.01905,1.42477e+07
0.165,-0.0103028,0.01905,1.70729e+07
0.165,-0.0100988,0.01905,1.70729e+07
0.165,-0.00989478,0.01905,1.9667e+07
0.165,-0.00969076,0.01905,1.9667e+07
0.165,-0.00948675,0.01905,2.07028e+07
0.165,-0.00928273,0.01905,2.07028e+07
0.165,-0.00907871,0.01905,2.39323e+07
0.165,-0.0088747,0.01905,2.39323e+07
0.165,-0.00867068,0.01905,2.69719e+07
0.165,-0.00846667,0.01905,2.69719e+07
0.165,-0.00826265,0.01905,3.01098e+07
0.165,-0.00805863,0.01905,3.01098e+07
0.165,-0.00785462,0.01905,3.61522e+07
0.165,-0.0076506,0.01905,3.61522e+07
0.165,-0.00744659,0.01905,3.91826e+07
0.165,-0.00724257,0.01905,4.10639e+07
0.165,-0.00703855,0.01905,4.10639e+07
0.165,-0.00683454,0.01905,4.43488e+07
0.165,-0.00663052,0.01905,4.43488e+07
0.165,-0.00642651,0.01905,4.84615e+07
0.165,-0.00622249,0.01905,5.15173e+07
