x,y,z,QdotMean
0.145,-0.0254,0.01905,155.474
0.145,-0.025196,0.01905,155.474
0.145,-0.024992,0.01905,9377.47
0.145,-0.024788,0.01905,36989.6
0.145,-0.0245839,0.01905,63137.5
0.145,-0.0243799,0.01905,75524.1
0.145,-0.0241759,0.01905,84361.7
0.145,-0.0239719,0.01905,139759
0.145,-0.0237679,0.01905,168967
0.145,-0.0235639,0.01905,154798
0.145,-0.0233598,0.01905,153332
0.145,-0.0231558,0.01905,159041
0.145,-0.0229518,0.01905,159041
0.145,-0.0227478,0.01905,167399
0.145,-0.0225438,0.01905,176800
0.145,-0.0223398,0.01905,190384
0.145,-0.0221357,0.01905,184110
0.145,-0.0219317,0.01905,177109
0.145,-0.0217277,0.01905,177109
0.145,-0.0215237,0.01905,185168
0.145,-0.0213197,0.01905,202880
0.145,-0.0211157,0.01905,236977
0.145,-0.0209116,0.01905,267641
0.145,-0.0207076,0.01905,267641
0.145,-0.0205036,0.01905,304494
0.145,-0.0202996,0.01905,392903
0.145,-0.0200956,0.01905,558311
0.145,-0.0198916,0.01905,558311
0.145,-0.0196876,0.01905,856937
0.145,-0.0194835,0.01905,914826
0.145,-0.0192795,0.01905,910816
0.145,-0.0190755,0.01905,910816
0.145,-0.0188715,0.01905,938330
0.145,-0.0186675,0.01905,985679
0.145,-0.0184635,0.01905,985679
0.145,-0.0182594,0.01905,996011
0.145,-0.0180554,0.01905,1.0825e+06
0.145,-0.0178514,0.01905,1.24704e+06
0.145,-0.0176474,0.01905,1.24704e+06
0.145,-0.0174434,0.01905,1.46896e+06
0.145,-0.0172394,0.01905,1.87987e+06
0.145,-0.0170353,0.01905,1.87987e+06
0.145,-0.0168313,0.01905,3.11342e+06
0.145,-0.0166273,0.01905,2.94587e+06
0.145,-0.0164233,0.01905,2.94587e+06
0.145,-0.0162193,0.01905,2.68403e+06
0.145,-0.0160153,0.01905,2.98203e+06
0.145,-0.0158112,0.01905,2.98203e+06
0.145,-0.0156072,0.01905,3.15326e+06
0.145,-0.0154032,0.01905,3.15326e+06
0.145,-0.0151992,0.01905,3.2915e+06
0.145,-0.0149952,0.01905,4.03486e+06
0.145,-0.0147912,0.01905,4.03486e+06
0.145,-0.0145871,0.01905,5.02139e+06
0.145,-0.0143831,0.01905,5.02139e+06
0.145,-0.0141791,0.01905,5.62655e+06
0.145,-0.0139751,0.01905,5.78525e+06
0.145,-0.0137711,0.01905,5.78525e+06
0.145,-0.0135671,0.01905,6.73252e+06
0.145,-0.0133631,0.01905,6.73252e+06
0.145,-0.013159,0.01905,7.40971e+06
