x,y,z,QdotMean
0.155,-0.0254,0.01905,38.6126
0.155,-0.025196,0.01905,38.6126
0.155,-0.024992,0.01905,1692.22
0.155,-0.024788,0.01905,11018.7
0.155,-0.0245839,0.01905,28926.8
0.155,-0.0243799,0.01905,56923.5
0.155,-0.0241759,0.01905,91666.3
0.155,-0.0239719,0.01905,137646
0.155,-0.0237679,0.01905,176253
0.155,-0.0235639,0.01905,196646
0.155,-0.0233598,0.01905,207685
0.155,-0.0231558,0.01905,228242
0.155,-0.0229518,0.01905,250853
0.155,-0.0227478,0.01905,250853
0.155,-0.0225438,0.01905,260513
0.155,-0.0223398,0.01905,247516
0.155,-0.0221357,0.01905,255187
0.155,-0.0219317,0.01905,247107
0.155,-0.0217277,0.01905,224926
0.155,-0.0215237,0.01905,224926
0.155,-0.0213197,0.01905,197337
0.155,-0.0211157,0.01905,212168
0.155,-0.0209116,0.01905,256445
0.155,-0.0207076,0.01905,313702
0.155,-0.0205036,0.01905,313702
0.155,-0.0202996,0.01905,378175
0.155,-0.0200956,0.01905,521568
0.155,-0.0198916,0.01905,621701
0.155,-0.0196876,0.01905,621701
0.155,-0.0194835,0.01905,587752
0.155,-0.0192795,0.01905,568982
0.155,-0.0190755,0.01905,558825
0.155,-0.0188715,0.01905,558825
0.155,-0.0186675,0.01905,579803
0.155,-0.0184635,0.01905,628015
0.155,-0.0182594,0.01905,628015
0.155,-0.0180554,0.01905,705078
0.155,-0.0178514,0.01905,823626
0.155,-0.0176474,0.01905,1.15904e+06
0.155,-0.0174434,0.01905,1.15904e+06
0.155,-0.0172394,0.01905,1.57975e+06
0.155,-0.0170353,0.01905,1.81644e+06
0.155,-0.0168313,0.01905,1.81644e+06
0.155,-0.0166273,0.01905,2.0079e+06
0.155,-0.0164233,0.01905,2.61236e+06
0.155,-0.0162193,0.01905,2.61236e+06
0.155,-0.0160153,0.01905,2.63229e+06
0.155,-0.0158112,0.01905,2.55196e+06
0.155,-0.0156072,0.01905,2.55196e+06
0.155,-0.0154032,0.01905,2.78001e+06
0.155,-0.0151992,0.01905,2.78001e+06
0.155,-0.0149952,0.01905,2.9784e+06
0.155,-0.0147912,0.01905,3.86047e+06
0.155,-0.0145871,0.01905,3.86047e+06
0.155,-0.0143831,0.01905,4.55076e+06
0.155,-0.0141791,0.01905,4.55076e+06
0.155,-0.0139751,0.01905,4.63155e+06
0.155,-0.0137711,0.01905,4.89846e+06
0.155,-0.0135671,0.01905,4.89846e+06
0.155,-0.0133631,0.01905,5.4556e+06
0.155,-0.013159,0.01905,5.4556e+06
0.155,-0.012955,0.01905,6.82952e+06
0.155,-0.012751,0.01905,7.43513e+06
0.155,-0.012547,0.01905,7.43513e+06
0.155,-0.012343,0.01905,8.79532e+06
0.155,-0.012139,0.01905,8.79532e+06
0.155,-0.0119349,0.01905,1.08079e+07
0.155,-0.0117309,0.01905,1.08079e+07
0.155,-0.0115269,0.01905,1.31449e+07
0.155,-0.0113229,0.01905,1.39783e+07
0.155,-0.0111189,0.01905,1.39783e+07
0.155,-0.0109149,0.01905,1.42036e+07
0.155,-0.0107108,0.01905,1.42036e+07
0.155,-0.0105068,0.01905,1.72441e+07
0.155,-0.0103028,0.01905,1.72441e+07
0.155,-0.0100988,0.01905,2.05272e+07
0.155,-0.00989478,0.01905,2.05272e+07
0.155,-0.00969076,0.01905,2.23019e+07
0.155,-0.00948675,0.01905,2.23019e+07
0.155,-0.00928273,0.01905,2.53049e+07
0.155,-0.00907871,0.01905,2.53049e+07
0.155,-0.0088747,0.01905,2.73723e+07
0.155,-0.00867068,0.01905,2.73723e+07
0.155,-0.00846667,0.01905,3.09608e+07
0.155,-0.00826265,0.01905,3.09608e+07
0.155,-0.00805863,0.01905,3.58002e+07
