x,y,z,QdotMean
8.13519e-20,-0.0254,0.01905,1.56438
8.13519e-20,-0.025196,0.01905,1.56438
8.13519e-20,-0.024992,0.01905,3.26037
8.13519e-20,-0.024788,0.01905,6.15096
8.13519e-20,-0.0245839,0.01905,10.2736
8.13519e-20,-0.0243799,0.01905,14.7216
8.13519e-20,-0.0241759,0.01905,14.7216
8.13519e-20,-0.0239719,0.01905,12.6177
8.13519e-20,-0.0237679,0.01905,9.03753
8.13519e-20,-0.0235639,0.01905,8.46483
8.13519e-20,-0.0233598,0.01905,8.46483
8.13519e-20,-0.0231558,0.01905,6.06892
8.13519e-20,-0.0229518,0.01905,3.85585
8.13519e-20,-0.0227478,0.01905,2.46294
8.13519e-20,-0.0225438,0.01905,2.46294
8.13519e-20,-0.0223398,0.01905,1.21741
8.13519e-20,-0.0221357,0.01905,0.681215
8.13519e-20,-0.0219317,0.01905,0.659307
8.13519e-20,-0.0217277,0.01905,0.659307
8.13519e-20,-0.0215237,0.01905,0.765421
8.13519e-20,-0.0213197,0.01905,0.867788
8.13519e-20,-0.0211157,0.01905,0.867788
8.13519e-20,-0.0209116,0.01905,0.96063
8.13519e-20,-0.0207076,0.01905,1.03086
8.13519e-20,-0.0205036,0.01905,1.03086
8.13519e-20,-0.0202996,0.01905,1.10471
8.13519e-20,-0.0200956,0.01905,1.17906
8.13519e-20,-0.0198916,0.01905,1.17906
8.13519e-20,-0.0196876,0.01905,1.2294
8.13519e-20,-0.0194835,0.01905,1.26497
8.13519e-20,-0.0192795,0.01905,1.26497
8.13519e-20,-0.0190755,0.01905,1.28892
8.13519e-20,-0.0188715,0.01905,1.3512
8.13519e-20,-0.0186675,0.01905,1.3512
8.13519e-20,-0.0184635,0.01905,1.40592
8.13519e-20,-0.0182594,0.01905,1.45319
8.13519e-20,-0.0180554,0.01905,1.45319
8.13519e-20,-0.0178514,0.01905,1.54111
8.13519e-20,-0.0176474,0.01905,1.54111
8.13519e-20,-0.0174434,0.01905,1.62629
8.13519e-20,-0.0172394,0.01905,1.74147
8.13519e-20,-0.0170353,0.01905,1.74147
8.13519e-20,-0.0168313,0.01905,1.83572
8.13519e-20,-0.0166273,0.01905,1.83572
8.13519e-20,-0.0164233,0.01905,2.00552
8.13519e-20,-0.0162193,0.01905,2.00552
8.13519e-20,-0.0160153,0.01905,2.14273
8.13519e-20,-0.0158112,0.01905,2.202
8.13519e-20,-0.0156072,0.01905,2.202
8.13519e-20,-0.0154032,0.01905,2.46259
8.13519e-20,-0.0151992,0.01905,2.46259
8.13519e-20,-0.0149952,0.01905,2.3666
8.13519e-20,-0.0147912,0.01905,2.3666
8.13519e-20,-0.0145871,0.01905,2.45694
8.13519e-20,-0.0143831,0.01905,2.68728
8.13519e-20,-0.0141791,0.01905,2.68728
8.13519e-20,-0.0139751,0.01905,2.91585
8.13519e-20,-0.0137711,0.01905,2.91585
8.13519e-20,-0.0135671,0.01905,3.19785
8.13519e-20,-0.0133631,0.01905,3.19785
8.13519e-20,-0.013159,0.01905,3.6122
8.13519e-20,-0.012955,0.01905,3.6122
0,-0.012751,0.01905,3.36094
0,-0.012547,0.01905,3.36094
0,-0.012343,0.01905,3.64361
0,-0.012139,0.01905,3.64361
0,-0.0119349,0.01905,4.16454
0,-0.0117309,0.01905,4.16454
0,-0.0115269,0.01905,4.85021
0,-0.0113229,0.01905,4.85021
0,-0.0111189,0.01905,4.48051
0,-0.0109149,0.01905,4.48051
0,-0.0107108,0.01905,5.21884
0,-0.0105068,0.01905,5.21884
0,-0.0103028,0.01905,5.40729
0,-0.0100988,0.01905,5.40729
0,-0.00989478,0.01905,6.94257
0,-0.00969076,0.01905,6.94257
0,-0.00948675,0.01905,7.16688
0,-0.00928273,0.01905,7.16688
0,-0.00907871,0.01905,8.93263
0,-0.0088747,0.01905,8.93263
0,-0.00867068,0.01905,10.0949
0,-0.00846667,0.01905,10.0949
0,-0.00826265,0.01905,10.0949
0,-0.00805863,0.01905,12.6996
0,-0.00785462,0.01905,12.6996
0,-0.0076506,0.01905,14.4045
0,-0.00744659,0.01905,14.4045
0,-0.00724257,0.01905,17.9442
0,-0.00703855,0.01905,17.9442
0,-0.00683454,0.01905,22.7866
0,-0.00663052,0.01905,22.7866
0,-0.00642651,0.01905,22.7866
0,-0.00622249,0.01905,29.9667
0,-0.00601847,0.01905,29.9667
0,-0.00581446,0.01905,38.8843
0,-0.00561044,0.01905,38.8843
0,-0.00540643,0.01905,52.5931
0,-0.00520241,0.01905,52.5931
0,-0.00499839,0.01905,52.5931
0,-0.00479438,0.01905,72.792
0,-0.00459036,0.01905,72.792
0,-0.00438635,0.01905,105.582
0,-0.00418233,0.01905,105.582
0,-0.00397831,0.01905,154.354
0,-0.0037743,0.01905,187.788
0,-0.00357028,0.01905,228.77
0,-0.00336627,0.01905,282.331
0,-0.00316225,0.01905,356.19
0,-0.00295823,0.01905,473.036
0,-0.00275422,0.01905,1136.2
0,-0.0025502,0.01905,2126.84
0,-0.00234618,0.01905,4657.35
0,-0.00214217,0.01905,26675.7
0,-0.00193815,0.01905,54377.1
