x,y,z,QdotMean
0.125,-0.0254,0.01905,233.42
0.125,-0.025196,0.01905,233.42
0.125,-0.024992,0.01905,10470.3
0.125,-0.024788,0.01905,38210.4
0.125,-0.0245839,0.01905,72650
0.125,-0.0243799,0.01905,107066
0.125,-0.0241759,0.01905,120431
0.125,-0.0239719,0.01905,145701
0.125,-0.0237679,0.01905,198807
0.125,-0.0235639,0.01905,196275
0.125,-0.0233598,0.01905,190806
0.125,-0.0231558,0.01905,190806
0.125,-0.0229518,0.01905,187854
0.125,-0.0227478,0.01905,178317
0.125,-0.0225438,0.01905,166767
0.125,-0.0223398,0.01905,157726
0.125,-0.0221357,0.01905,155375
0.125,-0.0219317,0.01905,155375
0.125,-0.0217277,0.01905,158839
0.125,-0.0215237,0.01905,171375
0.125,-0.0213197,0.01905,172413
0.125,-0.0211157,0.01905,172413
0.125,-0.0209116,0.01905,170385
0.125,-0.0207076,0.01905,192529
0.125,-0.0205036,0.01905,206780
0.125,-0.0202996,0.01905,206780
0.125,-0.0200956,0.01905,227347
0.125,-0.0198916,0.01905,261111
0.125,-0.0196876,0.01905,289122
0.125,-0.0194835,0.01905,289122
0.125,-0.0192795,0.01905,351775
0.125,-0.0190755,0.01905,450307
0.125,-0.0188715,0.01905,613180
0.125,-0.0186675,0.01905,613180
0.125,-0.0184635,0.01905,775878
0.125,-0.0182594,0.01905,933072
0.125,-0.0180554,0.01905,933072
0.125,-0.0178514,0.01905,1.54105e+06
0.125,-0.0176474,0.01905,1.86677e+06
0.125,-0.0174434,0.01905,1.86677e+06
0.125,-0.0172394,0.01905,1.86188e+06
0.125,-0.0170353,0.01905,2.04432e+06
0.125,-0.0168313,0.01905,2.04432e+06
0.125,-0.0166273,0.01905,2.46982e+06
0.125,-0.0164233,0.01905,3.21494e+06
0.125,-0.0162193,0.01905,3.21494e+06
0.125,-0.0160153,0.01905,4.20518e+06
0.125,-0.0158112,0.01905,4.20518e+06
0.125,-0.0156072,0.01905,4.59342e+06
0.125,-0.0154032,0.01905,4.89842e+06
0.125,-0.0151992,0.01905,4.89842e+06
0.125,-0.0149952,0.01905,5.46737e+06
0.125,-0.0147912,0.01905,5.86653e+06
0.125,-0.0145871,0.01905,5.86653e+06
0.125,-0.0143831,0.01905,6.56732e+06
0.125,-0.0141791,0.01905,6.56732e+06
0.125,-0.0139751,0.01905,7.61526e+06
0.125,-0.0137711,0.01905,7.61526e+06
0.125,-0.0135671,0.01905,8.06625e+06
0.125,-0.0133631,0.01905,8.68475e+06
0.125,-0.013159,0.01905,8.68475e+06
0.125,-0.012955,0.01905,9.21272e+06
0.125,-0.012751,0.01905,9.21272e+06
0.125,-0.012547,0.01905,1.02335e+07
0.125,-0.012343,0.01905,1.02335e+07
0.125,-0.012139,0.01905,1.29103e+07
0.125,-0.0119349,0.01905,1.49175e+07
0.125,-0.0117309,0.01905,1.49175e+07
0.125,-0.0115269,0.01905,1.60013e+07
0.125,-0.0113229,0.01905,1.60013e+07
0.125,-0.0111189,0.01905,1.87784e+07
0.125,-0.0109149,0.01905,1.87784e+07
0.125,-0.0107108,0.01905,2.05183e+07
0.125,-0.0105068,0.01905,2.05183e+07
0.125,-0.0103028,0.01905,2.34291e+07
0.125,-0.0100988,0.01905,2.34291e+07
0.125,-0.00989478,0.01905,2.52158e+07
0.125,-0.00969076,0.01905,2.52158e+07
0.125,-0.00948675,0.01905,2.65219e+07
0.125,-0.00928273,0.01905,2.65219e+07
0.125,-0.00907871,0.01905,2.85072e+07
0.125,-0.0088747,0.01905,2.85072e+07
0.125,-0.00867068,0.01905,3.18598e+07
0.125,-0.00846667,0.01905,3.18598e+07
0.125,-0.00826265,0.01905,3.67326e+07
0.125,-0.00805863,0.01905,3.67326e+07
0.125,-0.00785462,0.01905,4.12499e+07
0.125,-0.0076506,0.01905,4.12499e+07
0.125,-0.00744659,0.01905,4.59287e+07
0.125,-0.00724257,0.01905,4.59287e+07
0.125,-0.00703855,0.01905,5.22207e+07
0.125,-0.00683454,0.01905,5.22207e+07
0.125,-0.00663052,0.01905,5.42236e+07
0.125,-0.00642651,0.01905,5.42236e+07
0.125,-0.00622249,0.01905,5.60468e+07
0.125,-0.00601847,0.01905,5.86718e+07
0.125,-0.00581446,0.01905,5.94493e+07
0.125,-0.00561044,0.01905,5.94493e+07
0.125,-0.00540643,0.01905,6.12252e+07
0.125,-0.00520241,0.01905,6.28142e+07
0.125,-0.00499839,0.01905,6.28142e+07
0.125,-0.00479438,0.01905,6.39639e+07
0.125,-0.00459036,0.01905,6.43422e+07
0.125,-0.00438635,0.01905,6.37782e+07
0.125,-0.00418233,0.01905,6.34161e+07
0.125,-0.00397831,0.01905,6.34161e+07
0.125,-0.0037743,0.01905,6.35562e+07
0.125,-0.00357028,0.01905,6.32055e+07
0.125,-0.00336627,0.01905,6.37858e+07
0.125,-0.00316225,0.01905,6.49078e+07
0.125,-0.00295823,0.01905,6.56172e+07
0.125,-0.00275422,0.01905,6.581e+07
0.125,-0.0025502,0.01905,6.49054e+07
0.125,-0.00234618,0.01905,6.49054e+07
0.125,-0.00214217,0.01905,6.37676e+07
0.125,-0.00193815,0.01905,6.41313e+07
0.125,-0.00173414,0.01905,6.45939e+07
0.125,-0.00153012,0.01905,6.05051e+07
0.125,-0.0013261,0.01905,5.92017e+07
0.125,-0.00112209,0.01905,5.75927e+07
0.125,-0.000918072,0.01905,5.64e+07
0.125,-0.000714056,0.01905,5.61463e+07
0.125,-0.00051004,0.01905,5.56427e+07
0.125,-0.000306024,0.01905,5.14639e+07
0.125,-0.000102008,0.01905,4.90106e+07
0.125,0.000102008,0.01905,4.78994e+07
0.125,0.000306024,0.01905,4.78994e+07
0.125,0.00051004,0.01905,4.47333e+07
0.125,0.000714056,0.01905,4.21495e+07
0.125,0.000918072,0.01905,4.21495e+07
0.125,0.00112209,0.01905,3.93034e+07
0.125,0.0013261,0.01905,3.93034e+07
0.125,0.00153012,0.01905,3.68821e+07
0.125,0.00173414,0.01905,3.34184e+07
0.125,0.00193815,0.01905,3.34184e+07
0.125,0.00214217,0.01905,3.08626e+07
0.125,0.00234618,0.01905,3.08626e+07
