x,y,z,QdotMean
0.235,-0.0223398,0.01905,13.4548
0.235,-0.0221357,0.01905,665.017
0.235,-0.0219317,0.01905,4031.45
0.235,-0.0217277,0.01905,7757.13
0.235,-0.0215237,0.01905,19296.4
0.235,-0.0213197,0.01905,28450.1
0.235,-0.0211157,0.01905,43542.9
0.235,-0.0209116,0.01905,67057.7
0.235,-0.0207076,0.01905,100084
0.235,-0.0205036,0.01905,144189
0.235,-0.0202996,0.01905,288497
0.235,-0.0200956,0.01905,209269
0.235,-0.0198916,0.01905,166135
0.235,-0.0196876,0.01905,142821
0.235,-0.0194835,0.01905,125357
0.235,-0.0192795,0.01905,116005
0.235,-0.0190755,0.01905,110203
0.235,-0.0188715,0.01905,101744
0.235,-0.0186675,0.01905,104446
0.235,-0.0184635,0.01905,111895
0.235,-0.0182594,0.01905,120922
0.235,-0.0180554,0.01905,142602
0.235,-0.0178514,0.01905,164536
0.235,-0.0176474,0.01905,179962
0.235,-0.0174434,0.01905,208456
0.235,-0.0172394,0.01905,229304
0.235,-0.0170353,0.01905,244796
0.235,-0.0168313,0.01905,282654
0.235,-0.0166273,0.01905,282654
0.235,-0.0164233,0.01905,312005
0.235,-0.0162193,0.01905,364643
0.235,-0.0160153,0.01905,490801
0.235,-0.0158112,0.01905,621728
0.235,-0.0156072,0.01905,671907
0.235,-0.0154032,0.01905,666607
0.235,-0.0151992,0.01905,666607
0.235,-0.0149952,0.01905,690368
0.235,-0.0147912,0.01905,716926
0.235,-0.0145871,0.01905,904621
0.235,-0.0143831,0.01905,1.03423e+06
0.235,-0.0141791,0.01905,1.01181e+06
0.235,-0.0139751,0.01905,1.01181e+06
0.235,-0.0137711,0.01905,1.05012e+06
0.235,-0.0135671,0.01905,1.33191e+06
0.235,-0.0133631,0.01905,1.54297e+06
0.235,-0.013159,0.01905,1.54297e+06
0.235,-0.012955,0.01905,1.46747e+06
0.235,-0.012751,0.01905,1.47267e+06
0.235,-0.012547,0.01905,1.65733e+06
0.235,-0.012343,0.01905,1.65733e+06
0.235,-0.012139,0.01905,2.03375e+06
0.235,-0.0119349,0.01905,2.46859e+06
0.235,-0.0117309,0.01905,2.06892e+06
0.235,-0.0115269,0.01905,2.06892e+06
0.235,-0.0113229,0.01905,3.22792e+06
0.235,-0.0111189,0.01905,4.07987e+06
0.235,-0.0109149,0.01905,4.07987e+06
0.235,-0.0107108,0.01905,4.91632e+06
0.235,-0.0105068,0.01905,5.18786e+06
0.235,-0.0103028,0.01905,5.6312e+06
0.235,-0.0100988,0.01905,5.6312e+06
0.235,-0.00989478,0.01905,7.05921e+06
0.235,-0.00969076,0.01905,7.87823e+06
0.235,-0.00948675,0.01905,7.87823e+06
0.235,-0.00928273,0.01905,8.7795e+06
0.235,-0.00907871,0.01905,8.7795e+06
0.235,-0.0088747,0.01905,1.006e+07
0.235,-0.00867068,0.01905,1.04123e+07
0.235,-0.00846667,0.01905,1.04123e+07
0.235,-0.00826265,0.01905,1.08951e+07
0.235,-0.00805863,0.01905,1.08951e+07
0.235,-0.00785462,0.01905,1.15883e+07
0.235,-0.0076506,0.01905,1.3357e+07
0.235,-0.00744659,0.01905,1.3357e+07
0.235,-0.00724257,0.01905,1.72533e+07
0.235,-0.00703855,0.01905,1.72533e+07
0.235,-0.00683454,0.01905,2.09213e+07
0.235,-0.00663052,0.01905,2.09213e+07
0.235,-0.00642651,0.01905,2.67802e+07
0.235,-0.00622249,0.01905,3.07758e+07
0.235,-0.00601847,0.01905,3.07758e+07
0.235,-0.00581446,0.01905,3.22335e+07
0.235,-0.00561044,0.01905,3.22335e+07
0.235,-0.00540643,0.01905,3.52667e+07
0.235,-0.00520241,0.01905,3.96901e+07
0.235,-0.00499839,0.01905,3.96901e+07
0.235,-0.00479438,0.01905,4.10292e+07
0.235,-0.00459036,0.01905,4.3259e+07
0.235,-0.00438635,0.01905,4.3259e+07
0.235,-0.00418233,0.01905,4.40487e+07
0.235,-0.00397831,0.01905,4.68294e+07
0.235,-0.0037743,0.01905,4.68294e+07
0.235,-0.00357028,0.01905,5.16326e+07
0.235,-0.00336627,0.01905,5.37623e+07
0.235,-0.00316225,0.01905,5.69605e+07
0.235,-0.00295823,0.01905,5.69605e+07
0.235,-0.00275422,0.01905,5.99261e+07
0.235,-0.0025502,0.01905,6.26732e+07
0.235,-0.00234618,0.01905,6.21471e+07
0.235,-0.00214217,0.01905,5.954e+07
0.235,-0.00193815,0.01905,5.954e+07
0.235,-0.00173414,0.01905,5.87529e+07
0.235,-0.00153012,0.01905,5.98924e+07
0.235,-0.0013261,0.01905,6.05594e+07
