x,y,z,QdotMean
0.05,-0.0254,0.01905,0
0.05,-0.025196,0.01905,0.95695
0.05,-0.024992,0.01905,9.57656
0.05,-0.024788,0.01905,38.0138
0.05,-0.0245839,0.01905,95.4625
0.05,-0.0243799,0.01905,187.363
0.05,-0.0241759,0.01905,312.797
0.05,-0.0239719,0.01905,476.057
0.05,-0.0237679,0.01905,673.328
0.05,-0.0235639,0.01905,887.006
0.05,-0.0233598,0.01905,1100
0.05,-0.0231558,0.01905,1312.33
0.05,-0.0229518,0.01905,1522.1
0.05,-0.0227478,0.01905,1730.44
0.05,-0.0225438,0.01905,1930.59
0.05,-0.0223398,0.01905,2123.28
0.05,-0.0221357,0.01905,2314.29
0.05,-0.0219317,0.01905,2522.71
0.05,-0.0217277,0.01905,2740.55
0.05,-0.0215237,0.01905,2958.68
0.05,-0.0213197,0.01905,3192.5
0.05,-0.0211157,0.01905,3457.08
0.05,-0.0209116,0.01905,3729.13
0.05,-0.0207076,0.01905,4007.32
0.05,-0.0205036,0.01905,4325.08
0.05,-0.0202996,0.01905,4659.36
0.05,-0.0200956,0.01905,4985.75
0.05,-0.0198916,0.01905,5330.36
0.05,-0.0196876,0.01905,5687.07
0.05,-0.0194835,0.01905,6032.13
0.05,-0.0192795,0.01905,6384.68
0.05,-0.0190755,0.01905,6746.01
0.05,-0.0188715,0.01905,7095.32
0.05,-0.0186675,0.01905,7447.46
0.05,-0.0184635,0.01905,7809.96
0.05,-0.0182594,0.01905,8186.67
0.05,-0.0180554,0.01905,8646.53
0.05,-0.0178514,0.01905,9187.22
0.05,-0.0176474,0.01905,9812.02
0.05,-0.0174434,0.01905,10654.3
0.05,-0.0172394,0.01905,11714
0.05,-0.0170353,0.01905,12957.4
0.05,-0.0168313,0.01905,14602
0.05,-0.0166273,0.01905,16221.3
0.05,-0.0164233,0.01905,17951.3
0.05,-0.0162193,0.01905,19590.3
0.05,-0.0160153,0.01905,21133.6
0.05,-0.0158112,0.01905,22986.3
0.05,-0.0156072,0.01905,25085.5
0.05,-0.0154032,0.01905,27974.5
0.05,-0.0151992,0.01905,33478.4
0.05,-0.0149952,0.01905,39987.2
0.05,-0.0147912,0.01905,61944.5
0.05,-0.0145871,0.01905,84152.1
0.05,-0.0143831,0.01905,158098
0.05,-0.0141791,0.01905,223187
0.05,-0.0139751,0.01905,329306
0.05,-0.0137711,0.01905,394120
0.05,-0.0135671,0.01905,455354
0.05,-0.0133631,0.01905,468494
0.05,-0.013159,0.01905,463599
0.05,-0.012955,0.01905,477771
0.05,-0.012751,0.01905,468549
0.05,-0.012547,0.01905,541984
0.05,-0.012343,0.01905,596146
0.05,-0.012139,0.01905,708770
0.05,-0.0119349,0.01905,805461
0.05,-0.0117309,0.01905,944670
0.05,-0.0115269,0.01905,1.08328e+06
0.05,-0.0113229,0.01905,1.3143e+06
0.05,-0.0111189,0.01905,1.55244e+06
0.05,-0.0109149,0.01905,1.86502e+06
0.05,-0.0107108,0.01905,2.18307e+06
0.05,-0.0105068,0.01905,2.53253e+06
0.05,-0.0103028,0.01905,2.92308e+06
0.05,-0.0100988,0.01905,3.42095e+06
0.05,-0.00989478,0.01905,3.99098e+06
0.05,-0.00969076,0.01905,4.76532e+06
0.05,-0.00948675,0.01905,5.55434e+06
0.05,-0.00928273,0.01905,6.53644e+06
0.05,-0.00907871,0.01905,7.50788e+06
0.05,-0.0088747,0.01905,8.53478e+06
0.05,-0.00867068,0.01905,9.57821e+06
0.05,-0.00846667,0.01905,1.06247e+07
0.05,-0.00826265,0.01905,1.16845e+07
0.05,-0.00805863,0.01905,1.30399e+07
0.05,-0.00785462,0.01905,1.44214e+07
0.05,-0.0076506,0.01905,1.63518e+07
0.05,-0.00744659,0.01905,1.83943e+07
0.05,-0.00724257,0.01905,2.07953e+07
0.05,-0.00703855,0.01905,2.33566e+07
0.05,-0.00683454,0.01905,2.61299e+07
0.05,-0.00663052,0.01905,2.9108e+07
0.05,-0.00642651,0.01905,3.21098e+07
0.05,-0.00622249,0.01905,3.52217e+07
0.05,-0.00601847,0.01905,3.82367e+07
0.05,-0.00581446,0.01905,4.11098e+07
0.05,-0.00561044,0.01905,4.40109e+07
0.05,-0.00540643,0.01905,4.65172e+07
0.05,-0.00520241,0.01905,4.89358e+07
0.05,-0.00499839,0.01905,5.20551e+07
0.05,-0.00479438,0.01905,5.57614e+07
0.05,-0.00459036,0.01905,5.91472e+07
0.05,-0.00438635,0.01905,6.21271e+07
0.05,-0.00418233,0.01905,6.48193e+07
0.05,-0.00397831,0.01905,6.69694e+07
0.05,-0.0037743,0.01905,6.86466e+07
0.05,-0.00357028,0.01905,6.98957e+07
0.05,-0.00336627,0.01905,7.04747e+07
0.05,-0.00316225,0.01905,7.03672e+07
0.05,-0.00295823,0.01905,6.9612e+07
0.05,-0.00275422,0.01905,6.84256e+07
0.05,-0.0025502,0.01905,6.73748e+07
0.05,-0.00234618,0.01905,6.63638e+07
0.05,-0.00214217,0.01905,6.46368e+07
0.05,-0.00193815,0.01905,6.21729e+07
0.05,-0.00173414,0.01905,5.92877e+07
0.05,-0.00153012,0.01905,5.59408e+07
0.05,-0.0013261,0.01905,5.21476e+07
0.05,-0.00112209,0.01905,4.82134e+07
0.05,-0.000918072,0.01905,4.43531e+07
0.05,-0.000714056,0.01905,4.04528e+07
0.05,-0.00051004,0.01905,3.64795e+07
0.05,-0.000306024,0.01905,3.22826e+07
0.05,-0.000102008,0.01905,2.79985e+07
0.05,0.000102008,0.01905,2.42798e+07
0.05,0.000306024,0.01905,2.13101e+07
0.05,0.00051004,0.01905,1.8551e+07
0.05,0.000714056,0.01905,1.60765e+07
0.05,0.000918072,0.01905,1.3668e+07
0.05,0.00112209,0.01905,1.1288e+07
0.05,0.0013261,0.01905,9.11311e+06
0.05,0.00153012,0.01905,7.2494e+06
0.05,0.00173414,0.01905,5.72715e+06
0.05,0.00193815,0.01905,4.61963e+06
0.05,0.00214217,0.01905,3.77169e+06
0.05,0.00234618,0.01905,3.02313e+06
0.05,0.0025502,0.01905,2.32673e+06
0.05,0.00275422,0.01905,1.70671e+06
0.05,0.00295823,0.01905,1.22913e+06
0.05,0.00316225,0.01905,887902
0.05,0.00336627,0.01905,662785
0.05,0.00357028,0.01905,506251
0.05,0.0037743,0.01905,398039
0.05,0.00397831,0.01905,306481
0.05,0.00418233,0.01905,241046
0.05,0.00438635,0.01905,198314
0.05,0.00459036,0.01905,172605
0.05,0.00479438,0.01905,146348
0.05,0.00499839,0.01905,117793
0.05,0.00520241,0.01905,90241.2
0.05,0.00540643,0.01905,65920.8
0.05,0.00561044,0.01905,47772
0.05,0.00581446,0.01905,32946.2
0.05,0.00601847,0.01905,20681.4
0.05,0.00622249,0.01905,10805.5
0.05,0.00642651,0.01905,4673.83
0.05,0.00663052,0.01905,2040.49
0.05,0.00683454,0.01905,586.763
0.05,0.00703855,0.01905,242.316
0.05,0.00724257,0.01905,56.6242
0.05,0.00744659,0.01905,22.7261
