x,y,z,QdotMean
0.22,-0.0237679,0.01905,500.507
0.22,-0.0235639,0.01905,3239.69
0.22,-0.0233598,0.01905,8683.93
0.22,-0.0231558,0.01905,15333.8
0.22,-0.0229518,0.01905,22386
0.22,-0.0227478,0.01905,29349.2
0.22,-0.0225438,0.01905,35170.7
0.22,-0.0223398,0.01905,39616.2
0.22,-0.0221357,0.01905,43567.8
0.22,-0.0219317,0.01905,48337.3
0.22,-0.0217277,0.01905,55048.6
0.22,-0.0215237,0.01905,65168.2
0.22,-0.0213197,0.01905,89186.9
0.22,-0.0211157,0.01905,127785
0.22,-0.0209116,0.01905,156990
0.22,-0.0207076,0.01905,163112
0.22,-0.0205036,0.01905,163087
0.22,-0.0202996,0.01905,181686
0.22,-0.0200956,0.01905,226086
0.22,-0.0198916,0.01905,274325
0.22,-0.0196876,0.01905,278951
0.22,-0.0194835,0.01905,239588
0.22,-0.0192795,0.01905,223188
0.22,-0.0190755,0.01905,226801
0.22,-0.0188715,0.01905,233655
0.22,-0.0186675,0.01905,241979
0.22,-0.0184635,0.01905,260795
0.22,-0.0182594,0.01905,296169
0.22,-0.0180554,0.01905,332558
0.22,-0.0178514,0.01905,334179
0.22,-0.0176474,0.01905,331019
0.22,-0.0174434,0.01905,336885
0.22,-0.0172394,0.01905,354074
0.22,-0.0170353,0.01905,375994
0.22,-0.0168313,0.01905,391226
0.22,-0.0166273,0.01905,406571
0.22,-0.0164233,0.01905,424846
0.22,-0.0162193,0.01905,446877
0.22,-0.0160153,0.01905,470075
0.22,-0.0158112,0.01905,495430
0.22,-0.0156072,0.01905,545150
0.22,-0.0154032,0.01905,626910
0.22,-0.0151992,0.01905,752473
0.22,-0.0149952,0.01905,840349
0.22,-0.0147912,0.01905,943718
0.22,-0.0145871,0.01905,1.0904e+06
0.22,-0.0143831,0.01905,1.30144e+06
0.22,-0.0141791,0.01905,1.50246e+06
0.22,-0.0139751,0.01905,1.70399e+06
0.22,-0.0137711,0.01905,1.96449e+06
0.22,-0.0135671,0.01905,2.17052e+06
0.22,-0.0133631,0.01905,2.33064e+06
0.22,-0.013159,0.01905,2.41565e+06
0.22,-0.012955,0.01905,2.52279e+06
0.22,-0.012751,0.01905,2.66939e+06
0.22,-0.012547,0.01905,2.92229e+06
0.22,-0.012343,0.01905,3.22753e+06
0.22,-0.012139,0.01905,3.57592e+06
0.22,-0.0119349,0.01905,4.02993e+06
0.22,-0.0117309,0.01905,4.64896e+06
0.22,-0.0115269,0.01905,5.36432e+06
0.22,-0.0113229,0.01905,5.87114e+06
0.22,-0.0111189,0.01905,6.32425e+06
0.22,-0.0109149,0.01905,6.71014e+06
0.22,-0.0107108,0.01905,7.18785e+06
0.22,-0.0105068,0.01905,7.74099e+06
0.22,-0.0103028,0.01905,8.52066e+06
0.22,-0.0100988,0.01905,9.36115e+06
0.22,-0.00989478,0.01905,1.02514e+07
0.22,-0.00969076,0.01905,1.09418e+07
0.22,-0.00948675,0.01905,1.16721e+07
0.22,-0.00928273,0.01905,1.26879e+07
0.22,-0.00907871,0.01905,1.35947e+07
0.22,-0.0088747,0.01905,1.43836e+07
0.22,-0.00867068,0.01905,1.51437e+07
0.22,-0.00846667,0.01905,1.58943e+07
0.22,-0.00826265,0.01905,1.6921e+07
0.22,-0.00805863,0.01905,1.79567e+07
0.22,-0.00785462,0.01905,1.90885e+07
0.22,-0.0076506,0.01905,2.03858e+07
0.22,-0.00744659,0.01905,2.22875e+07
0.22,-0.00724257,0.01905,2.43944e+07
0.22,-0.00703855,0.01905,2.68233e+07
0.22,-0.00683454,0.01905,2.91666e+07
0.22,-0.00663052,0.01905,3.14544e+07
0.22,-0.00642651,0.01905,3.3748e+07
0.22,-0.00622249,0.01905,3.60367e+07
0.22,-0.00601847,0.01905,3.82968e+07
0.22,-0.00581446,0.01905,4.0398e+07
0.22,-0.00561044,0.01905,4.23452e+07
0.22,-0.00540643,0.01905,4.44576e+07
0.22,-0.00520241,0.01905,4.66882e+07
0.22,-0.00499839,0.01905,4.91394e+07
0.22,-0.00479438,0.01905,5.12227e+07
0.22,-0.00459036,0.01905,5.32544e+07
0.22,-0.00438635,0.01905,5.54738e+07
0.22,-0.00418233,0.01905,5.77088e+07
0.22,-0.00397831,0.01905,5.96567e+07
0.22,-0.0037743,0.01905,6.10483e+07
0.22,-0.00357028,0.01905,6.24621e+07
0.22,-0.00336627,0.01905,6.39612e+07
0.22,-0.00316225,0.01905,6.54494e+07
0.22,-0.00295823,0.01905,6.66911e+07
0.22,-0.00275422,0.01905,6.78361e+07
0.22,-0.0025502,0.01905,6.955e+07
0.22,-0.00234618,0.01905,7.14081e+07
0.22,-0.00214217,0.01905,7.27801e+07
0.22,-0.00193815,0.01905,7.31157e+07
0.22,-0.00173414,0.01905,7.31108e+07
0.22,-0.00153012,0.01905,7.23705e+07
0.22,-0.0013261,0.01905,7.15549e+07
0.22,-0.00112209,0.01905,7.13852e+07
0.22,-0.000918072,0.01905,7.15859e+07
0.22,-0.000714056,0.01905,7.12608e+07
0.22,-0.00051004,0.01905,7.00196e+07
0.22,-0.000306024,0.01905,6.83721e+07
0.22,-0.000102008,0.01905,6.81795e+07
0.22,0.000102008,0.01905,6.91979e+07
0.22,0.000306024,0.01905,6.97789e+07
0.22,0.00051004,0.01905,6.99209e+07
0.22,0.000714056,0.01905,6.9353e+07
0.22,0.000918072,0.01905,6.86566e+07
0.22,0.00112209,0.01905,6.74532e+07
0.22,0.0013261,0.01905,6.62498e+07
0.22,0.00153012,0.01905,6.42066e+07
0.22,0.00173414,0.01905,6.21266e+07
0.22,0.00193815,0.01905,6.00963e+07
0.22,0.00214217,0.01905,5.8093e+07
0.22,0.00234618,0.01905,5.5965e+07
0.22,0.0025502,0.01905,5.34994e+07
0.22,0.00275422,0.01905,5.10339e+07
0.22,0.00295823,0.01905,4.88111e+07
0.22,0.00316225,0.01905,4.66409e+07
0.22,0.00336627,0.01905,4.46228e+07
0.22,0.00357028,0.01905,4.2956e+07
0.22,0.0037743,0.01905,4.12892e+07
0.22,0.00397831,0.01905,3.94735e+07
0.22,0.00418233,0.01905,3.75965e+07
0.22,0.00438635,0.01905,3.57263e+07
0.22,0.00459036,0.01905,3.40263e+07
0.22,0.00479438,0.01905,3.23262e+07
0.22,0.00499839,0.01905,3.06554e+07
0.22,0.00520241,0.01905,2.90564e+07
0.22,0.00540643,0.01905,2.74573e+07
0.22,0.00561044,0.01905,2.59609e+07
0.22,0.00581446,0.01905,2.45847e+07
0.22,0.00601847,0.01905,2.32085e+07
0.22,0.00622249,0.01905,2.19913e+07
0.22,0.00642651,0.01905,2.09051e+07
0.22,0.00663052,0.01905,1.98188e+07
0.22,0.00683454,0.01905,1.88451e+07
0.22,0.00703855,0.01905,1.79634e+07
0.22,0.00724257,0.01905,1.70818e+07
0.22,0.00744659,0.01905,1.61819e+07
0.22,0.0076506,0.01905,1.5261e+07
0.22,0.00785462,0.01905,1.43402e+07
0.22,0.00805863,0.01905,1.32306e+07
0.22,0.00826265,0.01905,1.16532e+07
0.22,0.00846667,0.01905,1.09276e+07
0.22,0.00867068,0.01905,1.03075e+07
0.22,0.0088747,0.01905,9.72669e+06
0.22,0.00907871,0.01905,9.15562e+06
0.22,0.00928273,0.01905,8.51954e+06
0.22,0.00948675,0.01905,7.83087e+06
0.22,0.00969076,0.01905,7.06199e+06
0.22,0.00989478,0.01905,6.26945e+06
0.22,0.0100988,0.01905,5.43656e+06
0.22,0.0103028,0.01905,4.70227e+06
0.22,0.0105068,0.01905,4.01699e+06
0.22,0.0107108,0.01905,3.50029e+06
0.22,0.0109149,0.01905,3.01351e+06
0.22,0.0111189,0.01905,2.65706e+06
0.22,0.0113229,0.01905,2.35017e+06
0.22,0.0115269,0.01905,2.22079e+06
0.22,0.0117309,0.01905,2.07519e+06
0.22,0.0119349,0.01905,1.88464e+06
0.22,0.012139,0.01905,1.66122e+06
0.22,0.012343,0.01905,1.33333e+06
0.22,0.012547,0.01905,1.02375e+06
0.22,0.012751,0.01905,828379
0.22,0.012955,0.01905,633007
0.22,0.013159,0.01905,523133
0.22,0.0133631,0.01905,416905
0.22,0.0135671,0.01905,339895
0.22,0.0137711,0.01905,275465
0.22,0.0139751,0.01905,224352
0.22,0.0141791,0.01905,197438
0.22,0.0143831,0.01905,170524
0.22,0.0145871,0.01905,137491
0.22,0.0147912,0.01905,103953
0.22,0.0149952,0.01905,76131.7
0.22,0.0151992,0.01905,56803.5
0.22,0.0154032,0.01905,37475.3
0.22,0.0156072,0.01905,25337.2
0.22,0.0158112,0.01905,15143.4
0.22,0.0160153,0.01905,5523.02
0.22,0.0162193,0.01905,2995.25
0.22,0.0164233,0.01905,536.364
0.22,0.0166273,0.01905,264.5
0.22,0.0168313,0.01905,10.7101
0.22,0.0170353,0.01905,4.83649
0.22,0.0172394,0.01905,0.0379605
0.22,0.0174434,0.01905,0.0146986
0.22,0.0176474,0.01905,0.000124628
0.22,0.0178514,0.01905,3.83919e-05
