x,y,z,QdotMean
0.16,-0.0254,0.01905,0
0.16,-0.025196,0.01905,803.206
0.16,-0.024992,0.01905,5626.28
0.16,-0.024788,0.01905,15200.4
0.16,-0.0245839,0.01905,28135.1
0.16,-0.0243799,0.01905,44264.1
0.16,-0.0241759,0.01905,65897.9
0.16,-0.0239719,0.01905,93337.1
0.16,-0.0237679,0.01905,119789
0.16,-0.0235639,0.01905,138900
0.16,-0.0233598,0.01905,153814
0.16,-0.0231558,0.01905,175542
0.16,-0.0229518,0.01905,197885
0.16,-0.0227478,0.01905,212057
0.16,-0.0225438,0.01905,215412
0.16,-0.0223398,0.01905,212211
0.16,-0.0221357,0.01905,220744
0.16,-0.0219317,0.01905,248087
0.16,-0.0217277,0.01905,300634
0.16,-0.0215237,0.01905,379531
0.16,-0.0213197,0.01905,473786
0.16,-0.0211157,0.01905,509205
0.16,-0.0209116,0.01905,529869
0.16,-0.0207076,0.01905,555840
0.16,-0.0205036,0.01905,582041
0.16,-0.0202996,0.01905,589525
0.16,-0.0200956,0.01905,614110
0.16,-0.0198916,0.01905,636344
0.16,-0.0196876,0.01905,639974
0.16,-0.0194835,0.01905,615509
0.16,-0.0192795,0.01905,600035
0.16,-0.0190755,0.01905,599192
0.16,-0.0188715,0.01905,617491
0.16,-0.0186675,0.01905,665359
0.16,-0.0184635,0.01905,726998
0.16,-0.0182594,0.01905,796371
0.16,-0.0180554,0.01905,860032
0.16,-0.0178514,0.01905,941805
0.16,-0.0176474,0.01905,1.03929e+06
0.16,-0.0174434,0.01905,1.16733e+06
0.16,-0.0172394,0.01905,1.26523e+06
0.16,-0.0170353,0.01905,1.36121e+06
0.16,-0.0168313,0.01905,1.45945e+06
0.16,-0.0166273,0.01905,1.63152e+06
0.16,-0.0164233,0.01905,1.85578e+06
0.16,-0.0162193,0.01905,2.11646e+06
0.16,-0.0160153,0.01905,2.28961e+06
0.16,-0.0158112,0.01905,2.44504e+06
0.16,-0.0156072,0.01905,2.60753e+06
0.16,-0.0154032,0.01905,2.78154e+06
