x,y,z,QdotMean
0.195,-0.0254,0.01905,-6.9848e-12
0.195,-0.025196,0.01905,472.733
0.195,-0.024992,0.01905,3183.9
0.195,-0.024788,0.01905,10613.2
0.195,-0.0245839,0.01905,19841.1
0.195,-0.0243799,0.01905,28145.6
0.195,-0.0241759,0.01905,35485.8
0.195,-0.0239719,0.01905,41047.2
0.195,-0.0237679,0.01905,45246.1
0.195,-0.0235639,0.01905,48092.3
0.195,-0.0233598,0.01905,49447.1
0.195,-0.0231558,0.01905,48934.3
0.195,-0.0229518,0.01905,47278.1
0.195,-0.0227478,0.01905,45416.7
0.195,-0.0225438,0.01905,43923.5
0.195,-0.0223398,0.01905,43101.8
0.195,-0.0221357,0.01905,43166.2
0.195,-0.0219317,0.01905,44244.1
0.195,-0.0217277,0.01905,47832.4
0.195,-0.0215237,0.01905,53949.1
0.195,-0.0213197,0.01905,72994.2
0.195,-0.0211157,0.01905,121955
0.195,-0.0209116,0.01905,195426
0.195,-0.0207076,0.01905,260027
0.195,-0.0205036,0.01905,253086
0.195,-0.0202996,0.01905,233502
0.195,-0.0200956,0.01905,230780
0.195,-0.0198916,0.01905,261206
0.195,-0.0196876,0.01905,335752
0.195,-0.0194835,0.01905,460977
0.195,-0.0192795,0.01905,542940
0.195,-0.0190755,0.01905,572270
0.195,-0.0188715,0.01905,547382
0.195,-0.0186675,0.01905,523882
0.195,-0.0184635,0.01905,512598
0.195,-0.0182594,0.01905,516277
0.195,-0.0180554,0.01905,539335
0.195,-0.0178514,0.01905,596064
0.195,-0.0176474,0.01905,652897
0.195,-0.0174434,0.01905,700725
0.195,-0.0172394,0.01905,706317
0.195,-0.0170353,0.01905,716451
0.195,-0.0168313,0.01905,756902
0.195,-0.0166273,0.01905,875308
0.195,-0.0164233,0.01905,1.0117e+06
0.195,-0.0162193,0.01905,1.14217e+06
0.195,-0.0160153,0.01905,1.25335e+06
0.195,-0.0158112,0.01905,1.31772e+06
0.195,-0.0156072,0.01905,1.36347e+06
0.195,-0.0154032,0.01905,1.38825e+06
0.195,-0.0151992,0.01905,1.50506e+06
0.195,-0.0149952,0.01905,1.64903e+06
0.195,-0.0147912,0.01905,1.78891e+06
0.195,-0.0145871,0.01905,1.98616e+06
0.195,-0.0143831,0.01905,2.21619e+06
0.195,-0.0141791,0.01905,2.46756e+06
0.195,-0.0139751,0.01905,2.70755e+06
0.195,-0.0137711,0.01905,2.93241e+06
0.195,-0.0135671,0.01905,3.23472e+06
0.195,-0.0133631,0.01905,3.5355e+06
