x,y,z,QdotMean
0.09,-0.0254,0.01905,1.71087e-11
0.09,-0.025196,0.01905,962.804
0.09,-0.024992,0.01905,5627.83
0.09,-0.024788,0.01905,16333.4
0.09,-0.0245839,0.01905,31611.6
0.09,-0.0243799,0.01905,46650.1
0.09,-0.0241759,0.01905,59469.3
0.09,-0.0239719,0.01905,69738.6
0.09,-0.0237679,0.01905,78768.7
0.09,-0.0235639,0.01905,84453.7
0.09,-0.0233598,0.01905,86675.4
0.09,-0.0231558,0.01905,86643.2
0.09,-0.0229518,0.01905,85293.5
0.09,-0.0227478,0.01905,83176
0.09,-0.0225438,0.01905,81677.4
0.09,-0.0223398,0.01905,82691.6
0.09,-0.0221357,0.01905,86006.8
0.09,-0.0219317,0.01905,91843.8
0.09,-0.0217277,0.01905,100172
0.09,-0.0215237,0.01905,111514
0.09,-0.0213197,0.01905,128064
0.09,-0.0211157,0.01905,148949
0.09,-0.0209116,0.01905,173611
0.09,-0.0207076,0.01905,203220
0.09,-0.0205036,0.01905,244678
0.09,-0.0202996,0.01905,316227
0.09,-0.0200956,0.01905,388590
0.09,-0.0198916,0.01905,576796
0.09,-0.0196876,0.01905,718264
0.09,-0.0194835,0.01905,863671
0.09,-0.0192795,0.01905,830854
0.09,-0.0190755,0.01905,826637
0.09,-0.0188715,0.01905,825596
0.09,-0.0186675,0.01905,916266
0.09,-0.0184635,0.01905,1.01236e+06
0.09,-0.0182594,0.01905,1.1053e+06
0.09,-0.0180554,0.01905,1.2087e+06
0.09,-0.0178514,0.01905,1.3058e+06
0.09,-0.0176474,0.01905,1.41043e+06
0.09,-0.0174434,0.01905,1.48029e+06
0.09,-0.0172394,0.01905,1.54545e+06
0.09,-0.0170353,0.01905,1.61002e+06
0.09,-0.0168313,0.01905,1.73037e+06
0.09,-0.0166273,0.01905,1.84226e+06
0.09,-0.0164233,0.01905,1.90917e+06
0.09,-0.0162193,0.01905,1.99973e+06
0.09,-0.0160153,0.01905,2.08004e+06
0.09,-0.0158112,0.01905,2.234e+06
0.09,-0.0156072,0.01905,2.379e+06
0.09,-0.0154032,0.01905,2.55006e+06
