x,y,z,QdotMean
0.17,-0.0254,0.01905,-7.80571e-12
0.17,-0.025196,0.01905,473.857
0.17,-0.024992,0.01905,3926.73
0.17,-0.024788,0.01905,11213.9
0.17,-0.0245839,0.01905,20713.1
0.17,-0.0243799,0.01905,30378.6
0.17,-0.0241759,0.01905,38940.7
0.17,-0.0239719,0.01905,46550
0.17,-0.0237679,0.01905,52540.7
0.17,-0.0235639,0.01905,56279.4
0.17,-0.0233598,0.01905,58417
0.17,-0.0231558,0.01905,60450.7
0.17,-0.0229518,0.01905,64462.2
0.17,-0.0227478,0.01905,72954.1
0.17,-0.0225438,0.01905,89702.7
0.17,-0.0223398,0.01905,143741
0.17,-0.0221357,0.01905,202460
0.17,-0.0219317,0.01905,232554
0.17,-0.0217277,0.01905,257704
0.17,-0.0215237,0.01905,320042
0.17,-0.0213197,0.01905,450415
0.17,-0.0211157,0.01905,500525
0.17,-0.0209116,0.01905,464530
0.17,-0.0207076,0.01905,427432
0.17,-0.0205036,0.01905,430715
0.17,-0.0202996,0.01905,491629
0.17,-0.0200956,0.01905,555586
0.17,-0.0198916,0.01905,577547
0.17,-0.0196876,0.01905,564041
0.17,-0.0194835,0.01905,545837
0.17,-0.0192795,0.01905,541343
0.17,-0.0190755,0.01905,537173
0.17,-0.0188715,0.01905,534715
0.17,-0.0186675,0.01905,540100
0.17,-0.0184635,0.01905,560857
0.17,-0.0182594,0.01905,594140
0.17,-0.0180554,0.01905,643231
0.17,-0.0178514,0.01905,734688
0.17,-0.0176474,0.01905,861469
0.17,-0.0174434,0.01905,999722
0.17,-0.0172394,0.01905,1.12399e+06
0.17,-0.0170353,0.01905,1.28367e+06
0.17,-0.0168313,0.01905,1.434e+06
0.17,-0.0166273,0.01905,1.5541e+06
0.17,-0.0164233,0.01905,1.63233e+06
0.17,-0.0162193,0.01905,1.7416e+06
0.17,-0.0160153,0.01905,1.89142e+06
0.17,-0.0158112,0.01905,2.05465e+06
0.17,-0.0156072,0.01905,2.21367e+06
0.17,-0.0154032,0.01905,2.39333e+06
0.17,-0.0151992,0.01905,2.62175e+06
0.17,-0.0149952,0.01905,2.84526e+06
0.17,-0.0147912,0.01905,3.0192e+06
0.17,-0.0145871,0.01905,3.19547e+06
0.17,-0.0143831,0.01905,3.36092e+06
0.17,-0.0141791,0.01905,3.53439e+06
0.17,-0.0139751,0.01905,3.70319e+06
0.17,-0.0137711,0.01905,3.92547e+06
0.17,-0.0135671,0.01905,4.29201e+06
0.17,-0.0133631,0.01905,4.78114e+06
0.17,-0.013159,0.01905,5.34246e+06
0.17,-0.012955,0.01905,5.94447e+06
0.17,-0.012751,0.01905,6.58836e+06
0.17,-0.012547,0.01905,7.17314e+06
0.17,-0.012343,0.01905,7.7684e+06
0.17,-0.012139,0.01905,8.31521e+06
0.17,-0.0119349,0.01905,8.87749e+06
0.17,-0.0117309,0.01905,9.51054e+06
0.17,-0.0115269,0.01905,1.00542e+07
0.17,-0.0113229,0.01905,1.044e+07
0.17,-0.0111189,0.01905,1.07939e+07
0.17,-0.0109149,0.01905,1.12433e+07
0.17,-0.0107108,0.01905,1.19219e+07
0.17,-0.0105068,0.01905,1.28423e+07
0.17,-0.0103028,0.01905,1.41869e+07
0.17,-0.0100988,0.01905,1.56042e+07
0.17,-0.00989478,0.01905,1.69074e+07
0.17,-0.00969076,0.01905,1.81737e+07
0.17,-0.00948675,0.01905,1.93723e+07
0.17,-0.00928273,0.01905,2.07051e+07
0.17,-0.00907871,0.01905,2.25633e+07
0.17,-0.0088747,0.01905,2.44013e+07
0.17,-0.00867068,0.01905,2.60702e+07
0.17,-0.00846667,0.01905,2.75936e+07
0.17,-0.00826265,0.01905,2.88756e+07
0.17,-0.00805863,0.01905,3.0243e+07
0.17,-0.00785462,0.01905,3.19289e+07
0.17,-0.0076506,0.01905,3.37531e+07
0.17,-0.00744659,0.01905,3.58296e+07
0.17,-0.00724257,0.01905,3.79787e+07
0.17,-0.00703855,0.01905,4.00882e+07
0.17,-0.00683454,0.01905,4.21622e+07
0.17,-0.00663052,0.01905,4.40699e+07
0.17,-0.00642651,0.01905,4.57032e+07
0.17,-0.00622249,0.01905,4.69745e+07
0.17,-0.00601847,0.01905,4.7936e+07
0.17,-0.00581446,0.01905,4.86714e+07
0.17,-0.00561044,0.01905,4.97076e+07
0.17,-0.00540643,0.01905,5.11661e+07
0.17,-0.00520241,0.01905,5.24432e+07
0.17,-0.00499839,0.01905,5.37206e+07
0.17,-0.00479438,0.01905,5.50625e+07
0.17,-0.00459036,0.01905,5.68894e+07
0.17,-0.00438635,0.01905,5.8539e+07
0.17,-0.00418233,0.01905,5.97088e+07
0.17,-0.00397831,0.01905,6.01747e+07
0.17,-0.0037743,0.01905,6.0749e+07
0.17,-0.00357028,0.01905,6.19049e+07
0.17,-0.00336627,0.01905,6.357e+07
0.17,-0.00316225,0.01905,6.52097e+07
0.17,-0.00295823,0.01905,6.65535e+07
0.17,-0.00275422,0.01905,6.71758e+07
0.17,-0.0025502,0.01905,6.67055e+07
0.17,-0.00234618,0.01905,6.54524e+07
0.17,-0.00214217,0.01905,6.41299e+07
0.17,-0.00193815,0.01905,6.31808e+07
0.17,-0.00173414,0.01905,6.25646e+07
0.17,-0.00153012,0.01905,6.19471e+07
0.17,-0.0013261,0.01905,6.09912e+07
0.17,-0.00112209,0.01905,5.99151e+07
0.17,-0.000918072,0.01905,5.89784e+07
0.17,-0.000714056,0.01905,5.79081e+07
0.17,-0.00051004,0.01905,5.65817e+07
0.17,-0.000306024,0.01905,5.48614e+07
0.17,-0.000102008,0.01905,5.32248e+07
0.17,0.000102008,0.01905,5.28427e+07
0.17,0.000306024,0.01905,5.26337e+07
0.17,0.00051004,0.01905,5.19323e+07
0.17,0.000714056,0.01905,5.08584e+07
0.17,0.000918072,0.01905,4.98032e+07
0.17,0.00112209,0.01905,4.87302e+07
0.17,0.0013261,0.01905,4.74727e+07
0.17,0.00153012,0.01905,4.59715e+07
0.17,0.00173414,0.01905,4.43043e+07
0.17,0.00193815,0.01905,4.2366e+07
0.17,0.00214217,0.01905,4.04688e+07
0.17,0.00234618,0.01905,3.87345e+07
0.17,0.0025502,0.01905,3.69962e+07
0.17,0.00275422,0.01905,3.55699e+07
0.17,0.00295823,0.01905,3.41636e+07
0.17,0.00316225,0.01905,3.28596e+07
0.17,0.00336627,0.01905,3.15939e+07
0.17,0.00357028,0.01905,3.03117e+07
0.17,0.0037743,0.01905,2.89907e+07
0.17,0.00397831,0.01905,2.76809e+07
0.17,0.00418233,0.01905,2.63215e+07
0.17,0.00438635,0.01905,2.49836e+07
0.17,0.00459036,0.01905,2.36595e+07
0.17,0.00479438,0.01905,2.23836e+07
0.17,0.00499839,0.01905,2.1105e+07
0.17,0.00520241,0.01905,1.9903e+07
0.17,0.00540643,0.01905,1.87355e+07
0.17,0.00561044,0.01905,1.75649e+07
0.17,0.00581446,0.01905,1.66028e+07
0.17,0.00601847,0.01905,1.56753e+07
0.17,0.00622249,0.01905,1.47734e+07
0.17,0.00642651,0.01905,1.40004e+07
0.17,0.00663052,0.01905,1.32346e+07
0.17,0.00683454,0.01905,1.25184e+07
0.17,0.00703855,0.01905,1.18941e+07
0.17,0.00724257,0.01905,1.12591e+07
0.17,0.00744659,0.01905,1.0506e+07
0.17,0.0076506,0.01905,9.58955e+06
0.17,0.00785462,0.01905,8.76181e+06
0.17,0.00805863,0.01905,8.03218e+06
0.17,0.00826265,0.01905,7.42462e+06
0.17,0.00846667,0.01905,6.85486e+06
0.17,0.00867068,0.01905,6.28049e+06
0.17,0.0088747,0.01905,5.69025e+06
0.17,0.00907871,0.01905,5.1416e+06
0.17,0.00928273,0.01905,4.68796e+06
0.17,0.00948675,0.01905,4.26608e+06
0.17,0.00969076,0.01905,3.88861e+06
0.17,0.00989478,0.01905,3.56414e+06
0.17,0.0100988,0.01905,3.26872e+06
0.17,0.0103028,0.01905,2.98753e+06
0.17,0.0105068,0.01905,2.70635e+06
0.17,0.0107108,0.01905,2.45127e+06
0.17,0.0109149,0.01905,2.20372e+06
0.17,0.0111189,0.01905,1.9954e+06
0.17,0.0113229,0.01905,1.81562e+06
0.17,0.0115269,0.01905,1.62103e+06
0.17,0.0117309,0.01905,1.41865e+06
0.17,0.0119349,0.01905,1.22392e+06
0.17,0.012139,0.01905,1.04545e+06
0.17,0.012343,0.01905,870418
0.17,0.012547,0.01905,756381
0.17,0.012751,0.01905,656301
0.17,0.012955,0.01905,565462
0.17,0.013159,0.01905,491310
0.17,0.0133631,0.01905,418218
0.17,0.0135671,0.01905,350023
0.17,0.0137711,0.01905,284987
0.17,0.0139751,0.01905,223049
0.17,0.0141791,0.01905,169498
0.17,0.0143831,0.01905,116098
0.17,0.0145871,0.01905,75229.1
0.17,0.0147912,0.01905,45098.4
0.17,0.0149952,0.01905,15420.9
0.17,0.0151992,0.01905,6200.32
0.17,0.0154032,0.01905,3528.43
0.17,0.0156072,0.01905,899.604
0.17,0.0158112,0.01905,393.575
