x,y,z,QdotMean
0.055,-0.0254,0.01905,2.25736e-15
0.055,-0.025196,0.01905,1.10899
0.055,-0.024992,0.01905,9.37221
0.055,-0.024788,0.01905,43.877
0.055,-0.0245839,0.01905,130.434
0.055,-0.0243799,0.01905,290.731
0.055,-0.0241759,0.01905,538.225
0.055,-0.0239719,0.01905,888.62
0.055,-0.0237679,0.01905,1333.93
0.055,-0.0235639,0.01905,1810.11
0.055,-0.0233598,0.01905,2273.87
0.055,-0.0231558,0.01905,2722.5
0.055,-0.0229518,0.01905,3151.05
0.055,-0.0227478,0.01905,3559.17
0.055,-0.0225438,0.01905,3954.67
0.055,-0.0223398,0.01905,4333.28
0.055,-0.0221357,0.01905,4713.74
0.055,-0.0219317,0.01905,5128.89
0.055,-0.0217277,0.01905,5569.44
0.055,-0.0215237,0.01905,6010
0.055,-0.0213197,0.01905,6472.79
0.055,-0.0211157,0.01905,6972.76
0.055,-0.0209116,0.01905,7476.05
0.055,-0.0207076,0.01905,7985.95
0.055,-0.0205036,0.01905,8520.02
0.055,-0.0202996,0.01905,9135.69
0.055,-0.0200956,0.01905,9733.46
0.055,-0.0198916,0.01905,10359.6
0.055,-0.0196876,0.01905,11002.9
0.055,-0.0194835,0.01905,11609.3
0.055,-0.0192795,0.01905,12194.4
0.055,-0.0190755,0.01905,12818.6
0.055,-0.0188715,0.01905,13465
0.055,-0.0186675,0.01905,14083.4
0.055,-0.0184635,0.01905,14907.1
0.055,-0.0182594,0.01905,15737.4
0.055,-0.0180554,0.01905,16661.3
0.055,-0.0178514,0.01905,17991.5
0.055,-0.0176474,0.01905,19373.8
0.055,-0.0174434,0.01905,21036.6
0.055,-0.0172394,0.01905,23000.5
0.055,-0.0170353,0.01905,25279.8
0.055,-0.0168313,0.01905,27763.4
0.055,-0.0166273,0.01905,30466.7
0.055,-0.0164233,0.01905,33113.8
0.055,-0.0162193,0.01905,36776.2
0.055,-0.0160153,0.01905,41018.9
0.055,-0.0158112,0.01905,49142.8
0.055,-0.0156072,0.01905,67669.7
0.055,-0.0154032,0.01905,92159
0.055,-0.0151992,0.01905,131440
0.055,-0.0149952,0.01905,180060
0.055,-0.0147912,0.01905,224438
0.055,-0.0145871,0.01905,279666
0.055,-0.0143831,0.01905,327261
0.055,-0.0141791,0.01905,365288
0.055,-0.0139751,0.01905,394106
0.055,-0.0137711,0.01905,416643
0.055,-0.0135671,0.01905,437928
0.055,-0.0133631,0.01905,484372
0.055,-0.013159,0.01905,547205
0.055,-0.012955,0.01905,655699
0.055,-0.012751,0.01905,801085
0.055,-0.012547,0.01905,1.01145e+06
0.055,-0.012343,0.01905,1.25201e+06
0.055,-0.012139,0.01905,1.52956e+06
0.055,-0.0119349,0.01905,1.7797e+06
0.055,-0.0117309,0.01905,2.00415e+06
0.055,-0.0115269,0.01905,2.2773e+06
0.055,-0.0113229,0.01905,2.59222e+06
0.055,-0.0111189,0.01905,3.0313e+06
0.055,-0.0109149,0.01905,3.53475e+06
0.055,-0.0107108,0.01905,4.174e+06
0.055,-0.0105068,0.01905,4.81055e+06
0.055,-0.0103028,0.01905,5.62631e+06
0.055,-0.0100988,0.01905,6.44661e+06
0.055,-0.00989478,0.01905,7.25492e+06
0.055,-0.00969076,0.01905,8.13705e+06
0.055,-0.00948675,0.01905,8.9241e+06
0.055,-0.00928273,0.01905,9.69935e+06
0.055,-0.00907871,0.01905,1.0606e+07
0.055,-0.0088747,0.01905,1.15222e+07
0.055,-0.00867068,0.01905,1.26593e+07
0.055,-0.00846667,0.01905,1.40042e+07
0.055,-0.00826265,0.01905,1.56049e+07
0.055,-0.00805863,0.01905,1.74946e+07
