x,y,z,QdotMean
0.14,-0.0254,0.01905,-7.95504e-11
0.14,-0.025196,0.01905,5291.42
0.14,-0.024992,0.01905,23624.5
0.14,-0.024788,0.01905,48773.6
0.14,-0.0245839,0.01905,67385.3
0.14,-0.0243799,0.01905,78161.9
0.14,-0.0241759,0.01905,93724.4
0.14,-0.0239719,0.01905,110975
0.14,-0.0237679,0.01905,120949
0.14,-0.0235639,0.01905,125598
0.14,-0.0233598,0.01905,133921
0.14,-0.0231558,0.01905,145542
0.14,-0.0229518,0.01905,160355
0.14,-0.0227478,0.01905,170928
0.14,-0.0225438,0.01905,178311
0.14,-0.0223398,0.01905,189183
0.14,-0.0221357,0.01905,208928
0.14,-0.0219317,0.01905,243502
0.14,-0.0217277,0.01905,289359
0.14,-0.0215237,0.01905,319840
0.14,-0.0213197,0.01905,337723
0.14,-0.0211157,0.01905,346391
0.14,-0.0209116,0.01905,360967
0.14,-0.0207076,0.01905,387230
0.14,-0.0205036,0.01905,416830
0.14,-0.0202996,0.01905,474265
0.14,-0.0200956,0.01905,567257
0.14,-0.0198916,0.01905,753921
0.14,-0.0196876,0.01905,922909
0.14,-0.0194835,0.01905,1.04432e+06
0.14,-0.0192795,0.01905,1.08736e+06
0.14,-0.0190755,0.01905,1.04733e+06
0.14,-0.0188715,0.01905,1.07465e+06
0.14,-0.0186675,0.01905,1.12333e+06
0.14,-0.0184635,0.01905,1.17215e+06
0.14,-0.0182594,0.01905,1.16538e+06
0.14,-0.0180554,0.01905,1.175e+06
0.14,-0.0178514,0.01905,1.24022e+06
0.14,-0.0176474,0.01905,1.34846e+06
0.14,-0.0174434,0.01905,1.47476e+06
0.14,-0.0172394,0.01905,1.6094e+06
0.14,-0.0170353,0.01905,1.87927e+06
0.14,-0.0168313,0.01905,2.13937e+06
0.14,-0.0166273,0.01905,2.38935e+06
0.14,-0.0164233,0.01905,2.46623e+06
0.14,-0.0162193,0.01905,2.56678e+06
0.14,-0.0160153,0.01905,2.73738e+06
0.14,-0.0158112,0.01905,3.114e+06
0.14,-0.0156072,0.01905,3.5651e+06
0.14,-0.0154032,0.01905,4.03861e+06
0.14,-0.0151992,0.01905,4.50094e+06
0.14,-0.0149952,0.01905,4.92175e+06
0.14,-0.0147912,0.01905,5.25387e+06
0.14,-0.0145871,0.01905,5.5749e+06
0.14,-0.0143831,0.01905,5.90534e+06
0.14,-0.0141791,0.01905,6.27804e+06
0.14,-0.0139751,0.01905,6.65592e+06
0.14,-0.0137711,0.01905,6.79129e+06
0.14,-0.0135671,0.01905,6.9992e+06
0.14,-0.0133631,0.01905,7.33505e+06
0.14,-0.013159,0.01905,7.9546e+06
0.14,-0.012955,0.01905,8.73484e+06
0.14,-0.012751,0.01905,9.61547e+06
0.14,-0.012547,0.01905,1.05109e+07
0.14,-0.012343,0.01905,1.12927e+07
0.14,-0.012139,0.01905,1.21702e+07
0.14,-0.0119349,0.01905,1.30839e+07
0.14,-0.0117309,0.01905,1.41438e+07
0.14,-0.0115269,0.01905,1.52886e+07
0.14,-0.0113229,0.01905,1.62871e+07
0.14,-0.0111189,0.01905,1.71958e+07
0.14,-0.0109149,0.01905,1.7989e+07
