x,y,z,QdotMean
0.035,-0.0254,0.01905,0
0.035,-0.025196,0.01905,0.0729218
0.035,-0.024992,0.01905,0.741105
0.035,-0.024788,0.01905,3.56109
0.035,-0.0245839,0.01905,10.6312
0.035,-0.0243799,0.01905,23.6779
0.035,-0.0241759,0.01905,43.6807
0.035,-0.0239719,0.01905,72.2975
0.035,-0.0237679,0.01905,104.523
0.035,-0.0235639,0.01905,139.578
0.035,-0.0233598,0.01905,176.585
0.035,-0.0231558,0.01905,214.955
0.035,-0.0229518,0.01905,256.076
0.035,-0.0227478,0.01905,296.56
0.035,-0.0225438,0.01905,338.077
0.035,-0.0223398,0.01905,380.919
0.035,-0.0221357,0.01905,428.697
0.035,-0.0219317,0.01905,476.336
0.035,-0.0217277,0.01905,525.772
0.035,-0.0215237,0.01905,577.12
0.035,-0.0213197,0.01905,631.518
0.035,-0.0211157,0.01905,684.953
0.035,-0.0209116,0.01905,739.311
0.035,-0.0207076,0.01905,791.878
0.035,-0.0205036,0.01905,843.803
0.035,-0.0202996,0.01905,895.845
0.035,-0.0200956,0.01905,946.449
0.035,-0.0198916,0.01905,998.103
0.035,-0.0196876,0.01905,1051.3
0.035,-0.0194835,0.01905,1104.04
0.035,-0.0192795,0.01905,1159.22
0.035,-0.0190755,0.01905,1216.4
0.035,-0.0188715,0.01905,1275.99
0.035,-0.0186675,0.01905,1341.08
0.035,-0.0184635,0.01905,1408.06
0.035,-0.0182594,0.01905,1482.77
0.035,-0.0180554,0.01905,1559.89
0.035,-0.0178514,0.01905,1639.71
0.035,-0.0176474,0.01905,1730.55
0.035,-0.0174434,0.01905,1821.52
0.035,-0.0172394,0.01905,1917.6
0.035,-0.0170353,0.01905,2019.36
0.035,-0.0168313,0.01905,2119.93
0.035,-0.0166273,0.01905,2226.3
0.035,-0.0164233,0.01905,2330.91
0.035,-0.0162193,0.01905,2437.71
0.035,-0.0160153,0.01905,2548.99
0.035,-0.0158112,0.01905,2659.21
0.035,-0.0156072,0.01905,2775.46
0.035,-0.0154032,0.01905,2889.51
0.035,-0.0151992,0.01905,3007.28
0.035,-0.0149952,0.01905,3131.13
0.035,-0.0147912,0.01905,3257.87
0.035,-0.0145871,0.01905,3567.41
0.035,-0.0143831,0.01905,3969.76
0.035,-0.0141791,0.01905,4781.73
0.035,-0.0139751,0.01905,5658
0.035,-0.0137711,0.01905,6773.7
0.035,-0.0135671,0.01905,8012.45
0.035,-0.0133631,0.01905,9441.52
0.035,-0.013159,0.01905,11795.7
0.035,-0.012955,0.01905,14573.9
0.035,-0.012751,0.01905,21392.1
0.035,-0.012547,0.01905,29690.6
0.035,-0.012343,0.01905,54739.8
0.035,-0.012139,0.01905,81022.6
0.035,-0.0119349,0.01905,135343
0.035,-0.0117309,0.01905,182798
0.035,-0.0115269,0.01905,217249
0.035,-0.0113229,0.01905,251512
0.035,-0.0111189,0.01905,263480
0.035,-0.0109149,0.01905,283073
0.035,-0.0107108,0.01905,332050
0.035,-0.0105068,0.01905,383890
0.035,-0.0103028,0.01905,486405
0.035,-0.0100988,0.01905,580164
0.035,-0.00989478,0.01905,682542
0.035,-0.00969076,0.01905,777112
0.035,-0.00948675,0.01905,841247
0.035,-0.00928273,0.01905,913559
0.035,-0.00907871,0.01905,1.05261e+06
0.035,-0.0088747,0.01905,1.18381e+06
0.035,-0.00867068,0.01905,1.4836e+06
0.035,-0.00846667,0.01905,1.7896e+06
0.035,-0.00826265,0.01905,2.24437e+06
0.035,-0.00805863,0.01905,2.74956e+06
0.035,-0.00785462,0.01905,3.38749e+06
0.035,-0.0076506,0.01905,4.11714e+06
0.035,-0.00744659,0.01905,4.99328e+06
0.035,-0.00724257,0.01905,6.08014e+06
0.035,-0.00703855,0.01905,7.2188e+06
0.035,-0.00683454,0.01905,8.73597e+06
0.035,-0.00663052,0.01905,1.02097e+07
0.035,-0.00642651,0.01905,1.21254e+07
0.035,-0.00622249,0.01905,1.40212e+07
0.035,-0.00601847,0.01905,1.63873e+07
0.035,-0.00581446,0.01905,1.891e+07
0.035,-0.00561044,0.01905,2.15757e+07
0.035,-0.00540643,0.01905,2.453e+07
0.035,-0.00520241,0.01905,2.73485e+07
0.035,-0.00499839,0.01905,2.97874e+07
0.035,-0.00479438,0.01905,3.2227e+07
0.035,-0.00459036,0.01905,3.56108e+07
0.035,-0.00438635,0.01905,3.8806e+07
0.035,-0.00418233,0.01905,4.19929e+07
0.035,-0.00397831,0.01905,4.53934e+07
0.035,-0.0037743,0.01905,4.87446e+07
0.035,-0.00357028,0.01905,5.13548e+07
0.035,-0.00336627,0.01905,5.30453e+07
0.035,-0.00316225,0.01905,5.42479e+07
0.035,-0.00295823,0.01905,5.51089e+07
0.035,-0.00275422,0.01905,5.53176e+07
0.035,-0.0025502,0.01905,5.49874e+07
0.035,-0.00234618,0.01905,5.41535e+07
0.035,-0.00214217,0.01905,5.25077e+07
0.035,-0.00193815,0.01905,4.98249e+07
0.035,-0.00173414,0.01905,4.65574e+07
0.035,-0.00153012,0.01905,4.30234e+07
0.035,-0.0013261,0.01905,3.89629e+07
0.035,-0.00112209,0.01905,3.44013e+07
0.035,-0.000918072,0.01905,2.94774e+07
0.035,-0.000714056,0.01905,2.45682e+07
0.035,-0.00051004,0.01905,2.01818e+07
0.035,-0.000306024,0.01905,1.62691e+07
0.035,-0.000102008,0.01905,1.2684e+07
0.035,0.000102008,0.01905,9.43163e+06
0.035,0.000306024,0.01905,6.9914e+06
0.035,0.00051004,0.01905,4.98622e+06
0.035,0.000714056,0.01905,3.41497e+06
0.035,0.000918072,0.01905,2.28932e+06
0.035,0.00112209,0.01905,1.51313e+06
0.035,0.0013261,0.01905,979859
0.035,0.00153012,0.01905,623323
0.035,0.00173414,0.01905,396832
0.035,0.00193815,0.01905,264617
0.035,0.00214217,0.01905,191553
0.035,0.00234618,0.01905,145582
0.035,0.0025502,0.01905,107780
0.035,0.00275422,0.01905,74753
0.035,0.00295823,0.01905,47135
0.035,0.00316225,0.01905,27057.8
0.035,0.00336627,0.01905,15768.1
0.035,0.00357028,0.01905,9095.43
0.035,0.0037743,0.01905,4735.99
0.035,0.00397831,0.01905,2638.36
0.035,0.00418233,0.01905,1147.95
0.035,0.00438635,0.01905,600.307
0.035,0.00459036,0.01905,206.895
0.035,0.00479438,0.01905,99.9944
0.035,0.00499839,0.01905,25.3915
0.035,0.00520241,0.01905,10.7149
0.035,0.00540643,0.01905,1.86034
0.035,0.00561044,0.01905,0.569405
0.035,0.00581446,0.01905,0.065821
0.035,0.00601847,0.01905,0.00887125
0.035,0.00622249,0.01905,0.002069
0.035,0.00642651,0.01905,2.40081e-05
0.035,0.00663052,0.01905,9.18071e-06
0.035,0.00683454,0.01905,1.16162e-07
0.035,0.00703855,0.01905,7.85025e-08
0.035,0.00724257,0.01905,6.01477e-08
0.035,0.00744659,0.01905,5.83252e-08
0.035,0.0076506,0.01905,5.80633e-08
0.035,0.00785462,0.01905,5.78731e-08
0.035,0.00805863,0.01905,5.78533e-08
0.035,0.00826265,0.01905,5.78335e-08
0.035,0.00846667,0.01905,5.78214e-08
0.035,0.00867068,0.01905,5.78137e-08
0.035,0.0088747,0.01905,5.78062e-08
0.035,0.00907871,0.01905,5.78005e-08
0.035,0.00928273,0.01905,5.77954e-08
0.035,0.00948675,0.01905,5.77903e-08
0.035,0.00969076,0.01905,5.77862e-08
0.035,0.00989478,0.01905,5.77822e-08
0.035,0.0100988,0.01905,5.77782e-08
0.035,0.0103028,0.01905,5.77752e-08
0.035,0.0105068,0.01905,5.77723e-08
0.035,0.0107108,0.01905,5.77695e-08
0.035,0.0109149,0.01905,5.77673e-08
0.035,0.0111189,0.01905,5.77651e-08
0.035,0.0113229,0.01905,5.7763e-08
0.035,0.0115269,0.01905,5.77613e-08
0.035,0.0117309,0.01905,5.77598e-08
0.035,0.0119349,0.01905,5.77583e-08
0.035,0.012139,0.01905,5.7757e-08
0.035,0.012343,0.01905,5.7756e-08
0.035,0.012547,0.01905,5.77549e-08
0.035,0.012751,0.01905,5.77539e-08
0.035,0.012955,0.01905,5.77529e-08
0.035,0.013159,0.01905,5.77519e-08
0.035,0.0133631,0.01905,5.77509e-08
0.035,0.0135671,0.01905,5.77498e-08
0.035,0.0137711,0.01905,5.77487e-08
0.035,0.0139751,0.01905,5.77476e-08
0.035,0.0141791,0.01905,5.77466e-08
0.035,0.0143831,0.01905,5.77457e-08
0.035,0.0145871,0.01905,5.77448e-08
0.035,0.0147912,0.01905,5.77441e-08
0.035,0.0149952,0.01905,5.77436e-08
0.035,0.0151992,0.01905,5.7743e-08
0.035,0.0154032,0.01905,5.77426e-08
0.035,0.0156072,0.01905,5.77423e-08
0.035,0.0158112,0.01905,5.7742e-08
0.035,0.0160153,0.01905,5.77415e-08
0.035,0.0162193,0.01905,5.77411e-08
0.035,0.0164233,0.01905,5.77406e-08
0.035,0.0166273,0.01905,5.77403e-08
0.035,0.0168313,0.01905,5.77399e-08
0.035,0.0170353,0.01905,5.77396e-08
0.035,0.0172394,0.01905,5.77394e-08
0.035,0.0174434,0.01905,5.7739e-08
0.035,0.0176474,0.01905,5.77385e-08
0.035,0.0178514,0.01905,5.77379e-08
0.035,0.0180554,0.01905,5.77372e-08
0.035,0.0182594,0.01905,5.77366e-08
0.035,0.0184635,0.01905,5.77361e-08
0.035,0.0186675,0.01905,5.77357e-08
0.035,0.0188715,0.01905,5.77356e-08
0.035,0.0190755,0.01905,5.77355e-08
0.035,0.0192795,0.01905,5.77352e-08
0.035,0.0194835,0.01905,5.7735e-08
0.035,0.0196876,0.01905,5.77345e-08
0.035,0.0198916,0.01905,5.77339e-08
0.035,0.0200956,0.01905,5.77334e-08
0.035,0.0202996,0.01905,5.77329e-08
0.035,0.0205036,0.01905,5.77324e-08
0.035,0.0207076,0.01905,5.77318e-08
0.035,0.0209116,0.01905,5.7731e-08
0.035,0.0211157,0.01905,5.773e-08
0.035,0.0213197,0.01905,5.77289e-08
0.035,0.0215237,0.01905,5.77275e-08
0.035,0.0217277,0.01905,5.7726e-08
0.035,0.0219317,0.01905,5.77244e-08
0.035,0.0221357,0.01905,5.77228e-08
0.035,0.0223398,0.01905,5.77212e-08
0.035,0.0225438,0.01905,5.77196e-08
0.035,0.0227478,0.01905,5.77179e-08
0.035,0.0229518,0.01905,5.77163e-08
0.035,0.0231558,0.01905,5.77154e-08
0.035,0.0233598,0.01905,5.77157e-08
0.035,0.0235639,0.01905,5.77188e-08
0.035,0.0237679,0.01905,5.77277e-08
0.035,0.0239719,0.01905,5.77475e-08
0.035,0.0241759,0.01905,5.77845e-08
0.035,0.0243799,0.01905,5.78406e-08
0.035,0.0245839,0.01905,5.7902e-08
0.035,0.024788,0.01905,5.79346e-08
0.035,0.024992,0.01905,5.791e-08
0.035,0.025196,0.01905,5.78342e-08
0.035,0.0254,0.01905,0
